fileName,Max Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
H2_consumption_test_15min.xlsx,H2_consumption_test_15min:V2,302,8759,56,8759,63
basestats.xlsx,basestats:C6198,398,9,0,3,0
GHG Fluxes YYYYMMDD.xlsx,Raw data:C2,110,185,1,1,1
Mission Blvd betw. I680 & Washington.xlsx,Input:D3,234,686,4,29,4
WM4132_LT_timeseries_normalization.xlsx,WM3022_LT_timeseries_scaled:D33629,2984,105120,1160,105120,1335
termos.xlsx,termosCategoriaDominio.csv:K2,617,11473,88,1,92
StarterBook_JohnClos.xlsx,SuccesfulvsFailedCampaigns:D366,214,4,0,1,1
check 3.xlsx,Sheet1:E7,1996,26567,336,26566,361
Trading_Template_V1.1.xlsx,JUL:D128,102,54,1,38,1
BBG_Security_Application_User_List_v5_6.xlsx,Position:BF5,13375,1309,9,1,10
Breclav.xlsx,Hochzeiten:I868,197,3,0,3,0
IF2总数值表.xlsx,BattlePass:V247435,557,2567,21,2567,22
louise_kitchen__22746__Turbine Position Report 051801.xlsx,Cost Cancel Details:C10,238,667,6,667,7
StarterBook_Mir.xlsx,Bonus:B5,319,4,0,1,0
Marseille - Sorties - 1768.xlsx,Feuil1:N66,121,3,0,3,0
SAM-0.01 OR10x100-0.75_1 dataset analysis.xlsx,State026:B44,512,6,0,1,0
PIB 2000-2019 (INE).xlsx,Tabla_1:AP70,101,66,1,3,1
Kickstarter_Challenge.Q1.Completed.png - Copy.xlsx,Sheet1:J3981,106,3,0,2,0
test_aggregating_functions.xlsx,data:C3755,721,5,0,1,0
sd.xlsx,Results_Production:B81,103,2072,17,2072,18
1 proportion hypothesis test with pivot table.xlsx,XLSTAT_20210210_131027_1_HID:A55,159,2,0,1,0
CovidVaccinationProjection3-3-2021.xlsx,Projections:C5,1168,47285,4642,47285,4686
Schedulamatic.xlsx,Classes:I93,40,534,3,534,4
label_underwriter_data.xlsx,工作表1:AH1,1048,2,0,1,0
工作簿1-20181122162938382.xlsx,不良明细:CBJ5,104,2,1,1,1
Employees_1.xlsx,Summary Tables:D44,369,10,1,5,1
5-18.xlsx,股票追踪:AO1048,1274,3385,48,3,49
SAM-0.01 OR30x100-0.25_4 dataset analysis.xlsx,State026:B88,529,6,0,1,0
الماتلين.xlsx,المشاريع:A3,260,355,2,1,2
Siskey_ABFT Mixing Data_original.xlsx,Sheet1:U1515,175,3,0,2,0
利润表16-4.开发公司-2019年预算及发展纲要(新河)(1)(1)(1).xlsx,9.销售毛利-财务（不含税）:O2,4301,5478,47,5478,52
absoluteBestResponse.xlsx,discover:D14412,6325,6,0,2,0
925_listener_data.xlsx,925_listener_data:B45,30,1,0,1,0
NPL SJT CASH  7-21.xlsx,เจริญกรุง62:H8,4664,65,1,61,1
Kickstarter_Challenge copy.xlsx,Outcomes Based on Goals:B3,182,4,0,1,0
VIL-2018-06.xlsx,JUN 7:S19,66,12,0,12,0
2019-02-27_quarter_all_business_income.xlsx,2019-02-27_quarter_all_business:D52,285,2,0,1,0
Wqqqqqqqqqqqqqqqqqqqqq-20181127164544288.xlsx,不良明细:LI5,103,2,0,1,0
Real-Statistics-Examples-Correlation-Reliability.xlsx,Corr 3a:B6,814,16113,214,16113,237
zadanie5.xlsx,dane:B19,349,21816,176,21814,205
ВАТ06ОВ_02_20151120 full.xlsx,Фильтр. Сигналы2:H2,129,2712,17,1,18
BehaviorAG_Mar23.xlsx,Therapeutic duration:D11,538,8,0,1,0
COVID-AIRPORT.xlsx,DATA:H7886,2077,8,0,3,0
StarterBook Angele Yazbec.xlsx,Bonus Descriptive Stat Analysis:B487685,219,4,0,1,0
LR2.xlsx,Задание 1:B1,102,2430,20,2430,22
Supplementary Table 5 TiO2 unique peptides.xlsx,Proteomic Data:N4802,385,2,0,1,0
Totalen per rekeningcode Jaarrekening 2015 provincie Groningen.xlsx,Kredieten productgroepen functi:F1,250,10920,63,10920,71
熱負荷と自然室温の計算シート.xlsx,1地域:L372897,303,2920,301,2920,303
MATRIZ DE RIESGO CISEPRO 2013 MODIFICADA.xlsx,Hoja1:ID26,221,2,0,1,0
95_5_unguided.xlsx,95_5_Error:H520,317,3,0,2,0
MA_data_NEWDEF.xlsx,cleaned merger table:J1601,206,1,1,1,1
OpenStudio_Standards.xlsx,SheetMap:B2,298,10381,136,10381,143
JRC-IDEES-2015_Residential_LU.xlsx,RES_summary:O6,540,61,1,12,1
Kickstarter _Challenge.xlsx,Outcomes Based on Goals:F5,182,4,0,1,0
jalan 3 km per jam 50 meter.xlsx,take 3:D268,88,1,0,1,0
Report_2017 08.28.xlsx,Rpt:BJ277,1738,95,1,95,1
loc.kor.produce.xlsx,产出数值:D5,79,309,2,309,2
Practical example. Confidence intervals_lesson.xlsx,Al Bundy:C14970,637,14967,139,3,147
1-1-3-Kickstarter Analysis Project Submitted.xlsx,Outcomes based on Goal:B12,447,9,1,9,1
Superstore1.xlsx,Dashboard:Q48,171,2,0,2,0
BC BÁN HÀNG CH BIÊN HÒA T9.2016.xlsx,19.09:Q17,443,6,0,6,0
Model Input Document Satisloh V1.1 LDS_Software - CPQ.xlsx,Configuration:D6,80,2103,13,3,13
Potoff_data_branched_alkanes_nerd.xlsx,template:A56,79,6,0,6,0
Pres_Elec_Data_2012_PrimR.xlsx,County:Q168,2348,343,4,343,4
eurovision_song_contest_1975_2016.xlsx,Data:C82,839,2,0,1,0
Spell_Config.xlsx,Skill_Level_Config:K5,317,509,5,509,5
HOS Figures - 2021-05-09.xlsx,Hosp ads from comm:B109,88,1992,18,1992,19
GL_Driver_Safety_Report_ferguson_20211019_081739.xlsx,Report:C6,171,4177,24,1,25
ERCOT_2010_Hourly_Wind&Load_GAMS_formatter.xlsx,8760:C8,2272,8761,46,2,49
xDAVID.PARRAxIVANPINZON_salarios.xlsx,NOV TURNOS:F31,85,7,0,7,0
StromKurve_erstellen.xlsx,AlMg5 #1:A2,188,2480,16,7,17
AccountHoldingsLogData.xlsx,Sheet1:AL1,4259,6056,48,1,50
Diao2004_v1.xlsx,Widths and BCs:C2,157,13500,146,13499,157
passive_skill_info.xlsx,Sheet4:A2,120,3844,22,3843,25
151121 hyst_char.xlsx,11_27_flow1:E149,212,6,0,6,0
kickstarter file.xlsx,backers:C485657,426,4,0,1,0
ВА15ОН_01_20151227 full.xlsx,Фильтр. Сигналы2:H2,366,6984,47,1,48
5C4-017-A HCRO Noise Charts 4-12dB 1-18GHz (0.25).xlsx,X1:E13,357,3191,22,3189,24
Day_11_Sampling-distribution-example_Sample-size-effect_Confidence-Intervals.xlsx,Sample Size Effect-Mean and (2:A2314,158,1001,6,3,6
TEA Percent Housing by Tract.xlsx,Sheet1:C36943,799,1,0,1,0
PendaHealthdata__Analysis.xlsx,Answer sheet:E8,2087,4,1,4,1
001-functions_financial_amortization_schedules.xlsx,financial 4:G4,134,2450,21,2450,23
3.17.Practical-example.Confidence-intervals-lesson.xlsx,Al Bundy:C14970,634,14967,136,3,143
LeetCode.xlsx,English:B820,141,3,0,3,0
60-6.xlsx,Load-Displacement:D25214,350,1013,8,1005,9
ANZ_synthesised_transaction_dataset_changed.xlsx,DSynth_Output_100c_3m_v3:F105,225,2,0,1,0
radni.xlsx,prinos:B85,303,695,6,694,6
2003 rel517.xlsx,rel517:G490,1081,1,0,1,0
andy_zipper__152__ICE - Mar27 Power & Gas VOL.xlsx,DD-EPM:U315,105,4,0,2,0
Results Database 5.xlsx,04-05 (2):G231,20334,30540,1081,30540,1112
destination_review.xlsx,Original:B6442,218,2,1,1,1
benjamin_rogers__1101__2000 Weekly Report - 092600.xlsx,Wheatland:AD66,193,46,0,45,0
bay6g7.xlsx,Sheet1:B1684,4458,3,0,2,0
Dane w czasie.xlsx,dane:A3,89,6696,41,6696,48
45-Spray-Test-100psi.xlsx,Analysis:R4,84,1316,8,1315,9
Socai.xlsx,Sheet1:D3,171,52,0,52,0
big.xlsx,Sheet1:A1,2892,79999,618,1,628
CASE2_Kim_Tiono.xlsx,Using Excel_#1-3:B3,68,4062,26,4062,29
BASE_BERLINI_COMPLETA.xlsx,VENTAS_BERLINI:A5859,1446,6,0,2,0
AMHMCMC_DRBL.xlsx,AMHMCMC_DRBL_zHALFtoFIVE:N3000,1373,5,0,5,0
策略分析_20160526.xlsx,overfitting檢定:A36,437,3961,41,3960,47
PFIII_elasticities_ex2.xlsx,Sheet1:AB1,1775,16808,198,16808,218
philkotse_car_details_cleaned.xlsx,latest_cleaned:H580,255,1,0,1,0
HashKey.xlsx,Shenmue II (PAL) (DC):D29,131,2357,13,2357,15
Toro.xlsx,Sheet1:B1,1649,78838,522,78838,582
D&D 5e Random Character Generator 9.9.1 RELEASE VERSION.xlsx,SKILLS:C20,208,439,5,435,5
تلابت.xlsx,المشاريع :A3,162,355,2,1,2
exp2.xlsx,Raw Data_Experiment 2:I900,142,1,0,1,0
KPMG1.xlsx,Merge Table:C6176,3582,10,1,1,1
relacao_geral_-_vodanet_-_12-12-2014.xlsx,Anatel:N1213,279,227,1,1,1
Pokemon Info.xlsx,Form Rows:F1,52,1114,5,1,6
data-1-1-3-StarterBook_AG.xlsx,Kickstarter:D411,161,1,0,1,0
excel-challenge-iAppa.xlsx,Bonus:C5,423,4,0,1,0
relacao_geral_-_vodanet_-_17-03-2014.xlsx,Anatel:N1213,171,227,1,1,1
60_40_unguided.xlsx,Data:W9220,3447,3,0,2,0
category-yahoo-auction.xlsx,21600:A117,84,3,0,2,0
2019-01-01行政区划四级.xlsx,区县:H2,3569,6001,33,6001,37
nehody-brno.xlsx,06:T6897,1618,4,0,2,0
zaloi_0_nogrants.xlsx,Percentiles:B2,629,6064,110,6063,116
SAM-0.1 OR5x100-0.75_5 dataset analysis.xlsx,State026:B66,503,6,1,1,1
STEP_1_in.xlsx,ALL_DATA:D1089,152,11,0,11,0
Dashboard_M5_Price_Monthly_2018-10-26-20-02-11.xlsx,SNG:I43106,120,463,3,1,3
record 12-30-2018(results for 4477 can't be trust).xlsx,Sheet1:B203,689,10,1,10,1
Logged Geyser Data_Final.xlsx,Sheet3:C5,3311,4,0,4,0
all reit industris per info.xlsx,ReferenceData:C2129,3020,88708,1117,88625,1222
R1CD.xlsx,Sheet1:C59,3730,2798,19,1,20
Caida23MAggVerification.xlsx,Caida23MAggVerification:A52,107,6,0,1,0
Sustentabilidad.xlsx,CEV2:I2392,447,1,0,1,0
Start Year Calibration_2020.xlsx,EPS:E1300,381,1,0,1,0
CHILD STATUS - numbers affected JME chika.xlsx,May 2018:Y853,149,3352,18,3349,20
zaloi_1_nogrants.xlsx,Percentiles:B2,648,6064,98,6063,102
VIL-2016-10.xlsx,OCT 27:Q15,73,12,0,12,0
Wqqqqqqqqqqqqqqqqqqqqq-20181127164118204.xlsx,不良明细:LI5,105,2,0,1,0
REMISIONES- ENERO    2013.xlsx,OBRADOR CRED.:IT6,866,196,2,196,2
Практика 10.xlsx,Портфель:B1,3946,115000,1417,115000,1596
Procedure_1-5009.xlsx,Procedure_1-5009:G4528,80,1,0,1,0
operabase_from_2016.xlsx,operabase_from_2016:B10241,3334,1,0,1,0
DBViajesCompleta.xlsx,Asistente2:D3,1116,44676,279,44676,315
MLIAM10det_model.xlsx,economy:E5,911,13910,156,13910,168
albert.xlsx,sheet1:K728,141,4,0,2,0
db_atm.xlsx,Sheet1:I3492,436,1,0,1,0
X-新语言包配置表.xlsx,Sheet2:B1,255,3662,25,2,27
DrugVisData_Negated_Output_Parsed.xlsx,DrugVisData_Negated_Output_Pars:C3075,694,1,0,1,0
kickstart_challenge.xlsx,Kickstarter:J3928,144,1,0,1,0
3-Lookup Functions.xlsx,ApproximateMatch:H5,76,741,3,1,3
LevelC.xlsx,Sheet1:G1578,170,16,0,13,0
ALL_USA_PL.xlsx,Arkusz2:H2,289,2,0,1,0
Dashboard_M5_Price_Monthly_2018-10-22-22-08-50.xlsx,SNG:I43106,118,463,4,1,4
Revenue.xlsx,Chart:D92,1920,5,0,5,0
松_分级加载.xlsx,50:A591505,292,4205,117,5,118
Raster_Coordenadas.xlsx,Rectifica:B63,1981,21981,202,21981,224
KB08_FC_1-1_nachher.xlsx,Berechnung_Yu&Stand:DT14,5976,115934,5272,115924,5448
Ventas marzo 2021.xlsx,Ventas marzo 2021:P258,94,4,0,1,0
Historic_Nashville_City_Cemetery_Interments__1846-1979.xlsx,Historic_Nashville_City_Cemeter:B118,847,3,0,3,0
HousePrices_test_result.xlsx,HousePrices_test_result:D1273,98,4,0,1,0
DRMS-14-MFOI-00004_2.xlsx,ARCHIVED RECORDS:E10702,1193,1,0,1,0
relacao_geral_-_vodanet_-_22-05-2013.xlsx,Faturamento:H391,216,195,1,1,1
CorrectingThePastData.xlsx,Experiment 1:EV66,509,4,0,1,0
SeverityIndex.xlsx,Myanmar:DF8,543,2,0,2,0
lecture-3_tf-idf.xlsx,文書TF 計算用:F4110,1756,2,0,2,0
Slot183.xlsx,FG1:B459615,241,2145,26,2145,27
工作簿1 - 副本-20181123103854775.xlsx,不良明细:CBJ5,105,2,0,1,0
Dataset 1 - REWS and Turbulence Renormalisation - 01.xlsx,Zero Turbulence Curve:B26,2021,9012,81,9012,88
inventory_dates.xlsx,inventory:B67199,156,2,0,1,0
export.xlsx,export:C6383,397,2,0,1,0
REMISIONES-- NOxxxxxxxxxxxxx    --- 2 0 1 5.xlsx,REM OBRADOR :B68,1153,4109,23,1,24
IVANPINZON_Head Count Diciembre_2021.xlsx,NOV TURNOS:F54,83,7,0,7,0
rainfall_data.xlsx,Sheet1:B4,622,5,0,4,0
2018_02_03.xlsx,产品:EB9,241,1033,12,1033,12
Курсач.Кластер 7 -  All.xlsx,Мужчины:G318,245,7,0,7,0
Kickstarter_Challenge - Final.xlsx,Outcomes Based on Goals:B8,177,4,0,1,0
syllable_analysis.xlsx,syllable:AU1586,2451,101313,1266,101313,1401
minimum_bounding_box.xlsx,Sheet1:E12746,1539,7,0,7,0
Client_List_2012-13-clean.xlsx,Client_List:M374,101,1,0,1,0
Data_Experiment.xlsx,Hoja1:B235,442,2,0,1,0
VIL-2014-11.xlsx,NOV 29:Q10,70,9,0,9,0
StarterBook - Rafael Santos.xlsx,Bonus:B15,369,7,0,2,0
DDRStockReport_AITG_1171 (19).xlsx,Stock:U815,63,2,0,2,0
relacao_geral_-_vodanet_-_06-06-2013.xlsx,Faturamento:H391,161,195,1,1,1
Commission PSP RTSP 30-11-2018.xlsx,B2S:U45,140,6,0,6,0
VIL-2015-05.xlsx,MAY 6:Q34,73,9,0,9,0
Ting Excel StarterBook .xlsx,Sheet1:E3021,223,2,0,1,0
17-9d2f3331ce4165668838bbc4f7f3af76-1327952387.xlsx,formulario P-2011:T28,145,4,0,3,0
STORELAND_TBL.xlsx,Feuil4:B3,107,4,0,1,0
bitcoin-difficulty.xlsx,Data:C416,279,3,0,2,0
Japanese lyrics dictionary.xlsx,Unique words:C669,148,3,0,3,0
Copy of TriHistory.xlsx,TriHistory:E2556,1365,3921,36,8,38
StarterBook - Mary Gong.xlsx,Bonus:B3,151,4,0,1,0
SAM-0.01 OR30x100-0.25_10 dataset analysis.xlsx,State026:B88,523,6,1,1,1
tolerance_012814_HDMA_6-aminohexanoic.xlsx,subtracted:AX17,109,2,0,2,0
Cleaned_data_LZH_Master_v3.xlsx,Inhah. - Change YoY:B1,88,17,0,1,0
projectdata-nyse (1).xlsx,Forecast Model:B35,173,6,0,6,0
DATA_WR_Weather_hourly_result.xlsx,WR I + III result:D388,909,2,0,1,0
Category_wise_report_2017_synth.xlsx,Cochin:O41,133,4,0,4,0
RIG dauers CO2.xlsx,6365:F134,226,383,3,382,3
calibration_methods.xlsx,vessel calibrations:B9,167,17,0,14,0
Korngrößenverteilung_Mesh_final_new.xlsx,d65_WithIntermediateSections:J2,171,259,2,259,2
TOBG-Combined.RPKM.xlsx,Sheet1:AN665,97,5,0,1,0
ufo_lowpitch.xlsx,Sheet1:A24419,739,25807,246,5,260
Real-Statistics-Examples-Regression-2.xlsx,IPFP 3.2:D9,269,3409,35,3409,37
SAM-0.1 OR30x100-0.75_9 dataset analysis.xlsx,State026:B88,510,6,1,1,1
fwdhistperu.xlsx,Hoja2:D1,125,1850,12,1,13
COMPRAS DE 11 SUR JULIO 2012.xlsx,MAYO 2012:CS9,144,5,0,5,0
monitoring_rebio_2020_05_11.xlsx,ISC:J3725,646,1,0,1,0
data processingfn.xlsx,VA:C4,391,1704,13,1704,14
KickStarterBook.xlsx,Bonus:D5,277,4,1,1,1
VIL-2018-09.xlsx,6:AP32,99,26,1,3,1
I&A FY18 Raw Data Template.xlsx,REQUIRED Raw Data - Times:I66361,485,2,0,1,0
covid-19-raw-data-2-12-2021.xlsx,TestingByDate (Test Date):C3,191,386,1,1,1
jonathan_mckay__16845__NYMarket0108.xlsx,TETCO_TRANSCO:AA86,277,270,2,270,2
StarterBook-HW1.xlsx,Goal Outcomes:C11,286,4,0,1,0
StarterBook-Solution.xlsx,Bonus:B12,212,4,0,1,0
数据库.xlsx,辅材:M2,297,709,6,708,7
4583.xlsx,シート7:A3,600,2320,17,2304,19
aqi 2.xlsx,filled data:N7555,1528,156,1,156,1
Practiceproject_2.xlsx,Dashboard_Prep:A356245,243,8,0,1,0
销售提成工资核算系统（按金额提成）.xlsx,个人销售明细查询表:H42,244,1,0,1,0
Excel - StarterBook_Booth.xlsx,Dataset:E2724,322,2,0,1,0
real work solution.xlsx,Al Bundy:C14971,658,14968,110,3,120
NHL 2011-12.xlsx,SkaterStats:S575,365,6,0,2,0
4.11.+Practical+example.+Confidence+intervals_lesson.xlsx,Al Bundy:C14970,629,14967,133,3,140
blocc2.91 18th Feb 01_29.xlsx,Growth:B3,107,90,1,90,1
cp_v_ac.xlsx,raise_vs_check:A2,618,9999,52,1,54
Model Input Document Satisloh V1.2 4TX- CPQ.xlsx,Configuration:A6,54,996,6,3,6
summary (Autosaved).xlsx,FB:AA2,731,6103,1251,6103,1258
Situk 1988-2021 95%_MissFill_13_Jan_2022.xlsx,WhatWasMissed_4Day:U118,57,102,1,102,1
152 - 155 - 15.xlsx,NXT:C92,66,189,1,186,1
2012.b.xlsx,2012.b:D2114,3718,3,0,2,0
AdmiralHome_Codes.xlsx,occupation codes:B823,72,1,0,1,0
3C LT AutomationModel.xlsx,Work:G282,196,159,1,1,1
2010 Chat 18xx Tourney Scoring Workbook.xlsx,Score:S90,61,101,1,3,1
g9jdxseks2.06.2018.xlsx,例:D922,169,3,0,1,1
SAM-0.02 OR5x100-0.25_1 dataset analysis.xlsx,State026:B66,500,6,0,1,0
W6_V4 ReportFilters.xlsx,Orders:Q469,90,5,1,4,1
BAU Amt Spent on Bldg Components.xlsx,Residential:D7,127,7695,151,1,152
wide.xlsx,Sheet1:A1,137,16383,113,1,123
English_Hindi.xlsx,new:C1332,265,2,0,1,0
考勤登记表2015年7月.xlsx,门禁:F2415,2261,3512,20,5,21
(Master) COVID_LHA_CHSA_Data.xlsx,CHSA:D6675,116,18,0,2,0
SAM-0.02 OR10x100-0.75_1 dataset analysis.xlsx,State026:B44,516,6,1,1,1
Fact2Sheet_Corona_20200630.xlsx,7_Average_Fat:DK66,688,5491,359,5489,363
knock_vertical.xlsx,data:J24,651,67099,394,1,405
BC  KQKD T12.2017 BIÊN HÒA.xlsx,BKE:F18,91,1249,9,1249,10
Day3.xlsx,P1:E2,306,7554,67,7554,76
16_07_fixed_many_combined.xlsx,computer_lab2pc15:A388238,1140,12896,72,12896,87
zn一分钟数据.xlsx,Sheet1:D425,1364,1720,14,1720,16
CensusIncomeWithSample.xlsx,Sheet1:D7,452,9,0,9,0
Data_Analysis_Part_3.xlsx,brillBaseline_ELL_ELL:B1024,4296,2,0,2,0
7980.xlsx,シート7:A3,643,2320,13,2304,15
FM_Excel Homework.xlsx,Bonus:D7,228,4,0,1,0
whatsapp_edit.xlsx,whatsapp_edit:A3980,217,408,2,58,2
工作簿1-20181122140451041.xlsx,不良明细:CBJ5,103,2,0,1,0
BIM_물량집계 자동화 산출기준표_rC(20210809).xlsx,Gutters:AY355,176,8,0,8,0
Stone - Chargeback Challenge.xlsx,Dados:B71274,782,1,0,1,0
工作簿1-20181122161459097.xlsx,不良明细:CBJ5,223,2,0,1,0
LAUNCH_MESpcport_Revenue_MC.xlsx,Maine Spaceport Rev. Projection:E8,3685,30414,745,30411,776
dang ky kh.xlsx,CHINH SUA TTKH:N11,208,4,0,4,0
Solution_DataToClean - Kaggle.xlsx,Solution_DataToClean - Kaggle:B2,283,1375,9,1,9
monitoring_v4_2020-04-07.xlsx,Sheet1:D14953,1014,1,1,1,1
Fact2Sheet_Corona_20200626.xlsx,7_Average_Fat:DK66,696,5491,364,5489,368
đơn hàng.xlsx,03-04:A133,68,21,0,1,0
blocc2.91 10th Mar 13_37.xlsx,LocationAdj:K22,109,46,1,46,1
ExcelHomework.xlsx,Bonus %Success vs Amount:B3,219,4,0,1,0
Automation_excel_work.xlsx,재정렬-회전변환:H5,1125,22021,198,22020,216
勃泰增建廠房.xlsx,估算:T4081,476,1,0,1,0
2.01_-_high_risk.xlsx,Smelter List:G1169,41,1932,13,1932,14
POWER POINT.xlsx,2:F40,275,12,0,12,0
Tio Cash Master 0150 Factors.xlsx,0158 Test All With Mod:J3,165,1154,6,4,6
PredictingaBankingCustomer.xlsx,Testdata:U5340,146,4,0,3,0
Start Year Capacities.xlsx,Form 860 2018:F273,1365,1,0,1,1
BOM_Formula_final.xlsx,Sheet1:A10,44,2,0,2,0
Ias34Ep.xlsx,LNM34EP－複製 (2):D11069,2202,2,0,1,0
Kick Starter Dataset Breakdown.xlsx,Bonus 1:C4,141,4,0,1,0
Calculations.eng.xlsx,Distance heading target _octave:O1,88,1192,11,1192,12
표점_계산기_배포용_Beta_version.xlsx,표점 계산기:BZ7,346,8554,106,8544,113
final assessment.xlsx,Data:S61,142,6,0,5,0
2019-06-15-0811_empty_racir.xlsx,Measurements:C13,356,6600,55,6600,60
工作簿1-20181122160355407.xlsx,不良明细:CBJ5,106,2,0,1,0
bd_perfiles_7M_plateau.xlsx,bd_perfil:D444,316,4,0,3,0
viz.xlsx,viz:G12899,633,2,0,1,0
relacao_geral_-_vodanet_-_17-04-2013.xlsx,Faturamento:H391,133,195,1,1,1
GESTION_DE_LLAMADAS_BASE_58709_AL_28-11.xlsx,Hoja2:A6,266,9,0,1,0
Gilchrist & Cowan 2014_Experiment 1 data.xlsx,Raw Data_Experiment1:F862,605,1,0,1,0
SAM-0.2 OR5x100-0.25_9 dataset analysis.xlsx,State026:B66,511,6,0,1,0
metro.xlsx,Sheet7:A2,645,6763,918,6763,924
caldata.xlsx,Analysis for cur32:C3049,146,19,0,15,0
211018 BTC 2012년부터 변동성 돌파 확인.xlsx,Sheet1:U60,1452,8516,3007,8512,3017
dataset_emotion3_ver2.xlsx,Sheet1:B9624,624,1,0,1,0
❤考勤登记表2015年9月 更新.xlsx,门禁:G1454,2435,5261,29,4,31
1_Clean_Original_Intersection_Car_only.xlsx,Crossing-by_DRM2403:H19452,1498,5,0,4,0
skips_pop_2019.xlsx,skips_pop_2019:D46975,828,1,0,1,0
poisson calc_20212022_olddata.xlsx,fixture:AY148,1499,3,0,2,0
Marseille entrées 1762.xlsx,Sortie:K97,110,3,0,2,0
测试-30000.xlsx,Sheet2:A1,6718,179999,3026,179999,3325
工作簿1-20181122143030504.xlsx,不良明细:CBJ5,107,2,0,1,0
30380.xlsx,11-04-19:D11,86,8,0,1,0
30daysback-answer.xlsx,result:A1761,120,4171,6444,4170,6448
Test_01.xlsx,Diagramme:V400,721,8,0,5,0
benchmark_AMP_models.xlsx,calculation_main:C9,305,5,0,2,0
СВОДНАЯ_ТАБЛИЦА_ДАННЫХ_2.xlsx,по неделям:I146,354,792,5,792,6
Datos municipios.xlsx,tam&dens-mun:A3896,277,2,0,1,0
工作簿1 - 副本-20181126093926001.xlsx,不良明细:CBJ5,103,2,0,1,0
subset3-tally.xlsx,tally:C2820,87,1,0,1,0
blocc2.91 10th Mar 06_25.xlsx,LocationAdj:K12,98,47,0,47,0
Excel-Challenge HW.xlsx,Dataset:E1040,223,2,0,1,0
Ventas mar 2020.xlsx,Ventas marzo 2020:L250,101,14,0,14,0
1801-1820班高一期考（2）成绩统计表20190708.xlsx,总表:G942,80,1942,14,1941,16
SAM-0.2 OR5x100-0.50_6 dataset analysis.xlsx,State026:B66,503,6,0,1,0
StarterBook-Excel-Homework (version 1).xlsx,Kickstarter Table:E539,255,2,0,1,0
W23703-118.xlsx,Sheet1:E2,609,14196,113,14196,125
052018_Performance vs Target tracking_ENT.xlsx,Playback:AU19,127,425,4,414,5
VIL-2014-07.xlsx,JULY 22:Q10,72,69,0,69,0
工作簿1 - 副本-20181123111830856.xlsx,不良明细:CBJ5,105,2,0,1,0
ACL_bleu_abs-sysA-wstA_con_stem_stop.xlsx,BLEU-2:H90,124,12,0,10,0
relacao_geral_-_vodanet_-_08-04-2014.xlsx,Anatel:N1213,248,227,1,1,1
Plotting_data.xlsx,Sheet2:P2640,426,2639,29,1,30
Kickstarter_Challenge_submit.xlsx,Outcome Based on Goals:B3,183,4,0,1,0
Sample - Superstore_NovikovAV.xlsx,Orders:R7962,172,1,1,1,1
GIS开挖区域.xlsx,路线:A113,231,1,0,1,0
ipl_batting (2).xlsx,ipl_batting:A894,197,1,0,1,0
NCSP Lat.xlsx,Taul1:C4495,713,10,0,2,0
Dataset 1 - RAWS and Veer and Upflow - 01.xlsx,Levels:C2,1058,118,1,117,1
experiment results.xlsx,routers_data_process:M201,86,13,0,13,0
5C4-005-A Minex 2015-10-21 Noise Charts 1-18GHz.xlsx,X1:E13,458,3191,27,3189,29
teeeest.xlsx,18:B5,11040,6331,104,6330,110
evaluate_score_Model_seq2seq_attention.xlsx,Sheet1:U1,763,14994,293,21,299
设计思考.xlsx,三国志参考:Z7,553,1407,20,1401,21
pin-BARNES.out-none-Thu-Jul-11-10-53-18-2013--.xlsx,pin-BARNES.out-none-Thu-Jul-11-:B25,488,28122,232,11,235
VIL-2015-02.xlsx,FEB 7:Q10,67,9,0,9,0
8c20-1.xlsx,Q890:F2,78,160,1,1,1
قلعة-سنان.xlsx,المشاريع:A3,242,355,2,1,2
St. Vincent Mercy Hospital.xlsx,CPT:H874,66,2,0,1,0
Movable.exclosure.data.RAW.xlsx,Exclosure.data.RAW:BC346,60,2,0,2,0
2019-06-15-0826_cyperidium_japonicum.xlsx,Measurements:E13,371,6600,60,6600,65
933b1e1d-a18e-435e-85ab-621f0be9d323.xlsx,Sheet1:AY5317,609,3,0,1,0
W1GS66030-10.xlsx,Sheet1:E3,604,14194,113,14194,128
emissions_reduction_master_sheet.xlsx,RegAgg:A59,246,164,1,1,1
HistoricalQuotes.xlsx,Zions10Years:B907,917,27665,412,27652,448
صفاقس.xlsx,المشاريع:A3,226,355,1,1,1
detil_pengasuhan.xlsx,detil_pengasuhan:A2,465,44555,278,1,288
Model Input Document Satisloh V1.2 3BX- CPQ.xlsx,Configuration:A6,54,996,5,3,5
data-1-1-3-StarterBook2nd go 2.xlsx,Descriptive Statistics Plays:B5,143,1,0,1,0
nl2019_wind_inland.xlsx,Onshore:B8764,1256,17523,216,17523,232
myFile.xlsx,allresults:B34380,7555,7,0,1,0
AirQualityUCI3.xlsx,AirQualityUCI:A1215,151,1,0,1,0
AirportIq5010_export_1614978942044.xlsx,data:B19393,492,1,0,1,0
SchedulamaticJulyB.xlsx,Classes:F123,41,534,3,534,3
Bank Term Deposit Subscription Report.xlsx,Report:C294,441,7,0,6,0
Sequoyah_Coopers Excel Homework 1.xlsx,Sheet1:E4114,310,4114,33,2,34
naiveBayesFinal.xlsx,Bayes Theorem:P5481,1669,10,0,1,0
