fileName,Max Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
Backup of ZSJ_pocet_obyv-number-code.xlsx,zsj:E22620,204,1,0,1,0
地方政府债券整理-hs.xlsx,Sheet2:A331,685,65205,367,1,380
completed Analysis.xlsx,Descriptive staistics:C5,147,1,1,1,1
2019-06-17-1007_empty_racir.xlsx,Measurements:E13,333,6600,64,6600,71
MISO_load_2009-2013_to_Luke.xlsx,2009-2013:A19762,2802,4,0,1,0
SchedulamaticAugA.xlsx,Classes:E101,41,534,3,534,3
MUS_CPM_results.xlsx,MUS_CPM_results:E10108,982,4,0,1,0
Kraken_BTCEUR_1h.xlsx,Sheet1:B2,706,50543,386,50542,432
Weather (10h training).xlsx,Weather2:I1310,181,6,0,4,0
MAP-原物料資料庫.xlsx,繩線類:N18,123,3,0,3,0
excel-challenge.xlsx,Original:E3567,344,2,0,1,0
CONTRATACIONES_PUBLICADAS_POR_PROVEEDOR_2020_07_26.xlsx,Datos:A2032,2299,1,0,1,0
200729_EngineStudsTighteningTorqueR10.xlsx,Monocoque:D88,53,737,7,734,7
cw_updated_rgn_id.xlsx,cw_updated_rgn_id:C253,707,3,0,1,0
Day2.xlsx,P1:X2,229,7254,79,7253,84
SAM-0.01 OR5x100-0.25_4 dataset analysis.xlsx,State026:B66,473,6,0,1,0
GSE142114_NGS_Hammerhead_Length_Filtered.xlsx,24-3 raw data:C2,745,3695,29,3691,32
DB1.xlsx,Sheet4:F466,230,40,0,38,0
FlightData.xlsx,testflight1:E5268,307,2,0,1,0
UNIT1EXCEL_ELM.xlsx,Bonus Sheet:E12,224,7,0,3,0
steam_trend_data.xlsx,steam:Q25356,1633,2,0,1,0
REMISIONES  CENTRAL   AÑO   2 0 1 4.xlsx,CLIENTES CENTRAL :O2,270,220,2,220,2
Datos.xlsx,Movimientos:F596,110,2,0,1,0
Maldives_Chagos_GBR_Fish_Graham.xlsx,Chagos:D27245,1265,1,0,1,0
Store-Sales-if-nestedif-vlookup-hlookup.xlsx,Store Sales:V9,818,8399,62,1,65
MR_2016Q4_Exam.xlsx,Sheet1:E2510,524,2,0,2,0
30-4.xlsx,Load-Displacement:D25214,375,1439,10,1431,11
JDS 02-Homework_01-Excel_Instructions_StarterBook.xlsx,StatusByCategory:A3,351,8,0,2,0
KickstarterStats.xlsx,Outcomes Based on Goal:D2,412,4,0,1,0
BC  KQKD T4.2018 BIÊN HÒA - Copy.xlsx,BKE:F42,97,1249,10,1249,11
Surf_overlay_diag_E.xlsx,ZIKV:E1046472,433,1,0,1,0
ours_genes.fpkm_tracking_all.xlsx,genes.fpkm_tracking_all.txt:M22325,495,2,0,2,0
crime_v3.xlsx,crime_v3:C81,3851,52484,443,1,466
StarterBook_jjree.xlsx,BONUS1:E7,317,3,0,1,0
PV Angebots Tool.xlsx,PV-Angebot:A2,1656,5,0,5,0
VIL-2015-12.xlsx,DEC 8:Q34,75,9,0,9,0
Raw data-200211_Cushman_Fry_newobjecttest-Trial    33.xlsx,Track-Arena 2-Subject 1:S12749,7003,8,0,8,0
Jan_2011.xlsx,Formatted Data:D2700,125,3183,25,521,27
Kickstart_Challenge.xlsx.xlsx,Kickstarter:J1876,239,2,0,2,0
Solution_36.xlsx,Лист2:G50849,9894,6,0,2,0
Final result.xlsx,County_r_clean_nn_pred (5):Y685,187,8,0,3,0
Question 5.xlsx,Pre-Trade Single Stock:AJ25,2188,49086,461,49086,507
AP-Spring2018 (For Students).xlsx,Final Project:J1,416,315,7,315,8
2020年电商任务计算(12.12Y).xlsx,电商--精准营销:Z82,330,25,0,25,0
2019-04-09-eval-matched-gtid.xlsx,gtid-fj:G345,163,49,0,48,0
resultsTesting10multi.xlsx,resultsTesting2504:H855,74,2,0,2,0
工作簿1 - 副本-20181123094654796.xlsx,不良明细:CBJ5,105,2,0,1,0
Hedge Output.xlsx,Transaction Day mapping:A3,560,71,1,71,1
GL_Driver_Safety_Report_ferguson_20211019_085100.xlsx,Report:C6,144,4177,32,1,34
1819BTL.r.xlsx,0.0#8.15#8.2025-14#2.5841184954:B2129,1304,13,0,13,0
CL4.xlsx,Sheet30:B35,207,7,0,6,0
or_embeddings_comparison_resolved.xlsx,Sheet2:D11,224,5,0,5,0
SWMP_Plankton_2020_SrayPRIMERXFORM_042621v2.xlsx,RawData_Jan-Dec_2020:K86,308,3,0,2,0
dSWI4_one_strain_ANOVA_done-by-hand-in-Excel_20181205.xlsx,dSWI4_ANOVA:J963,1430,6,0,4,0
工作簿1 - 副本-20181123112010151.xlsx,不良明细:CBJ5,104,2,0,1,0
11202_个别报表_2019年度_深圳金信_V0.1 - 合并版.xlsx,未审报表分析:D31,323,92,1,92,1
shoe_data.xlsx,Al Bundy:C14970,637,14967,134,3,141
出行属性.xlsx,Sheet1:M66068,2441,1,0,1,0
KickStarter Data Analysis.xlsx,Data:N2930,229,2,0,1,0
US Presidential Results & PVIs by State 1828-2012 (1).xlsx,Overall US Pres Results & PVIs:JJ12,245,9,0,9,0
SAM-0.1 OR10x100-0.50_6 dataset analysis.xlsx,State026:B44,489,6,0,1,0
allTweets.xlsx,all:A17295,953,2,0,1,0
Hypotheekrente.xlsx,Lineair:C114,354,991,6,991,6
jane_tholt__13053__June 12 Proposal Without J4JB in Mcfd.xlsx,Assign To West Contracts:CI10,82,237,2,110,2
test_信号0729_vega敞口2_iv_vega正敞口三分之一_负vega3倍_gamma3倍_65_7天不开.xlsx,PnL:G3,266,1572,9,1,9
benodigde grafieken barometer GJ en wve def data update dec 2012.xlsx,uitacces:A2,154,4470,35,1,36
ZSJ_pocet_obyv-number-code.xlsx,zsj:E22620,200,1,0,1,0
Project Data.xlsx,Outcome Based on Goal:C10,259,4,0,1,0
DatenFormatiert.xlsx,Tabelle1:B5708,100,1,0,1,0
Accidents.xlsx,Data:AF17,423,2,0,2,0
2020_IRGEI_03ANT_lite.xlsx,Fuentes puntuales:D1,1221,504,3,504,3
Test Runs.xlsx,Test 6:L8,282,4000,36,1,38
el staff coll.xlsx,APRIL2015 TO JAN2016 (4):Q8060,822,876,49,615,49
DMD_PRJ.xlsx,IND:D4,821,6338,71,6335,75
Sample1.xlsx,Tabelle1:A773,2677,1,0,1,0
tasa-de-homicidios.xlsx,Vinculacion_Geografico:G32,123,718,4,1,4
Revidly_Analytics ( A.M.Srivatsan ).xlsx,Analytics11:C1097,1977,10011,85,4,88
common.xlsx,Traditional:A1548,106,2,0,2,0
OECD.xlsx,AUT:R211,186,16,0,1,1
SolvedStarterBook.xlsx,Bonus:C12,216,4,0,1,0
ventasCocaCola_matrícula_solucion.xlsx,Datos:T1978,2268,4,0,1,0
FN-2016-2019(1).xlsx,2019:AB17,85,1185,8,1185,9
MLX90640 example data.xlsx,To calculation:B4,51,1668,127,1668,128
منزل النور.xlsx,المشاريع:A3,172,355,2,1,2
Stull-SkewT04-logP-modifyTheta_e compare to Bolton.xlsx,Sheet1:J1,966,13968,143,13968,157
SAM-0.1 OR30x100-0.50_8 dataset analysis.xlsx,State026:B88,612,6,0,1,0
GPSC_macro_size_2017.11.16new.xlsx,Polychaeta:M205,74,2,0,1,0
accum-temperature.xlsx,Лист1:B2885,2395,2,0,2,0
Scripps_150_JR_2013-01-25.xlsx,Assay Definition:A758,59,2,0,1,0
11301_个别报表_2019年度_北京金科_V0.1-合并版.xlsx,未审报表分析:D32,510,92,0,92,0
StarterBook_Homework_SMP.xlsx,New Sheet & Bonus:B9,213,6,0,4,0
Resultats Primaire T1 95pct.xlsx,RESULTATS BVP:U3441,239,11,0,4,0
工作簿1-20181123094550369.xlsx,不良明细:CBJ5,169,2,0,1,0
GEW.2012.JML.xlsx,E2 ISR raw data:C10931,1012,1,0,1,0
gaslines_model_public.xlsx,Transect:A9,3451,69509,51168,69509,51240
edevlet-mezarlik-verileri.xlsx,Toplam:B73,267,7,0,1,0
Tio Cash Master 1400 Find Ratio of Star-fam.xlsx,1405 fam19 ratio:C5,1497,48920,445,48920,497
Dataset 1 - RAWS and Veer - 01.xlsx,Levels:C2,1130,118,1,117,1
【AUO OCL_FY21 85AG (SSV) 】 SMLD Quality Data Workbook.xlsx,InProcess Conf:BA682143,513,9670,65,9670,75
工作簿1-20181122170147433.xlsx,不良明细:CBJ5,103,2,0,1,0
2019-05-11-0752_drimys_winteri.xlsx,Measurements:E13,329,6600,94,6600,99
CPC_no_partition_WB_FIFO_results.xlsx,CPC_contentions:C82,3779,9,0,9,0
FullRes Capture conversion.xlsx,Peaks:E5,2385,946,5,1,5
2017 PoB by Race All.xlsx,PoB KC Tracts:Y342,576,6,0,6,0
36-4f54e4360dc6fd7070026565f3bbea16-1327968647.xlsx,formulario P-2011:T33,101,4,0,3,0
SunlightCalculator.xlsx,Arkusz2:P4,67,2922,22,2922,25
freeze_example.xlsx,Sheet:B1043,430,1,0,1,0
wykaz_czasopism_18-12-2019.xlsx,Czasopisma:B3,361,29036,154,1,160
Richness_Ephemeroptera_Plecoptera_Allgenera.xlsx,Dørålseter (Dovre):H15,70,2,0,2,0
countytractfiles.xlsx,Sheet1:A6009,107,2,0,1,0
mercury1650pt.xlsx,siptm:BB918,333,1,1,1,1
Ex4-5 Team Rating v2 (4).xlsx,Model:O2914,857,2466,21,2465,22
Solution_lesson_2.xlsx,All:G144984,343,4001,31,1,33
MensTennisRPI.xlsx,RPI:H3,5645,2613,14,1,14
webStore.xlsx,WebStore_dupes_marked:M2,1492,1699,10,2,11
relacao_geral_-_vodanet_-_07-04-2014.xlsx,Anatel:N1213,178,227,1,1,1
fin-v8.xlsx,Sheet:F12022,7064,2,0,1,0
IPZ Precio Arriendo Venta Rentabilidad Score Barrio.xlsx,Datos Brutos:J16021,2811,2,0,1,0
CPIvs行业.xlsx,backtest:B617,5350,39963,416,39963,454
Coding Task.xlsx,Coding:AM9393,769,2,0,1,0
ALMACEN      AGOSTO         2016.xlsx,PERNIL:D10,443,2422,16,1,16
greige provision.xlsx,Final:Y5,714,5,0,5,0
BRITANNICA PROJECT EXPENSES.xlsx,CASH 79ST:F73,117,11,0,10,0
main.xlsx,1m:B4816,899,8,0,7,0
30_70_2ptGuided.xlsx,Sheet1:I255,8876,3,0,2,0
Tio Cash Master 1600 1 seventh 0a in the neighborhood of.xlsx,1602 fam07 0.142859 vertical:C6,6519,189106,1809,189106,2096
MasterTestData.xlsx,Algo Format:M5,91,326,5,324,6
四象限行业选择.xlsx,日度数据:C12,496,4672,38,80,38
工作簿1-20181122140451052.xlsx,不良明细:CBJ5,104,2,0,1,0
Scen_SE_IND_DemandProj.xlsx,Convergence programme:K303,113,333,2,333,3
HS_videos_Smit_Cross_augmented_v06.xlsx,datapura:K1603,505,2767,30,2766,33
SAM-0.2 OR30x100-0.75_4 dataset analysis.xlsx,State026:B88,541,6,0,1,0
DPS Calculator - Ninja.xlsx,Weaponskill:B543,218,1536,15,1536,16
BBG_Security_Application_User_List_v5_1.xlsx,Position:BF5,13061,1317,9,1,10
Pro-Forma_Report_08012015_07_49_26.xlsx,Venues:B75,84,420,4,420,5
Quizzes_17.2_17.3.xlsx,Quiz 17.3:D1,1058,37358,412,37358,473
valores_produtos.xlsx,dados:E2,249,1,0,1,0
Spreadsheet_Challenge_V2.xlsx,pivot (5):G18,280,31,0,31,0
REMISIONES----OBRADOR---A G O S T O      2016.xlsx,REMISIONES ABRIL  2016  :B3,936,4062,25,1,25
工作簿1-20181122154759510.xlsx,不良明细:CBJ5,105,2,0,1,0
Raw.xlsx,calcs:BE53,86,42,0,40,0
P_Gh_T_S.xlsx,Sheet1:C1003,186,2,0,2,0
8.THẺ KHO- STOCK CARD 13.06.2020.xlsx,Thẻ kho:E13,1151,2015,12,3,12
all cases and contacts 2021-07-01.xlsx,summary:C599,1557,36,1,23,1
data_problem.xlsx,PVs:B5,1883,3,0,1,0
EST_TRANS.xlsx,DATOS:B10219,526,1,0,1,0
MM2-0530H.xlsx,P1dB Pt:R17,132,12,0,2,0
红宝集合.xlsx,最初完整版（音频路径有误）:A6507,628,1,0,1,0
Excel模拟神经网络进行4000次迭代.xlsx,Sheet1:B4,2657,63944,1002,63943,1076
Situk 1988-2021 95%_MissFill--Heinl--17_Dec_2021.xlsx,WhatWasMissed_4Day:U118,61,102,1,102,1
healthcare-dataset-stroke-data by akhilesh mishra.xlsx,healthcare-dataset-stroke-data:K1274,92,1,0,1,0
物理作业11.xlsx,Sheet1:IR152,1041,149,1,1,1
NHL 2007-08.xlsx,Players:AQ1085,1499,16,0,11,0
mary_fischer__25393__yr 2001 Commissioning Summary 2-26-02.xlsx,Feb 2002:A9,95,858,8,850,9
KBandFilter.xlsx,20GHZ:E926,163,1,0,1,0
MatrizTransición.xlsx,3X3INBURSA:H2900,1069,13,0,13,0
brti_excel_analysis.xlsx,brti_excel:B1728,125,1,0,1,0
SSV1b_TimeRange.xlsx,Sheet1:P2,1517,16833,141,1,147
ecosystems_calculations_20211130.xlsx,0107:D66,302,21,0,2,0
2019-05-10-1102_empty_racir.xlsx,Measurements:E13,332,6600,92,6600,98
工作簿1-20181122163651735.xlsx,不良明细:CBJ5,105,2,0,1,0
freezeExample.xlsx,Sheet:C22908,439,1,0,1,0
DailyTradeCounts_2016_2020.xlsx,20160101_20181130:K7647,713,1,0,1,0
Measurements_Temperature_DutyCycle.xlsx,Feuil1:D1,87,2837,13,2836,15
2019-07-03-1019_rhododendron_campylocarpum.xlsx,Measurements:C13,349,6600,50,6600,55
peerrank copy.xlsx,figure3 data:BO469,2864,8,0,2,0
GL_Driver_Safety_Report_ferguson_20211031_095848.xlsx,Report:Y5,82,2526,14,1,15
lenderToProyek.xlsx,Sheet1:I5345,3373,4,0,3,0
TestTable.xlsx,Таблица по выездам:AE403,235,11,0,6,0
Quarterly-Engage-UA-Revenue.xlsx,Arcade FSM:K17,2988,84,1,84,1
20204-0.xlsx,Calcu_ADJ:G3,55,1304,11,1304,12
dist.xlsx,triangular:F2,58,1001,7,3,8
Southern Water Corp Statistical Analysis.xlsx,DRT Rolling Stdev:O9,337,2452,35,1,36
Covid SJC.xlsx,Dados sim recup log:B600,192,388,3,384,4
工作簿1 - 副本-20181124101521380.xlsx,不良明细:CBJ5,105,2,0,1,0
تستور.xlsx,المشاريع:A3,170,355,2,1,2
RE6685.xlsx,RE6685:E5993,366,1,0,1,0
ABACUS_NUMSPECSTOT (Autosaved).xlsx,ABACUS_NUMSPECSTOT:AS1505,2246,1,0,1,0
2020-09 Cleaned.xlsx,202009-divvy-tripdata:C37203,2397,2,0,1,0
VQAT_Stock forecast for each and all stores.xlsx,MOQ-306:BC10,248,454,3,454,4
vicon_udp_teensy.xlsx,200Hz_with_extra_64_python_xbee:B2,2912,11635,90,11635,101
2019-07-18-0854_angelica_archangelica.xlsx,Measurements:E13,329,6600,63,6600,69
KickstarterCampaignAnalysis.xlsx,Sheet1:E3021,220,2,1,1,1
工作簿1-20181123094550279.xlsx,不良明细:CBJ5,103,2,0,1,0
All London 2012 athletes.xlsx,ALL ATHLETES:K9909,87,1,0,1,0
datacite_template_20200424_test.xlsx,metadata:A78,231,10,0,2,0
abundance data.xlsx,Protein groups:AA6263,167,1,0,1,0
AllDataSpacing.xlsx,Raw Data:M4219,653,1,0,1,0
FirstLink - Copy 2.xlsx,logt via t:A4,786,8007,75,8007,82
Enhanced_0-level_11-4-2016.xlsx,Sheet1:A17,85,996,7,996,7
5_4_합성곱신경망.xlsx,학습:E16,238,4514,47,4514,52
all-geocodes-v2018 (1).xlsx,v2018geocodes:G7903,945,2,0,1,0
EDA.xlsx,training:C6273,149,100,1,100,1
Tio Cash Master 1450old Find Ratio Graph sq and ratio all shaded inverse curve.xlsx,1450 find sq ratio all :I5,265,596,4,596,4
控制图.xlsx,输入:C11,260,4989,36,1,36
reference10_0.xlsx,Sheet0:B1011,169,1,0,1,0
Twin_house_O5_exp1_10minR1_volum.xlsx,Twin_house_O5_exp1_10min:D6318,1845,12620,256,12620,271
Texas Local Governments.xlsx,GSA SAM Data:M3768,32,1,0,1,0
updatedProduceSales.xlsx,Sheet:C22908,421,1,0,1,0
AdimAdimVeriMadencisi-07_RapidMiner-01_RegresyonBitcoin.xlsx,bitcoinEMA:B7,194,9528,63,9528,73
FY 2018-2019 Weekly Placements-Returns-Reconciliation Tracker.xlsx,Dailies Summary:C100,880,312,3,312,3
relacao_geral_-_vodanet_-_08-05-2013.xlsx,Faturamento:H391,151,195,1,1,1
【第8回当日配布料】問題演習_第2回_確率.xlsx,（演習問題２）NYの気温データ:B14,747,24757,201,1,203
Real-Statistics-Examples-ANOVA-1.xlsx,Anova Resamp 1:T6,87,247,2,247,2
basecase.xlsx,Timeseries:F7487,1521,100,1,1,1
Analysis_Final.xlsx,Graphs_RETURNS COMPARISON:O218,1352,12,0,9,0
sampleDistanceCalculations.xlsx,_fit235754964:D36,2414,6,0,6,0
uniworld_dipimp_test.xlsx,American Affiliates:E7092,1433,1,0,1,0
data_banknote_authentication.xlsx,Data:M2,220,9884,74,9884,85
DMS(Data Matching Schedule)_R0(Seq2)_220110.xlsx,Gutters:AB86,747,9,0,9,0
StarterBookH Homework .xlsx,Bonus Backers Count:B813387,215,6,0,1,0
10gen_stwd_pct.xlsx,Lt Gov to Voting Statistics:M42,71,17,0,17,0
KPMG_file.xlsx,NewCustomerList:W368,547,1000,6,1,6
Weather_Machakos-5PFA.xlsx,MK135PFA:K8457,2254,1,0,1,0
Supplemental_File_2.xlsx,Metab Abbr iJR904:B225757,2553,761,5,1,5
Weekly-covid-admissions-and-beds-publication-201105.xlsx,MV beds COVID:B893,92,760,6,760,6
Empoyee Master.xlsx,Corrections July 2019:C86,422,1,0,1,0
Input data.xlsx,Sheet2:Q2060,339,7,0,2,0
工作簿1-20181122164802462.xlsx,不良明细:CBJ5,108,2,0,1,0
big+troubles.xlsx,Action List:T26,88,3098,311,3098,314
MER_DataElements_Public.xlsx,de_currnames_namechange:B2,1401,5483,65,1,66
covidImpact.xlsx,Sheet2:H31168,3576,1,0,1,0
SAM-0.05 OR5x100-0.75_6 dataset analysis.xlsx,State026:B66,472,6,0,1,0
StarterBook - tk06.xlsx,Formatted Data:N671,261,2,0,1,0
2014.12 Thermal Decay .xlsx,Three Fourths 2pt:F7,586,2093,19,2089,20
LEITE_COMPOSIÇÃO.xlsx,Plan1:Q788,286,16,0,15,0
Football Team Dataset MGSC661.xlsx,22:I4,150,1,0,1,0
WM3796_LT_timeseries_normalization.xlsx,WM3022_LT_timeseries_scaled:D33629,3031,105120,1125,105120,1262
NH2012Trends_orig.xlsx,data_harmonization:B363,85,109,0,3,1
part 4.xlsx,Prob 23:L2265,278,7616,67,7616,74
City Summary Template 1.xlsx,City Summary:B58,1849,5,0,5,0
体验课资料_双十一淘宝美妆数据.xlsx,体验课资料_双十一淘宝美妆数据:D10727,528,1,0,1,0
Burnham Center for Chemical Genomics_edited_20121217_Ian_for_upload.xlsx,Assay Definition:A198,66,4,0,1,0
olist_groups1.xlsx,growths:C3,97,7,0,7,0
机器订单_2020-06-16.xlsx,订单:V8,39,5,0,5,0
spread_input_jul30_1_12h.xlsx,Truckstops:C599,136,4,1,2,1
Bleaching Data MAP Final.xlsx,Sheet1:H458,172,1,0,1,0
MacIC-Portfolio-V1-Jan-28-2017.xlsx,Portfolio Metrics:J4,342,12,0,6,0
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B16%2BNovember%2B2021.xlsx,Table 4 - Delayed Discharges:B347946,164,251,1,1,1
robin_rodrigue__33371__FTCan_Gas_Bench.xlsx,Detail:E1797,188,1,0,1,0
工作簿1 - 副本-20181123111607388.xlsx,不良明细:CBJ5,104,2,0,1,0
工作簿1 - 副本-20181124094219781.xlsx,不良明细:CBJ5,105,2,0,1,0
DR2 Voice Line Transcripts.xlsx,English Transcripts:I5026,234,2,1,1,1
short_msg_option_info_data.xlsx,备份:B16111,480,3,0,2,0
订单管理系统.xlsx,客户下单明细表:J12018,181,2,0,2,0
House_Election_Data_2008.xlsx,Cong Dist:AR4006,2145,497,6,497,7
LE2018 ward-by-ward results (updated 08.05.18)_ID.xlsx,Totals:BA152,438,15,0,3,0
SoA TEMP V3.11.0.xlsx,Setup1:R2079,8906,4814,39,4813,43
AllDataShapeSimulation.xlsx,Raw Data:K5690,1216,1,0,1,0
Budget Doc.xlsx,Sheet1:AG6818,779,61,1,61,1
Gastos.xlsx,Iniciales (PRESUPUESTO):BD15,1748,138,1,136,1
Slots.xlsx,Decomposition:A25560,68,5105,351,1,353
stop_totals.xlsx,Sheet1:F3129,97,1,0,1,0
2020-02-10 0820 Analysis.xlsx,data:N2,462,12083,85,1,89
september-2-2021.xlsx,TestingByDate (Test Date):F3,635,588,4,1,4
database_2016.xlsx,All data:J3936,665,7,0,2,0
ACI.xlsx,H=1.25-P=1.5:B322,346,2,0,2,0
indexes for automatovie sector.xlsx,ReferenceData:C1005,931,29704,338,29645,368
工作簿1-20181123115814614.xlsx,不良明细:CBJ5,110,2,0,1,0
NUKE.xlsx,20150310_NUKE.csv:S2345,3667,11,0,4,0
Processed Data-pre.xlsx,NormalData:AD553,112,55,0,55,0
recentAPIdata2019.xlsx,Sheet:N32501,1491,1,0,1,0
2019-06-19-0919_aristolochia_tormentosa.xlsx,Measurements:E13,377,6600,53,6600,58
employmentForecast_presto.xlsx,dataOrig:L539,119,11,0,11,0
StarterBook_SC.xlsx,Bonus:B10,329,9,0,9,0
工作簿1 - 副本-20181123095141663.xlsx,不良明细:CBJ5,105,2,0,1,0
GPSC_CTD_2016.4.25.xlsx,CTD:Q16844,199,1,0,1,0
ML_Flatsheet_Revised.Asset.xlsx,ML_Flatsheet_Revised Updated:H11641,197,1,0,1,0
ExampleStudy.xlsx,Sources:AA4,173,984,9,1,9
input_UC_iix2.xlsx,line_admittance:G6,8493,484,2,484,3
KickstarterChallengeWColDeletes.xlsx,OutcomesBasedOnGoals:D2,186,4,0,1,0
bank_term_deposit.xlsx,DAILY RANGE:C4,84,6,0,3,0
advance_excel_project.xlsx,Sheet7 (2):C4,220,4,0,1,0
工作簿1 - 副本-20181124102119337.xlsx,不良明细:CBJ5,103,2,0,1,0
qpcr_template_ottawa_wide.xlsx,Ottawa community data:AG5,204,535,3,534,3
Copy of mytable_customer_details- solution.xlsx,Table5_Dates:A19,1493,5,0,1,0
enem_2012.xlsx,Sheet1:K2049,95,1,0,1,0
Train_dataset (1).xlsx,Diuresis_TS:F7259,193,1,0,1,0
CL2.xlsx,Sheet30:B35,241,7,0,6,0
Fact2Sheet_Corona_20200605.xlsx,LastWeek:I3,240,4329,508,4188,511
6502.xlsx,シート7:A3,605,2320,17,2304,19
new_inventory.xlsx,Cases:B28,2103,8571,202,8571,211
VIL-2018-10.xlsx,22:AE16,100,14,0,14,0
covid-19-dashboard_1-31-2021.xlsx,TestingByDate (Test Date):C3,240,374,2,1,2
Capstone_Lariat.xlsx,2019_Fleet_Planning:C17,3688,26,0,26,0
Pagina_Inicio_PN.xlsx,Datos Pagina Inicial:Z491,100,5,1,4,1
