fileName,numFormulae,numVertices,numEdges,numCompVertices,numCompEdges,graphBuildTime
mary_fischer__25393__yr 2001 Commissioning Summary 2-26-02.xlsx,6792,9553,13659,5785,7697,276
mary_fischer__25415__yr 2001 Commissioning Summary 2-26-02.xlsx,8232,11564,16795,7008,9482,289
15-3.xlsx,20372,40476,21711,1096,1625,129
СВОДНАЯ_ТАБЛИЦА_ДАННЫХ_2.xlsx,28413,53483,36975,11066,15504,209
’‘’00-2.xlsx,45145,90239,57655,22746,23238,1043
VQAT_Stock forecast for each and all stores.xlsx,13420,20293,29953,1779,1959,557
DIC-Q890-120-75-2.xlsx,31594,62861,32489,958,1373,350
david_delainey__8183__2001PROFORMA.xlsx,5499,18889,15784,1314,1441,333
template_DRE.xlsx,5801,8550,12331,8269,12184,109
Klinse-za capture and demographics_210521.xlsx,3140,6899,6266,2124,2677,132
RAD-R script Ver20201203.xlsx,31408,90702,81391,53420,41595,2259
Budget Doc.xlsx,54908,78480,77122,23709,21900,889
Sen_Election_Data_2014.xlsx,46217,87956,95063,1961,1665,2026
Sen_Election_Data_2018.xlsx,49663,87497,101042,2164,1971,2136
Global Coal Plant Tracker July 2020 China plants only -- CENSORED.xlsx,236484,302809,613828,1031,638,15420
SitP3.xlsx,4332,6498,10806,5103,8481,307
Spreadsheet_Challenge_V2.xlsx,20119,40262,30256,151,153,241
Xiaomi India Case.xlsx,388857,561664,518463,70,75,10122
AE17_Exp_2017_CalcificationInfo_20190321_JBR_ADWCopy.xlsx,11829,13253,17123,835,716,306
AE17_Exp_2017_CalcificationInfo_20190820_JBR_ADWCopy.xlsx,11829,13253,17123,835,716,305
KF Lariat Rental Profitability Model.xlsx,178683,438672,268045,99,98,2578
2020年电商任务计算(12.12Y).xlsx,18466,36285,31388,2304,1940,503
Datos_muestreos_IFN_dic_18.xlsx,12017,25086,20982,3559,3087,232
Exploratory_random.xlsx,366000,384300,713700,21,39,10910
Ventas mar 2020.xlsx,9255,17737,12327,502,373,271
Detalle Facturacion Masivo 1677039.xlsx,59500,112929,85386,5973,5728,1869
PLANILLA DE REMISIONES DE MAYO 2016-01.xlsx,10309,13866,17635,480,321,350
gmia.qw.5.1996-2014.with.loadings.xlsx,12523,22147,20404,290,249,263
Xing -5.25.xlsx,10390,20806,10694,232,300,123
Consistency Analysis of QS 2016.xlsx,13225,19833,19815,99,99,172
Shanghai.xlsx,9894,15404,15010,92,88,130
beerDB05.02_10.11.xlsx,234586,320608,390945,156456,156435,41501
Kimblesworth CD Weir Logger.xlsx,102919,160737,168322,55592,67114,23441
R13yeardata5.xlsx,66170,88227,80874,22069,14715,5140
Somatório.xlsx,30077,30260,30437,30083,30259,276
葛林布雷選股.xlsx,138466,212390,295766,141756,141728,15491
jonathan_mckay__16893__Rate 11 Balancing - John McKay.xlsx,114690,166902,161882,67699,71525,7691
FisherWilcoxon.xlsx,40002,56004,64002,16009,16008,4037
Stull-SkewT04-logP-modifyTheta_e compare to Bolton.xlsx,55872,69843,88464,13986,23294,5143
표점_계산기_배포용_Beta_version.xlsx,12606,24201,40761,20685,37751,1301
teeeest.xlsx,216985,399889,925263,399489,924563,10435
summary (Autosaved).xlsx,62247,122037,89093,104958,69573,1138
❤考勤登记表2015年12月 .xlsx,135246,223978,294221,73731,115229,6246
战略发展部经营分析201904.xlsx,123591,224653,248406,216476,241737,2801
❤考勤登记表2015年9月 更新.xlsx,119222,198891,257679,61710,95691,5613
데이터랩_퍼스널컬러_전체기간.xlsx,38702,75830,89747,52656,52643,5304
考勤登记表2015年7月.xlsx,118880,203137,256450,58846,95539,5189
Relatorio Indices Finais_DIPAM_2010-2017.xlsx,123371,170099,226571,139816,201450,4700
2.01_-_green.xlsx,2273,4589,5777,4531,5717,40
2.01_-_high_risk.xlsx,2273,4589,5777,4531,5717,40
2.01_-_validation_needed.xlsx,2273,4589,5777,4531,5717,40
data_temple.xlsx,11493,19158,19153,5761,7669,154
USEEIOv1.1_Satellite_Land.xlsx,13404,29847,20963,5268,6908,336
ICE_2021.xlsx,8116,16031,16626,15840,16444,159
KTCL-master-data_20170814.xlsx,26776,59072,57017,5448,4752,1310
DRAFT_COC_database_20200915_2056_SENT_TO_NTMWD.xlsx,33003,38540,63487,27808,53970,831
Multispecies seal bottleneck analysis 02_03_12.xlsx,19816,31753,27370,5463,7769,360
200729_EngineStudsTighteningTorqueR09.xlsx,1806,2350,7746,2350,7746,86
200729_EngineStudsTighteningTorqueR10.xlsx,1806,2350,7746,2350,7746,52
20110728_Swan River Master Data_ all data P1 to P3-1.xlsx,10217,15699,12723,2467,2160,198
20110728_Swan River Master Data_ all data P1 to P3-2.xlsx,10217,15699,12723,2467,2160,202
Stock Forecast.xlsx,4020,8866,14430,719,690,296
Recommendation System Analysis.xlsx,81175,159315,157645,9502,11754,3800
VaR_analysis_run2.xlsx,2094,8642,16451,8635,16448,114
outputTablesState.xlsx,154535,210255,291707,37683,50532,7126
res1.xlsx,16677,41330,50384,1929,1814,947
8c20-1.xlsx,8205,13364,11069,5124,4348,103
업종_분류_KSIC_EB_ECS_감축목표_CGE.xlsx,5071,12204,10633,3063,3058,164
msme_data_with_notes.xlsx,14231,24883,33798,12685,16348,805
Transport_Tool_v2_6.xlsx,5738,8656,20132,248,325,408
有限元-试验力位移曲线.xlsx,50601,123315,78110,3657,3840,1009
Cânđốithuchi.xlsx,31229,63569,52649,6451,5937,1038
2020年7月消耗表.xlsx,38444,110100,89515,1860,1147,1310
Mushroom-RandomTarget-ExpDataFile-Analysis-11 April 2021.xlsx,197470,394424,197794,393992,197503,2290
股票筹码研究20210714.xlsx,11517,20340,19931,2584,1637,301
DB1.xlsx,21141,35928,29955,1381,989,433
samplexls.xlsx,29120,41585,58648,240,233,993
all cases and contacts 2021-07-01.xlsx,75603,150890,136235,398,528,1704
OBC8_4_16.xlsx,271771,469463,568185,222362,345809,148828
201901角焊缝试验尺寸测量.xlsx,5207,9321,10619,1459,1096,142
first_lockdown.xlsx,144870,235048,216854,7810,4422,2752
Capstone_Lariat.xlsx,182696,454663,276060,96,111,2429
projectdata-nyse project2.xlsx,5207,13809,12102,137,139,148
Space Engineers Data.xlsx,68476,125357,101727,2022,1816,1921
ecosystems_calculations_20211130.xlsx,15105,32553,32549,87,98,339
knn-1_resultats_50_50_10k.xlsx,50020,70027,100023,28,33,1151
loop1000_latency_run3.xlsx,26665,79965,53319,38,35,363
TrajectoryCalculator-new-3D.xlsx,15829,40632,31623,102,91,471
myodds_history_20212022_new_leagues.xlsx,66539,101467,130678,442,386,2174
各県いわし_181004_カタクチ.xlsx,6156,14747,19509,10837,12403,288
experiment results.xlsx,6843,14215,11943,3797,3495,232
2019 Distribution Tracking.xlsx,28737,158304,139404,58439,55665,4220
fin608-project3.xlsx,51307,80993,69204,1669,1116,1369
MGT 153 - Session 5 Classification (CustomerLoanData) 老師用excel手動算.xlsx,56005,88012,112007,24021,32013,8120
Structural_Annotation.xlsx,31189,68278,70924,1278,1088,1512
Detalle Facturacion GGCC 1594986.xlsx,20137,42032,31081,1657,1894,414
subject1.xlsx,15107,22003,25564,9013,10491,728
2d_evaluation_template.xlsx,17557,38623,28093,35,29,280
EITI dataset_3April2015.xlsx,12646,18764,15671,3139,2386,239
ER120-RN.xlsx,69512,184464,237836,154464,205836,3226
euler第686题.xlsx,21674,26607,31546,26,24,446
FY17 Renewals Volume Tables.xlsx,30464,74755,51817,485,409,676
Results_APP.xlsx,9178,21919,22811,3289,3507,416
Dataset 1 - Baseline - 01.xlsx,33366,54261,66732,16,18,810
Deducción Arrendamiento.xlsx,85742,171480,128615,19,15,1234
C3-W2-Final-Assessment.xlsx,13506,19740,21818,22,22,270
dSWI4_one_strain_ANOVA_done-by-hand-in-Excel_20181205.xlsx,98794,154324,135869,405,293,1851
NAU San Francisco Parking Garage Meter Data.xlsx,183401,220577,277932,63029,63027,91333
Potoff_data_branched_alkanes_nerd.xlsx,11060,16184,12628,14854,8316,145
Tio Cash Master 1600 1 seventh 0a in the neighborhood of.xlsx,258764,333341,580062,331198,577851,6440
WM5603_LT_timeseries_normalization.xlsx,175200,245281,280320,70087,70086,184732
BurnTest180716.1.xlsx,301371,414390,527397,301379,414376,105891
syllable_analysis.xlsx,101313,137746,234285,101401,166259,7748
sgl_line.xlsx,122727,192649,248887,137151,209139,3261
final_ - Copy.xlsx,280007,340021,840007,260031,640017,10444
内部ADC计算.xlsx,180579,221119,341207,100743,180874,92212
File 13 CrUMI_comb.xlsx,105206,157810,184109,105212,105209,62204
RES_SLP_2012.xlsx,210794,351324,351322,140540,140536,114083
book_43.xlsx,54013,54021,126029,36026,96029,13209
Scoliosis.FPO.xlsx,932078,983693,2326195,484407,1387487,395210
Full_valuation_uncorrelated.xlsx,60008,120014,140012,40021,60016,19710
PFIII_elasticities_ex2.xlsx,67248,100848,167992,100848,167992,1668
3.17.Practical-example.Confidence-intervals-exercise-solution.xlsx,45158,105189,60343,30148,15189,1169
3.17. Practical example. Confidence intervals_exercise_solution.xlsx,45158,105206,60343,30197,15221,1178
50. Practical example. Confidence intervals_exercise_solution.xlsx,45158,105206,60343,30197,15221,1166
Practical example. Confidence intervals_exercise_solution.xlsx,45158,105206,60343,30197,15221,1171
FlowCalib.xlsx,250208,417930,500376,332740,415164,4626
DonationData.xlsx,20818,41638,41634,41638,41634,542
predictions.xlsx,21086,42171,42169,21090,21089,392
data_banknote_authentication.xlsx,15660,20616,25818,11020,16496,233
tri-approx.xlsx,45072,49184,151576,12332,106531,8902
Day3.xlsx,15108,17631,35252,10091,13866,2863
Preseason Team Ratings.xlsx,17790,25065,49740,21279,38955,2159
nbbc-currents-chart2017.xlsx,10580,18889,31796,11883,22029,697
PrepareData.xlsx,23769,29712,35653,11889,11889,292
（总表）大化二中在校生疫苗接种摸底排查登记表.xlsx,13753,27681,18569,13996,9375,123
Z.8_Miejscowosci_ludnosc-wedlug-wyksztalcenia-w-wieku-15-lat-i-wiecej_dane-dla-K.Filipek_M.Niziol(1).xlsx,26199,33708,56094,22518,29984,1864
5C4-005-A Minex 2015-10-21 Noise Charts 1-18GHz.xlsx,35240,64117,63400,45002,39434,1463
5C4-017-A HCRO Noise Charts 4-12dB 1-18GHz (0.25).xlsx,24025,43277,42539,28942,24965,952
熱負荷と自然室温の計算シート.xlsx,13140,40157,33580,3664,6575,510
all_data_analysis.xlsx,19569,34438,41848,19736,29846,565
Drift.xlsx,8992,16769,11441,3708,4891,133
TableMath04.xlsx,24173,28627,52350,21851,45006,773
Excel challenge.xlsx,40823,69275,56521,7559,11267,584
sd.xlsx,8591,16793,14079,16793,14079,102
Outer size Code.xlsx,4774,9799,11417,4380,6417,207
data17.xlsx,54162,90230,108240,81248,99231,1014
data27.xlsx,54162,90230,108240,81248,99231,1018
zn一分钟数据.xlsx,41710,63210,132870,63210,132870,1336
设计思考.xlsx,8410,14752,61620,10561,58125,626
ResultsNew1.xlsx,4859,10647,14639,4988,6872,437
Clusterergebnisprüfung.xlsx,25968,29413,52147,28497,51238,546
Enhanced_0-level_11-4-2016.xlsx,8658,11199,11608,11010,11515,84
Base_de_datos_psicosocial__con_puntajes_gds_arreglados.xlsx,128780,261346,330332,203728,203904,9888
ExampleStudy.xlsx,1522,20101,21536,20072,21520,163
NIRISS_SIAF.xlsx,2544,3318,11988,2391,11337,99
inform-covid-19-risk-index-v012.xlsx,25514,20114,19832,2259,3112,308
Supplemental_File_2.xlsx,120487,139006,232534,104164,203437,9921
tasa-de-homicidios.xlsx,8768,22407,16007,2598,3259,154
2013_districts_2018sots.xlsx,19114,37540,42346,1467,2272,909
MP_calc_mitMatrix_TGA.xlsx,13085,27690,22947,2573,2465,319
expectedBenchmarkResults_UTPM.xlsx,21033,46146,51877,5924,8684,673
Hatton Database_S1.xlsx,7943,15903,18950,12911,16557,195
whatsapp_edit.xlsx,23588,33344,24121,1065,1049,198
Arduino - Music Script.xlsx,78120,124196,177705,67880,131941,3862
household-init-data.xlsx,10389,20361,20061,19678,19568,150
semobj_neurocomp_sighted_visual_final_praxishid.xlsx,22425,41943,81532,38549,79839,599
output_combined.xlsx,159147,240877,305316,8785,4456,24915
All_CIG.xlsx,15580,26400,33370,4790,3909,839
JRC-IDEES-2015_Residential_EL.xlsx,40486,71247,76335,71247,76335,534
JRC-IDEES-2015_Residential_EU28.xlsx,40486,71247,76335,71247,76335,580
JRC-IDEES-2015_Residential_FR.xlsx,40486,71247,76335,71247,76335,632
JRC-IDEES-2015_Residential_LU.xlsx,40486,71247,76335,71247,76335,535
Costos_Totales.xlsx,34683,93029,67812,93015,67802,525
blocc2.91 10th Mar 06_25.xlsx,7379,15905,12366,190,268,128
blocc2.91 10th Mar 13_37.xlsx,7601,16386,12736,190,268,203
blocc2.91 15th Mar 02_07.xlsx,7985,17218,13376,190,268,189
blocc2.91 17th Mar 16_35.xlsx,8339,17985,13966,190,268,144
Raw.xlsx,5113,10437,11131,299,229,187
The-One-Sheet-1.xlsx,42121,107925,179679,496,656,2854
2SubstitutionAnlysML_INPUT.xlsx,4680,5720,8883,5602,8529,58
Stage 5 Buckinghamshire County Council Pension Fund.xlsx,5574,8380,9781,128,152,137
NHL 2012-13.xlsx,73832,151020,218979,180,261,4369
VIL-2018-09.xlsx,13180,21957,16249,5410,5508,214
loop1000_sec_lag30_latency_mem_run1.xlsx,102595,205191,153897,39,36,1275
loop1000_sec_lag30_latency_mem_run4.xlsx,99453,198907,149184,39,36,1337
APM-7099SM Data.xlsx,23961,43893,23965,22298,11166,294
Telecom Data Answer Key.xlsx,7067,14133,7107,41,42,41
106301380_PCT_CHG_2021.xlsx,23982,71903,47956,53,56,893
riddler_classic_20200228.xlsx,160010,150016,160009,25,25,2042
10gen_stwd_pct.xlsx,3842,9236,9906,4987,6480,175
202101 AoC.xlsx,10000,14004,14000,10009,10004,737
calibration_methods.xlsx,13430,21528,20090,81,57,249
Daily Sales Info.....xlsx,4868,12708,17546,1956,2186,307
Daily Sales Info.xlsx,4957,12911,17716,1971,2196,320
6 - Formatting and Styles.xlsx,10736,21240,21186,204,178,214
Analyze NYSE Data.xlsx,6897,12064,13774,101,102,151
band.predicting diamond prices project.xlsx,6887,12061,13766,98,94,135
Revenue Data.xlsx,6883,12043,13754,5209,3500,413
9_Nov.__2016_Yellow___2015-2016___2_.xlsx,31284,70025,90229,210,178,1675
Day 4 High-Entropy Passphrases.xlsx,14173,25962,54933,156,168,1207
W02-V05-Absolute Cell Refs Soln.xlsx,5273,10489,10482,54,47,106
1819BTL.r.xlsx,44812,67224,89618,30,34,1282
Final-RawData.xlsx,1348,9095,7788,108,94,100
MatrizTransición.xlsx,65795,123084,102955,57333,57317,4486
Billimoria01.xlsx,6079,10876,14724,128,110,242
cews-calculation-p7-9.xlsx,5008,22502,17558,36,84,124
Fayez alsulaiman pj2.xlsx,8593,13744,15464,72,83,154
POWER POINT.xlsx,23226,49196,36305,247,256,284
Analysis_Final.xlsx,53975,159172,135505,5434,5419,2183
employmentForecast_presto.xlsx,14361,28717,14361,128,68,166
Higgs_XSBR_YR4_update.xlsx,5789,15990,18305,368,419,307
Obstacle_Butane - 1.2.xlsx,98759,182894,200706,5193,5498,4707
pattern_test.xlsx,45271,62938,53861,64205,47657,409
VIL-2014-08.xlsx,9298,14074,12427,5485,5235,142
VIL-2014-09.xlsx,8971,13591,12001,5397,5099,126
VIL-2014-10.xlsx,9300,14074,12431,5487,5239,127
VIL-2014-11.xlsx,8965,13576,11969,5302,5027,125
VIL-2014-12.xlsx,9259,13993,12389,5526,5257,127
VIL-2015-01.xlsx,9597,14522,12829,5710,5424,133
VIL-2015-02.xlsx,8398,12710,11225,5123,4786,123
VIL-2015-03.xlsx,9297,14070,12427,5666,5297,182
VIL-2015-04.xlsx,8998,13617,12028,5490,5130,131
VIL-2015-05.xlsx,9292,14058,12423,5495,5239,128
VIL-2015-06.xlsx,8974,13568,12004,5450,5110,168
VIL-2015-07.xlsx,9226,13928,12355,5575,5280,131
VIL-2015-08.xlsx,9173,13849,12275,5578,5241,130
VIL-2015-09.xlsx,8887,13453,11858,5280,4966,125
VIL-2015-10.xlsx,9236,13968,12345,5505,5215,132
VIL-2015-11.xlsx,8887,13456,11855,5262,4953,125
VIL-2015-12.xlsx,9237,13977,12336,5422,5160,129
VIL-2018-08.xlsx,13151,21900,16220,5351,5479,212
VIL-2018-10.xlsx,13202,22002,16271,5377,5490,270
W02-V04-Average Max Min Soln.xlsx,5259,10474,10454,25,19,104
W02-V05-Absolute Cell Refs.xlsx,5259,10474,10454,25,19,105
Apuração RV Gerentes - Mensal_2019.03.17.xlsx,22117,61130,62135,67,66,1031
Final result.xlsx,12488,20819,20816,18,16,187
VIL-2016-01.xlsx,9207,13919,12307,5456,5177,132
VIL-2016-02.xlsx,8619,13056,11496,5023,4768,118
VIL-2016-03.xlsx,9197,13920,12277,5416,5127,129
VIL-2016-04.xlsx,8912,13502,11886,5200,4930,125
VIL-2016-05.xlsx,9210,13942,12294,5384,5121,127
VIL-2016-06.xlsx,8940,13530,11940,5220,4980,125
VIL-2016-07.xlsx,9217,13956,12300,5381,5114,129
VIL-2016-08.xlsx,9207,13950,12276,5363,5084,128
VIL-2016-09.xlsx,8916,13499,11900,5217,4954,125
VIL-2016-10.xlsx,9236,13979,12334,5400,5150,129
VIL-2016-11.xlsx,8914,13495,11897,5205,4947,123
VIL-2018-03.xlsx,9144,13793,12151,5458,5054,122
VIL-2018-04.xlsx,8850,13350,11760,5280,4890,119
VIL-2018-05.xlsx,9144,13793,12151,5458,5054,122
VIL-2018-06.xlsx,8819,13296,11706,5255,4852,120
CL1.xlsx,24350,36550,36450,450,400,333
CL2.xlsx,24350,36550,36450,450,400,334
CL3.xlsx,24350,36550,36450,450,400,334
CL4.xlsx,24350,36550,36450,450,400,333
LETF_from_Bloomberg (2).xlsx,17353,22311,29748,18,24,385
minimum_bounding_box.xlsx,66112,154069,131992,1042,922,2653
task_27_13.xlsx,180068,240090,240089,19,17,2529
TP1.xlsx,24350,36550,36450,450,400,353
TP2.xlsx,24350,36550,36450,450,400,342
2019tb.xlsx,23112,61689,38601,99,63,354
Alexandra Rombos Excel Level 1.xlsx,6277,67944,63781,80,73,1230
BC BÁN HÀNG CH BIÊN HÒA T9.2016.xlsx,33471,72402,65871,4698,3969,1128
Commission PSP RTSP 30-11-2018.xlsx,19537,38891,19473,1235,731,369
Credit_limit.xlsx,37303,53290,58619,10,11,729
energy_output_array_30min.xlsx,35046,70091,87609,52572,52571,23574
main.xlsx,60239,78109,95433,35842,53272,3471
Seyhan's Work.xlsx,10230,15948,13614,1248,1014,166
Entrée Rouen 1730 1732_vérifié_avec ;.xlsx,5722,15708,14298,38,28,205
rtd_profiles.xlsx,14987,80640,65686,80643,65676,568
W6_V2 ModifyPivotTables.xlsx,6234,12468,11429,12,11,124
W6_V3 GroupSortFilter Soln.xlsx,6234,12468,11429,12,11,124
W6_V4 ReportFilters.xlsx,6234,12468,11429,12,11,123
Logged Geyser Data_Final.xlsx,142417,284857,284834,142425,142412,258495
Module 1 - People and households - Numbers.xlsx,9809,23087,18554,407,277,163
nehody-brno.xlsx,122544,237429,153180,31,20,1595
Ventas marzo 2021.xlsx,8405,16164,11099,206,105,208
WM3796_LT_timeseries_normalization.xlsx,140160,210241,245280,70086,70085,168559
WM4132_LT_timeseries_normalization.xlsx,140160,210241,245280,70086,70085,191168
KPMG DATA ANALYTICS INTERNSHIP(MODULE 2 FINAL).xlsx,55026,138488,109903,51167,50300,2372
real work solution.xlsx,45141,105155,60397,30209,15333,1167
00-Practical example. Confidence intervals_lesson.xlsx,45137,105181,60305,30141,15184,1226
1.1 3.17. Practical example. Confidence intervals_lesson.xlsx.xlsx,45137,105181,60305,30141,15184,1200
3.17.Practical-example.Confidence-intervals-lesson.xlsx,45137,105181,60305,30141,15184,1200
3.17. Practical example. Confidence intervals_lesson.xlsx,45137,105181,60305,30141,15184,1197
4.11.+Practical+example.+Confidence+intervals_lesson.xlsx,45137,105181,60305,30141,15184,1191
4_11_practical-example-confidence-intervals.xlsx,45137,105181,60305,30141,15184,1194
7.1.Practical-example.Confidence-intervals-lesson.xlsx,45137,105181,60305,30141,15184,1242
Practical example. Confidence intervals_lesson.xlsx,45137,105181,60305,30141,15184,1180
shoe_data.xlsx,45137,105181,60305,30141,15184,1192
2019-02-20-1156_aq_site4.xlsx,42030,95277,148506,30859,56073,4214
Twin_house_O5_exp1_10minR1_volum.xlsx,31573,107303,164070,82050,132509,14399
300-recommended.xlsx,18007,27031,36013,21002,29995,1204
Revidly_Analytics ( A.M.Srivatsan ).xlsx,70035,90046,180090,20019,20026,2138
GLab_SC2_sequencing_data.xlsx,18883,37835,29639,5629,8148,1133
skilllevel.xlsx,17304,36800,45543,19159,19061,2247
Census2011-ConstituencyProfile-uk.xlsx,16003,18438,24760,7307,7276,779
Spreadsheets_Exercises_Solutions.xlsx,91794,197566,218504,42332,105600,2346
2019-03-11-0854_nee_site4.xlsx,20475,46419,72345,15052,27333,1281
2019-02-20-0659_site2a_aq.xlsx,18675,42339,65985,13732,24933,1318
Raw_data_signals.xlsx,21960,31728,40260,28080,29289,1244
Daily_Output.xlsx,5542,11090,11082,11029,11016,91
USEEIOv1.1_Satellite_GHG_SI.xlsx,8410,16802,19117,8305,13548,1087
Police dep fisc_full_dataset_2017_update.xlsx,22230,42238,44454,4473,4464,1466
SEN14.xlsx,15057,25811,21510,10762,8610,834
usdcad10min.xlsx,29374,58747,44062,29377,14694,12398
Расчет ШИМ.xlsx,21001,24019,62001,22025,58005,934
10-21-trucos-excel.xlsx,9059,20050,17222,14073,13238,182
西安二手房（链家）.xlsx,9011,21026,24019,21026,24019,178
zoneStudy01.xlsx,5503,8454,10004,7460,6004,210
base_2020_limpa.xlsx,11246,22282,16970,6036,6129,209
output_movie_final.xlsx,22000,130010,136000,24063,42047,3357
1801-1820班高一期考（2）成绩统计表20190708.xlsx,5965,9835,10815,6327,7336,272
WeeklyMarketAlert_v1.0.xlsx,13761,25628,37497,25628,37497,251
usdchf30mins.xlsx,7462,14923,11194,7465,3738,1123
bluff-lake.xlsx,8818,13033,26032,13033,26032,198
45-Spray-Test-100psi.xlsx,3949,7251,11178,6589,9854,189
Calculations.eng.xlsx,5873,13067,13445,3320,4499,204
KPMG Data Analytics Project Excel Sheet solved.xlsx,46910,115267,71375,4752,3668,1360
KPMG_file.xlsx,27219,76240,52021,68248,45028,520
KPMG_VI_New_raw_data_update_final - Copy.xlsx,52059,121274,95949,43825,42683,1776
analysis_step_wise_l1.xlsx,3612,5522,8936,4322,6044,74
GF-FOR-025 Formato Evaluacion de Proveedores.xlsx,6392,17392,17974,1584,1569,317
nsmail-6.xlsx,7204,7890,13142,5482,9596,195
3-Lookup Functions.xlsx,7623,14387,11265,6434,6549,70
output_stock.xlsx,3289,9357,8788,4217,4152,183
SchedulamaticAugB2010.xlsx,3498,4964,6080,502,563,132
SchedulamaticAugA.xlsx,3409,4883,5477,417,504,95
SchedulamaticJulyB.xlsx,3409,4883,5477,417,504,94
Schedulamatic.xlsx,3409,4883,5477,417,504,95
4 - Multiple Cut Line Forecast (credit card and fraud).xlsx,30121,60309,50280,20329,20280,617
Multiple Feature Cut Line Forecaster (old).xlsx,30121,60309,50280,20329,20280,673
input_UC_iix2.xlsx,227605,338243,757843,69775,92938,16708
john_arnold__15461__NFL99.xlsx,14696,15702,43957,15690,43950,363
CPData.xlsx,2559,8400,9241,3445,4427,747
BilateralMigration.xlsx,79849,159885,159511,80778,80223,4368
AP-Spring2018 (For Students).xlsx,2975,31465,56494,29285,54308,599
creazione dati clips.xlsx,18869,33377,35215,1472,6836,355
trainPreliminaryAnalysis.xlsx,41271,62144,41738,949,940,318
foodbyregionCHECK.xlsx,13428,29004,16436,1164,1337,291
foodbyregion.xlsx,26447,52896,27251,1091,1249,325
WebAssembly Security.xlsx,12506,20876,19301,1222,1850,234
Gastos.xlsx,69710,149755,189092,149755,189086,1738
MM1-0222HSM.xlsx,20181,39353,20783,38823,20297,210
Situk 1988-2021 95%_MissFill_13_Jan_2022.xlsx,23899,9055,8701,9055,8701,105
Situk 1988-2021 95%_MissFill_Dec_17_2021.xlsx,23899,9055,8701,9055,8701,59
Situk 1988-2021 95%_MissFill--Heinl--17_Dec_2021.xlsx,23899,9055,8701,9055,8701,59
basecase.xlsx,98805,161692,125750,116796,71873,6346
EDA.xlsx,9611,19158,9754,151,235,59
EOY2015_Soumya Kavi_Spandana_Grade3_28March.xlsx,3353,8493,8724,5029,4502,126
Quarterly-Engage-UA-Revenue.xlsx,117502,249550,294099,158003,235238,2934
AccuracyAssessment.xlsx,10147,15213,10276,200,271,122
2019-04-09-eval-matched-gtid.xlsx,6370,27965,22960,3269,2870,473
breastcancer_mcar_clump_thickness_consolidado.xlsx,14775,30525,29475,290,355,469
breastcancer_mcar_normal_nucleoli_consolidado.xlsx,14775,30525,29475,290,355,419
breastcancer_mcar_single_epithelial_cell_size_consolidado.xlsx,14775,30525,29475,290,355,469
breastcancer_mcar_uniformity_of_cell_size_consolidado.xlsx,14775,30525,29475,290,355,422
peru-population-2020-inei.xlsx,26935,51978,28861,632,357,449
Poblacion Peru 2020 Dpto Prov Dist Final INEI-actualizado.xlsx,26935,51978,28861,632,357,571
diauxic_raw_ratios_RG.xlsx,86483,172881,86884,457,672,899
MM1-1140H-6317 w6417.xlsx,16549,32086,17150,31565,16670,121
szkoła.xlsx,34789,86532,69193,50952,50990,630
Bibliographic Data Comparison Template 1-1-18 to 12-31-18.xlsx,419976,599994,719946,360056,360018,142465
ITResearch_NB_Report-9`21.xlsx,23357,32996,28204,793,628,302
Team10_Regression.xlsx,85934,135185,92283,12502,12501,2251
MM1-0212S-6384.xlsx,20186,39363,20788,38833,20301,149
calculo consumos cloud aws.xlsx,14110,48142,39493,4098,3769,443
iTradeWin_CH(CrossBrowser)_Test Report_.xlsx,35103,104182,69229,3545,2260,737
Dataset MIR-QBSH.xlsx,13308,31038,26601,21,19,246
resultats.xlsx,52299,122012,104592,39,48,1072
2_result.xlsx,26800,35232,53563,246,300,687
informe-seguridad-social-octubre-2018.xlsx,7152,21464,21541,12722,8647,509
LEITE_COMPOSICAO.xlsx,5472,10561,33906,10566,33881,279
LEITE_COMPOSIÇÃO.xlsx,5472,10561,33906,10566,33881,281
LevelC.xlsx,8096,18204,16184,33,32,152
NHL 2007-08.xlsx,68218,130211,141132,16328,13340,5345
analisis de anotaciones duracion2.xlsx,101112,151795,101112,4951,3310,2277
LE2018 ward-by-ward results (updated 08.05.18)_ID.xlsx,24749,44384,49371,582,528,942
MM1-0626SSM-6700.xlsx,14809,29398,15386,28873,14901,107
myodds_history_20212022_new_leagues_decisionmodel.xlsx,19034,32216,32720,289,234,391
MM1-0832H-6588.xlsx,20186,39362,20787,38835,20302,149
myodds_20212022_newleagues.xlsx,67085,98230,103025,47,46,1275
RKC regression current.xlsx,11890,23760,11920,68,74,77
suicide_data_minimal.xlsx,4681,10073,10211,689,489,131
ACL_bleu_abs-sysA-wstA_con_stem_stop.xlsx,12060,15436,18072,128,144,219
MM2-0530H.xlsx,18672,36334,19274,35804,18788,134
Resultats Primaire T1 95pct.xlsx,11425,30387,22836,78,78,193
TestTable.xlsx,13580,18333,27160,27,40,414
with_mv.xlsx,17048,28020,34096,7035,3724,522
Capacity_Compound_Training_Program.xlsx,1796,13068,13275,13022,13159,93
KPMG1.xlsx,231954,316704,273403,62895,56201,8331
NGCC_CCS.xlsx,77750,180380,531810,58,171,17280
1-1-3-Kickstarter Analysis Project Submitted.xlsx,28905,57833,45452,40,30,469
6_Redes_Sociais_Solucao.xlsx,19007,95005,76008,15,16,863
DMS(Data Matching Schedule)_R0(Seq1-2).xlsx,84285,146878,84285,1203,622,1592
