fileName,numFormulae,numVertices,numEdges,numCompVertices,numCompEdges,graphBuildTime,RR-Chain_Comp,RR-Chain_NoComp,RR_Comp,RR_NoComp,RF_Comp,RF_NoComp,FR_Comp,FR_NoComp,FF_Comp,FF_NoComp,RRGapOne_Comp,RRGapOne_NoComp,RRGapTwo_Comp,RRGapTwo_NoComp,RRGapThree_Comp,RRGapThree_NoComp,RRGapFour_Comp,RRGapFour_NoComp,RRGapFive_Comp,RRGapFive_NoComp,RRGapSix_Comp,RRGapSix_NoComp,RRGapSeven_Comp,RRGapSeven_NoComp,NoComp_Comp,NoComp_NoComp
breastcancer_mcar_normal_nucleoli_consolidado.xlsx,14775,30525,29475,290,355,385,0,0,140,29260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,215
breastcancer_mcar_single_epithelial_cell_size_consolidado.xlsx,14775,30525,29475,290,355,386,0,0,140,29260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,215
breastcancer_mcar_uniformity_of_cell_size_consolidado.xlsx,14775,30525,29475,290,355,395,0,0,140,29260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,215
peru-population-2020-inei.xlsx,26935,51978,28861,83,46,329,0,0,44,28827,0,0,0,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poblacion Peru 2020 Dpto Prov Dist Final INEI-actualizado.xlsx,26935,51978,28861,83,46,325,0,0,44,28827,0,0,0,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diauxic_raw_ratios_RG.xlsx,86483,172881,86884,253,259,729,0,0,129,86557,0,0,0,0,97,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33
MM1-1140H-6317 w6417.xlsx,16549,32086,17150,1287,719,193,0,0,407,16419,0,0,0,0,7,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,305
szkoła.xlsx,34789,86532,69193,17,14,670,0,0,9,69132,0,0,0,0,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Bibliographic Data Comparison Template 1-1-18 to 12-31-18.xlsx,419976,599994,719946,96,72,10158,0,0,72,719946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITResearch_NB_Report-9`21.xlsx,23357,32996,28204,123,78,367,0,0,52,27968,0,0,0,0,20,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
Team10_Regression.xlsx,85934,135185,92283,104,78,1079,0,0,62,86074,0,0,0,0,13,6206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
MM1-0212S-6384.xlsx,20186,39363,20788,1365,758,234,0,0,423,20037,0,0,0,0,8,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,327
calculo consumos cloud aws.xlsx,14110,48142,39493,1290,1429,400,0,0,1260,38544,0,0,0,0,156,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
iTradeWin_CH(CrossBrowser)_Test Report_.xlsx,35103,104182,69229,3406,2062,690,0,0,1206,68321,0,0,0,0,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,836
Dataset MIR-QBSH.xlsx,13308,31038,26601,12,10,216,0,0,7,26589,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resultats.xlsx,52299,122012,104592,34,34,990,0,0,14,104566,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16
2_result.xlsx,26800,35232,53563,245,252,704,0,0,70,53358,0,0,11,22,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,159
informe-seguridad-social-octubre-2018.xlsx,7152,21464,21541,614,460,385,13,26,407,21349,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38
LEITE_COMPOSICAO.xlsx,5472,10561,33906,330,424,606,0,0,377,24174,0,0,0,0,22,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25
LEITE_COMPOSIÇÃO.xlsx,5472,10561,33906,330,424,599,0,0,377,24174,0,0,0,0,22,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25
LevelC.xlsx,8096,18204,16184,30,19,139,0,0,11,16172,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
NHL 2007-08.xlsx,68218,130211,141132,15150,11573,5422,0,0,6536,136095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5037,5037
analisis de anotaciones duracion2.xlsx,101112,151795,101112,2721,1822,2037,0,0,725,99994,0,0,0,0,21,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,1076
LE2018 ward-by-ward results (updated 08.05.18)_ID.xlsx,24749,44384,49371,582,528,853,0,0,528,49371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MM1-0626SSM-6700.xlsx,14809,29398,15386,1119,627,197,0,0,339,14700,0,0,0,0,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,284
myodds_history_20212022_new_leagues_decisionmodel.xlsx,19034,32216,32720,233,201,379,0,0,199,32715,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MM1-0832H-6588.xlsx,20186,39362,20787,1371,761,278,0,0,421,20031,0,0,0,0,8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,332
myodds_20212022_newleagues.xlsx,67085,98230,103025,47,46,1158,0,0,46,103025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RKC regression current.xlsx,11890,23760,11920,52,46,69,0,0,6,11860,0,0,0,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
suicide_data_minimal.xlsx,4681,10073,10211,473,362,114,0,0,235,10083,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126
ACL_bleu_abs-sysA-wstA_con_stem_stop.xlsx,12060,15436,18072,100,112,201,0,0,112,18072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MM2-0530H.xlsx,18672,36334,19274,1316,734,246,0,0,409,18531,0,0,0,0,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,318
Resultats Primaire T1 95pct.xlsx,11425,30387,22836,60,53,174,0,0,40,22816,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
TestTable.xlsx,13580,18333,27160,27,40,335,0,0,40,27160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
with_mv.xlsx,17048,28020,34096,343,408,338,0,0,408,34096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity_Compound_Training_Program.xlsx,1796,13068,13275,10971,10327,213,0,0,2510,5426,0,0,0,0,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7809,7809
KPMG1.xlsx,231954,316704,273403,29235,25199,8448,83,166,20582,253314,0,0,0,0,2979,18368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1555,1555
NGCC_CCS.xlsx,77750,180380,531810,58,171,16574,0,0,171,531810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-1-3-Kickstarter Analysis Project Submitted.xlsx,28905,57833,45452,35,27,453,0,0,27,45452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6_Redes_Sociais_Solucao.xlsx,19007,95005,76008,11,9,788,0,0,6,76000,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMS(Data Matching Schedule)_R0(Seq1-2).xlsx,84285,146878,84285,1069,555,1230,0,0,257,83987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,298
DMS(Data Matching Schedule)_R0(Seq2)_220110.xlsx,86421,151150,86421,1091,566,1357,0,0,262,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,304
excel_challenge.xlsx,20649,41279,24804,45,30,419,0,0,15,24780,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
Kickstarter_Challenge_-_Copy.xlsx,13144,29638,17273,80,44,123,0,0,28,17257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16
RESULTADOS-OFICIALES-DISTRITO-09.xlsx,101957,308346,458245,195,221,10520,0,0,211,458235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
StarterBook_SC.xlsx,24739,49475,33006,22,16,306,0,0,16,33006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US Presidential Results & PVIs by State 1828-2012 (1).xlsx,18558,34242,29550,4219,3052,593,0,0,2700,28960,0,0,0,0,223,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,129
30380.xlsx,7256,15921,14511,197,179,124,0,0,174,14506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
33067.xlsx,7256,15921,14511,197,179,123,0,0,174,14506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
andy_zipper__166__DYNEGY-ICE VOL Apr10.xlsx,4483,10971,9968,81,57,119,0,0,24,9922,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23
Cims_phenotype_2015_lamothe_CRUCIAL_AGIR.xlsx,5510,9459,11020,1690,1778,221,0,0,1760,11002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18
ISTC_February_2017.xlsx,4958,9624,8748,2539,1870,205,0,0,1116,7824,0,0,0,0,170,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,584
kc1prdb01.xlsx,3687,6639,8210,4413,2276,134,0,0,8,2267,0,0,0,0,2268,5943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kickstarter_Campaign.xlsx,12408,28916,16558,27,18,121,0,0,12,16544,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
ludnosc.xlsx,50002,103904,84457,604,363,1132,0,0,323,80581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40
MongoOrders.xlsx,80190,160373,120279,16,10,1135,0,0,6,120273,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
peerrank copy.xlsx,142294,319083,284294,936,858,5038,0,0,571,284006,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,286
Practiceproject_2.xlsx,9201,36782,27594,11,8,214,0,0,4,27582,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Pwned email accounts (concluido).xlsx,14064,26956,15216,65,51,141,0,0,42,15200,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
Test_01.xlsx,28519,48041,73549,45,43,975,0,0,38,52541,0,0,0,0,3,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Vsi podatki zdruzeni-brez pik in st.xlsx,23705,45214,42587,1705,1164,679,0,0,1098,42521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66
Bank Term Deposit Subscription Report.xlsx,45329,90669,45374,76,55,285,0,0,27,45314,0,0,0,0,24,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
copia 7 Maaji Product Master File rev.xlsx,27094,52123,89182,324,221,2230,0,0,217,89178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
DateMaster to 9-4 Public Ver.xlsx,123133,208270,246265,6251,3846,8669,0,0,2726,245145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,1120
DLT.xlsx,2851,4668,3409,53,42,26,1,2,36,3401,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
Input data.xlsx,20105,53135,36821,475,291,750,0,0,232,36708,0,0,0,0,54,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
olist_groups1.xlsx,7472,11268,11211,29,21,94,0,0,19,11209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Overwinter_Detection_Results_JD.xlsx,15441,30574,15441,279,140,118,0,0,138,15439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Refine2014PAVotingData.xlsx,87161,154593,188558,1468,1034,3269,0,0,678,188199,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,354
2017 PoB by Race All.xlsx,24620,73824,61506,102,85,798,0,0,81,61502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
bank_term_deposit_marketing_analysis.xlsx,10032,20089,10065,11,7,58,0,0,3,10055,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BankTermDepositMarketingAnalysis.xlsx,10032,20089,10065,11,7,57,0,0,3,10055,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bank_term_deposit.xlsx,10032,20089,10065,11,7,103,0,0,3,10055,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caida23MAggVerification.xlsx,6480,10800,15120,20,28,164,0,0,28,15120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
final assessment.xlsx,11641,19410,17453,18,13,270,0,0,10,15514,0,0,0,0,1,1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
projectdata-nyse (1).xlsx,10289,20577,20578,40,31,277,0,0,24,20559,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
REMISIONES   OBRADOR   MARZO    2017.xlsx,18075,32564,28587,455,231,533,0,0,209,28565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22
ReporteAuditoriaTelconet_v4 2019.xlsx,128114,256240,256202,56,42,3082,0,0,42,256202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCDNR_Sheepshead.xlsx,5978,11976,7202,74,49,72,2,6,46,7195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Solution_36.xlsx,420140,540183,720239,31,29,9218,0,0,27,720237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
StarterBook JTapia.xlsx,37087,61832,49465,26,21,531,0,0,20,49464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
trace_ros2_10.xlsx,541449,902415,721931,9,6,7058,0,0,4,721928,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UCI_bank_marketing.xlsx,10032,20089,10065,11,7,57,0,0,3,10055,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weather (10h training).xlsx,14840,20973,19127,112,80,246,0,0,76,19123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
주요-01 유초 연도별 시도별 교육통계 모음(1999-2021)_210901.xlsx,13838,37239,27608,90,50,269,0,0,50,27608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ames Housing Data TL.xlsx,11745,22046,14735,141,105,145,0,0,30,14640,0,0,0,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55
Base Bicentenario 2016-20 - Original 21.05.14.xlsx,11281,93985,82734,1056,566,1423,0,0,28,82196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,538
BAU Generation Capacity Lifetime.xlsx,8211,27367,43780,17,20,784,0,0,16,43776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
Cb regression current.xlsx,13642,27272,13660,36,30,85,0,0,6,13624,0,0,0,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
City Summary Template 1.xlsx,80741,241674,161413,297,221,2251,24,48,158,161300,0,0,0,0,26,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
COMPRAS DE 11 SUR 2012.xlsx,7697,22116,21148,1226,947,498,0,0,852,21053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95
COMPRAS DE 11 SUR JULIO 2012.xlsx,7697,22116,21148,1226,947,438,0,0,852,21053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95
Copy of mytable_customer_details- solution.xlsx,76913,133466,124492,43,31,1634,0,0,28,124488,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Co regression current.xlsx,14862,29712,14880,36,30,93,0,0,6,14844,0,0,0,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
greige provision.xlsx,24748,51679,51296,62,52,627,0,0,45,27111,0,0,0,0,6,24184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
KickStarter Homework.xlsx,32986,65958,49484,49,33,492,2,4,21,49456,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
monte.xlsx,139492,139494,156446,54727,32838,59047,0,0,6,123614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32832,32832
mytable_customer_details.xlsx,76913,133466,124492,43,31,1654,0,0,28,124488,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
or_embeddings_comparison_resolved.xlsx,12177,24708,24302,1087,719,467,0,0,623,24186,1,2,0,0,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76
or_embeddings_resolved.xlsx,12122,24643,24202,1194,791,423,0,0,681,24072,1,2,0,0,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90
PV Angebots Tool.xlsx,73009,170339,145997,56,39,1491,0,0,16,145972,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21
Unit1 homework aa.xlsx,33003,57739,41270,25,20,480,0,0,20,41270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vicon_udp_teensy.xlsx,211294,338074,295800,76,45,2441,0,0,35,211293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
浙江省（杭温金宁）七年级下英语期中试卷分析的副本.xlsx,11221,20125,19348,67,54,313,0,0,50,19344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
0.11980167176565-1-Administrador-2021-04-08-2. Subsidios.xlsx,21997,58630,51298,66,51,558,0,0,51,51298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-9d2f3331ce4165668838bbc4f7f3af76-1327952387.xlsx,11094,16794,11192,33,20,112,0,0,11,11183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
2019年发票登记表.xlsx,44284,64061,44282,146,75,611,0,0,63,44270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
36-4f54e4360dc6fd7070026565f3bbea16-1327968647.xlsx,11094,16796,11194,29,18,127,0,0,10,11186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
andy_zipper__152__ICE - Mar27 Power & Gas VOL.xlsx,4504,11010,10006,53,39,95,0,0,22,9984,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
Aula12.xlsx,18857,28286,37711,9,5,219,0,0,2,18855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
CorrectingThePastData.xlsx,33099,52766,53247,58,61,643,0,0,61,53247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dang ky kh.xlsx,11681,34873,23237,102,77,254,0,0,9,23169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68
DB 10.3 DarwinCore.xlsx,187942,364707,283237,597,331,7031,0,0,258,283164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73
Konsolidovani ops+grad+apv-2007.xlsx,13297,26593,13437,1473,807,309,0,0,614,13244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,193
KPMG_cleaned.xlsx,32185,80625,55387,2118,1413,1134,0,0,1377,55351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36
lookup.xlsx,18752,28128,23440,6,5,186,0,0,5,23440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metrics.xlsx,18234,54694,36462,20,14,304,0,0,12,36460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PredictingaBankingCustomer.xlsx,8242,24721,16482,10,7,180,0,0,2,16476,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
S1-08082020_importar - copia.xlsx,216629,225874,195481,32,28,2785,0,0,23,195476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
spread_input_jul30_1_12h.xlsx,9396,25492,18246,29,20,273,0,0,19,18245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
STORELAND_TBL.xlsx,7445,11912,13401,16,18,129,0,0,18,13401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TestData.xlsx,8242,24721,16482,10,7,173,0,0,2,16476,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
TGFB top 100 log new fold change.xlsx,20644,31514,26079,152,120,313,0,0,93,26052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27
151121 hyst_char.xlsx,11586,19382,27034,72,63,204,0,0,63,19382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aggregates_to_indicators.xlsx,13912,27994,23300,17,14,196,0,0,14,23300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bordeaux - Sorties - 1718-1754 (-).xlsx,132508,364427,331242,107,81,5510,0,0,79,331239,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Breclav.xlsx,5923,28623,22732,602,317,182,0,0,7,22421,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,309
Commerce avec Portugal 1749.xlsx,89207,244759,222535,39,29,3038,0,0,27,222212,0,0,0,0,1,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
comparison.xlsx,101000,202000,151498,21,16,1958,0,0,12,151494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
dmc4dpick-999.xlsx,11145,22498,11354,2066,1048,70,0,0,44,10350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,1004
Entrée Bayonne 1749-1780.xlsx,24611,67680,61527,23,20,710,0,0,20,61527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marseille - 1741--Exports.xlsx,23325,64108,58280,11,10,597,0,0,10,58280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marseille entrées 1762.xlsx,5440,14960,13600,11,10,147,0,0,10,13600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marseille entrées 1764.xlsx,69661,191572,174154,30,23,2145,0,0,22,174153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Marseille entrées 1766.xlsx,5712,15708,14280,11,10,184,0,0,10,14280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marseille - Sorties - 1768.xlsx,6020,16555,15050,11,10,136,0,0,10,15050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mates.xlsx,43999,72884,46487,8595,6231,452,0,0,1060,41316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5171,5171
Projected areas_C2M34_nb pots_corrected.xlsx,22088,44176,38654,8,7,403,0,0,7,38654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
restaurants_시트로나눔_1102.xlsx,35694,74966,61404,17199,14646,1031,0,0,8048,54806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6598,6598
robin_rodrigue__33531__FTCan_Gas_Bench.xlsx,27268,68164,63620,20,17,657,0,0,14,63616,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
SathishKumar_Rajendiran_Group4_HW2.xlsx,105477,161182,105489,43,27,757,0,0,17,105474,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
Siskey_ABFT Mixing Data_original.xlsx,9740,17532,13636,9,7,110,0,0,7,13636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP500_Daily.xlsx,51811,69083,86352,8,5,632,0,0,3,51811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
TemplateChiTietLuong.xlsx,2448,11832,10608,29,26,141,0,0,26,10608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trade_data.xlsx,12473,31170,24921,28,17,182,0,0,14,24918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
vicon_xbee_trial_210721.xlsx,36446,63789,45556,69,43,340,1,2,16,36428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26
圆通物流9月费用结算表.xlsx,6121,15287,12211,100,74,100,0,0,73,12210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
数据分析岗位招聘分析.xlsx,35217,50310,45279,326,165,658,0,0,87,45201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78
Reference Ch. test@1M SPL PCB Display ON_210216.xlsx,120184,360456,240352,232,176,1927,0,0,80,240240,0,0,0,0,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80
x2.xlsx,13554,22601,18070,71,52,153,0,0,52,18070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Практика 10.xlsx,122000,136117,357000,253,357,7053,0,0,127,127000,0,0,0,0,230,230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TABLEAUX 2 .xlsx,147886,295258,237613,1359,1132,2635,0,0,556,169420,0,0,0,0,19,67636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,557
WeightedOrder.xlsx,127947,236810,362446,357,343,7042,0,0,285,319777,0,0,0,0,49,42660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
aws-messages-uc-001.xlsx,101022,151533,168368,12,9,1731,0,0,8,134695,0,0,0,0,1,16837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oesolver.xlsx,30085,42120,60170,8,10,638,0,0,7,42119,0,0,0,0,3,18051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ufo_lowpitch.xlsx,25807,51614,77417,5,4,694,0,0,1,25805,0,0,0,0,3,51612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
