fileName,Longest Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
工作簿1 - 副本-20181123094654802.xlsx,不良明细:CEA5,94,2,0,1,0
SAM-0.2 OR10x100-0.25_10 dataset analysis.xlsx,State026:G38,453,6,0,1,0
وذرف.xlsx,المشاريع:B3,179,355,2,1,2
euler第686题.xlsx,Sheet1:D24,271,9,0,2,0
jane_tholt__13056__June 12 Without SOH Upgrade And No EOC Advantage.xlsx,Assign To West Contracts:C88,77,147,2,133,3
StatistiquesDescriptives-Exo_2_1.xlsx,Calculs:C10050,348,490,7,1,7
SAM-0.1 OR10x100-0.75_5 dataset analysis.xlsx,State026:G38,457,6,0,1,0
VIL-2018-03.xlsx,MAR 5:S14,68,12,0,12,0
Xing -5.25.xlsx,Sheet4:D24,79,9,1,9,1
aws-messages-uc-001.xlsx,aws-messages-uc-001:D12069,1864,3,0,2,0
Jail-Data-Spreadsheet-201905-May-2019.xlsx,Sheet1:K1379,84,1,0,1,0
homework 1 kickstarter chart.xlsx,data:D546,318,1,1,1,1
Zone Entries - Ottawa Senators 2013-2014.xlsx,Senators Team Stats:S92,148,81,1,1,1
nm_Francis vs harmonic.xlsx,McalisterIanelli:L114,181,33,1,1,1
Backup of ZSJ_pocet_obyv-number-code.xlsx,zsj:E20240,256,1,0,1,0
地方政府债券整理-hs.xlsx,Sheet2:A331,650,65205,661,1,673
completed Analysis.xlsx,Descriptive staistics:B6,143,1,0,1,0
2019-06-17-1007_empty_racir.xlsx,Measurements:C11,383,5610,87,5610,92
MISO_load_2009-2013_to_Luke.xlsx,2009-2013:A2665,2482,4,0,1,0
SchedulamaticAugA.xlsx,Classes:E88,36,9,0,4,0
MUS_CPM_results.xlsx,MUS_CPM_results:D6264,977,2,0,2,0
Kraken_BTCEUR_1h.xlsx,Sheet1:B2,538,50543,528,50542,570
Weather (10h training).xlsx,Weather2:D41,157,4,0,4,0
MAP-原物料資料庫.xlsx,繩線類:M7,225,3,0,3,0
excel-challenge.xlsx,Original:I3871,252,1,1,1,1
CONTRATACIONES_PUBLICADAS_POR_PROVEEDOR_2020_07_26.xlsx,Datos:H8357,2108,1,0,1,0
200729_EngineStudsTighteningTorqueR10.xlsx,Monocoque:AJ39,50,2,0,2,0
cw_updated_rgn_id.xlsx,cw_updated_rgn_id:C8634,544,3,0,1,0
Day2.xlsx,P1:C2,204,7254,186,7253,191
SAM-0.01 OR5x100-0.25_4 dataset analysis.xlsx,State026:B47,554,6,1,1,1
GSE142114_NGS_Hammerhead_Length_Filtered.xlsx,24-3 raw data:C2,715,3695,43,3691,46
DB1.xlsx,Sheet3:D313,220,7,0,5,0
FlightData.xlsx,testflight1:E4145,296,2,0,1,0
UNIT1EXCEL_ELM.xlsx,Bonus Sheet:D5,297,3,0,2,0
steam_trend_data.xlsx,steam:S20551,1525,2,0,2,0
REMISIONES  CENTRAL   AÑO   2 0 1 4.xlsx,CLIENTES CENTRAL :AW1,260,0,0,0,0
Datos.xlsx,Movimientos:L449,106,1,0,1,0
Maldives_Chagos_GBR_Fish_Graham.xlsx,Chagos:A26284,1291,1,0,1,0
Store-Sales-if-nestedif-vlookup-hlookup.xlsx,Store Sales:V10,788,8399,106,1,110
MR_2016Q4_Exam.xlsx,Sheet1:F1929,483,1,0,1,0
30-4.xlsx,Load-Displacement:D41,424,1439,27,1431,29
JDS 02-Homework_01-Excel_Instructions_StarterBook.xlsx,Bonus1:D8,351,4,0,1,0
KickstarterStats.xlsx,Outcomes Based on Goal:D12,313,4,0,1,0
BC  KQKD T4.2018 BIÊN HÒA - Copy.xlsx,nguyen vat lieu kho:K45,88,53,0,53,1
Surf_overlay_diag_E.xlsx,ZIKV:A41,423,5,0,2,0
ours_genes.fpkm_tracking_all.xlsx,genes.fpkm_tracking_all.txt:H11754,527,2,0,2,0
crime_v3.xlsx,crime_v3:C11,3529,52484,945,1,976
StarterBook_jjree.xlsx,Original Data:I706,297,1,1,1,1
PV Angebots Tool.xlsx,PV-Data:H7852,1579,3,0,2,0
VIL-2015-12.xlsx,DEC 20:Q11,66,12,0,12,0
Raw data-200211_Cushman_Fry_newobjecttest-Trial    33.xlsx,Track-Arena 2-Subject 1:S82,6403,8,0,8,0
Jan_2011.xlsx,Formatted Data:E1770,108,562,15,562,15
Kickstart_Challenge.xlsx.xlsx,Kickstarter:J457,166,2,0,2,0
Solution_36.xlsx,Лист2:F13338,8949,6,0,2,0
Final result.xlsx,County_r_clean_nn_pred (5):Y38,184,8,0,3,0
Question 5.xlsx,Pre-Trade Single Stock:AJ25,2022,0,0,0,0
AP-Spring2018 (For Students).xlsx,HW6-Q1:M1,393,309,6,309,6
2020年电商任务计算(12.12Y).xlsx,电商--精准营销:AF83,229,0,0,0,0
2019-04-09-eval-matched-gtid.xlsx,gtid-fj:H6,148,34,1,33,1
resultsTesting10multi.xlsx,resultsTesting2504:P45,67,2,0,2,0
工作簿1 - 副本-20181123094654796.xlsx,不良明细:CEA5,95,2,0,1,0
Hedge Output.xlsx,Transaction Day mapping:A5,551,71,1,71,1
GL_Driver_Safety_Report_ferguson_20211019_085100.xlsx,Pivot Tables:C7,216,1,0,1,0
1819BTL.r.xlsx,0.0#8.15#8.2025-14#2.5841184954:E44,1290,13,0,12,0
CL4.xlsx,Sheet30:B61,195,7,0,6,0
or_embeddings_comparison_resolved.xlsx,Sheet2:B17,226,4,0,4,0
SWMP_Plankton_2020_SrayPRIMERXFORM_042621v2.xlsx,RawData_Jan-Dec_2020:X287,243,2,0,2,0
dSWI4_one_strain_ANOVA_done-by-hand-in-Excel_20181205.xlsx,dSWI4_ANOVA:H5362,1250,6,0,4,0
工作簿1 - 副本-20181123112010151.xlsx,不良明细:CEA5,121,2,0,1,0
11202_个别报表_2019年度_深圳金信_V0.1 - 合并版.xlsx,preCF:F54,393,25,0,17,0
shoe_data.xlsx,Germany:AM28,580,0,0,0,0
出行属性.xlsx,Sheet1:I14097,2289,1,0,1,0
KickStarter Data Analysis.xlsx,Data:I3500,216,1,0,1,0
US Presidential Results & PVIs by State 1828-2012 (1).xlsx,2-Party US Pres Results & PVIs:IC6,283,2,0,1,0
SAM-0.1 OR10x100-0.50_6 dataset analysis.xlsx,State026:G38,499,6,0,1,0
allTweets.xlsx,all:A2880,798,2,0,1,0
Hypotheekrente.xlsx,Lineair:C2,206,1439,16,1439,17
jane_tholt__13053__June 12 Proposal Without J4JB in Mcfd.xlsx,Assign To West Contracts:C88,73,147,2,133,2
test_信号0729_vega敞口2_iv_vega正敞口三分之一_负vega3倍_gamma3倍_65_7天不开.xlsx,PnL:G2,294,1572,14,1,14
benodigde grafieken barometer GJ en wve def data update dec 2012.xlsx,data-voor-lippo:B6,143,167,1,166,1
ZSJ_pocet_obyv-number-code.xlsx,zsj:E20240,237,1,0,1,0
Project Data.xlsx,Outcome Based on Goal:D5,203,4,0,1,0
DatenFormatiert.xlsx,Tabelle1:B4747,89,1,0,1,0
Accidents.xlsx,Data:X21117,395,1,0,1,0
2020_IRGEI_03ANT_lite.xlsx,Fuentes puntuales:D1,1109,504,5,504,6
Test Runs.xlsx,Test 4b:B2,249,2,0,2,0
el staff coll.xlsx,APRIL2015 TO JAN2016 (4):L8066,687,875,22,614,23
DMD_PRJ.xlsx,COM:J4,768,5459,1472,5459,1476
Sample1.xlsx,Tabelle1:A40452,2563,1,0,1,0
tasa-de-homicidios.xlsx,Masivos:C6,121,9,0,7,0
Revidly_Analytics ( A.M.Srivatsan ).xlsx,Analytics11:C7047,1800,10011,144,4,148
common.xlsx,Traditional:A1798,95,2,0,2,0
OECD.xlsx,AUT:S212,221,16,0,1,0
SolvedStarterBook.xlsx,Bonus:D11,201,4,0,1,0
ventasCocaCola_matrícula_solucion.xlsx,Datos:T56,2089,4,0,1,0
FN-2016-2019(1).xlsx,Monthly:B10,84,35,0,1,0
MLX90640 example data.xlsx,To calculation:B4,50,1668,41,1668,43
منزل النور.xlsx,المشاريع:A3,169,355,2,1,2
Stull-SkewT04-logP-modifyTheta_e compare to Bolton.xlsx,Sheet1:F3804,841,7,0,3,0
SAM-0.1 OR30x100-0.50_8 dataset analysis.xlsx,State026:L67,482,6,0,1,0
GPSC_macro_size_2017.11.16new.xlsx,Polychaeta:M436,68,2,1,1,1
accum-temperature.xlsx,Лист1:J16036,2187,1,0,1,0
Scripps_150_JR_2013-01-25.xlsx,Assay Definition:E852,57,1,0,1,0
11301_个别报表_2019年度_北京金科_V0.1-合并版.xlsx,preCF:F13,538,28,0,18,0
StarterBook_Homework_SMP.xlsx,New Sheet & Bonus:B11,198,6,0,4,0
Resultats Primaire T1 95pct.xlsx,RESULTATS BVP:U42,172,11,0,4,0
工作簿1-20181123094550369.xlsx,不良明细:CEA5,99,2,0,1,0
GEW.2012.JML.xlsx,E2 ISR raw data:D9009,863,1,0,1,0
gaslines_model_public.xlsx,Transect:A9,3158,69509,1367775,69509,1367851
edevlet-mezarlik-verileri.xlsx,Toplam:C452,235,7,0,1,0
Tio Cash Master 1400 Find Ratio of Star-fam.xlsx,1405 fam19 ratio:C5,1358,48920,754,48920,823
Dataset 1 - RAWS and Veer - 01.xlsx,Levels:C3,1112,118,1,117,1
【AUO OCL_FY21 85AG (SSV) 】 SMLD Quality Data Workbook.xlsx,Fail list:T5,447,468,4,1,4
工作簿1-20181122170147433.xlsx,不良明细:CEA5,99,2,0,1,0
2019-05-11-0752_drimys_winteri.xlsx,Measurements:C11,567,5610,90,5610,94
CPC_no_partition_WB_FIFO_results.xlsx,CPC_contentions:E7,3519,9,0,9,0
FullRes Capture conversion.xlsx,Peaks:E5,2116,946,10,1,10
2017 PoB by Race All.xlsx,PoB KC Tracts:R90,409,5,0,5,0
36-4f54e4360dc6fd7070026565f3bbea16-1327968647.xlsx,formulario P-2011:T54,92,4,0,3,1
SunlightCalculator.xlsx,Arkusz2:B38,57,15,0,3,0
freeze_example.xlsx,Sheet:C529,379,1,0,1,0
wykaz_czasopism_18-12-2019.xlsx,Czasopisma:B3,399,29036,317,1,321
Richness_Ephemeroptera_Plecoptera_Allgenera.xlsx,Dørålseter (Dovre):I187,63,2,0,2,0
countytractfiles.xlsx,Sheet1:A5847,99,2,0,1,0
mercury1650pt.xlsx,siptm:AY6483,309,0,0,0,0
Ex4-5 Team Rating v2 (4).xlsx,Model:T85,809,342,4,340,4
Solution_lesson_2.xlsx,All:F40,270,4002,49,3,50
MensTennisRPI.xlsx,RPI:B285,4852,1,0,1,0
webStore.xlsx,WebStore_copy:AD40,1364,0,0,0,0
relacao_geral_-_vodanet_-_07-04-2014.xlsx,Anatel:N1213,153,227,1,1,1
fin-v8.xlsx,Sheet:O13944,6384,2,0,2,0
IPZ Precio Arriendo Venta Rentabilidad Score Barrio.xlsx,Datos Brutos:G11216,2515,2,0,1,0
CPIvs行业.xlsx,资产配置结论:E616,4916,12004,30819,11999,30830
Coding Task.xlsx,Coding:M14882,639,2,0,1,0
ALMACEN      AGOSTO         2016.xlsx,PERNIL:C10,353,2422,24,1,25
greige provision.xlsx,Final:Q4,443,5,0,5,0
BRITANNICA PROJECT EXPENSES.xlsx,CASH 79ST:E370,85,11,0,10,0
main.xlsx,1m:B1675,807,8,0,7,0
30_70_2ptGuided.xlsx,Sheet1:D36,8419,3,0,2,0
Tio Cash Master 1600 1 seventh 0a in the neighborhood of.xlsx,1610 fam29 0.034482 old:F3,6003,3975,131,3968,133
MasterTestData.xlsx,Algo Format:R76,82,6,1,5,1
四象限行业选择.xlsx,日度数据:B4,417,4672,56,66,56
工作簿1-20181122140451052.xlsx,不良明细:CEA5,97,2,0,1,0
Scen_SE_IND_DemandProj.xlsx,Projection New:AK154,106,0,0,0,0
HS_videos_Smit_Cross_augmented_v06.xlsx,HS data:L105,464,2566,39,2536,40
SAM-0.2 OR30x100-0.75_4 dataset analysis.xlsx,State026:L67,517,6,0,1,0
DPS Calculator - Ninja.xlsx,Melee:B25,191,155,6,62,6
BBG_Security_Application_User_List_v5_1.xlsx,Organization:A738,12284,190,2,1,3
Pro-Forma_Report_08012015_07_49_26.xlsx,Venues:C4,77,103,1,103,1
Quizzes_17.2_17.3.xlsx,Quiz 17.3:B1,962,30328,582,30328,620
valores_produtos.xlsx,dados:D3265,331,1,0,1,0
Spreadsheet_Challenge_V2.xlsx,pivot (5):D5,259,15,0,15,0
REMISIONES----OBRADOR---A G O S T O      2016.xlsx,REMISIONES ABRIL  2016  :B3,1114,4062,42,1,42
工作簿1-20181122154759510.xlsx,不良明细:CEA5,95,2,0,1,0
Raw.xlsx,calcs:X99,77,19,1,1,1
P_Gh_T_S.xlsx,Sheet1:C38,77,2,0,2,0
8.THẺ KHO- STOCK CARD 13.06.2020.xlsx,Thẻ kho:D13,947,2015,21,3,22
all cases and contacts 2021-07-01.xlsx,summary:D8925,1445,29,0,19,0
data_problem.xlsx,dwelling parameters:B2,1823,2,0,2,0
EST_TRANS.xlsx,DATOS:B9772,558,1,1,1,1
MM2-0530H.xlsx,2Rx2L:D153,120,3,0,2,0
红宝集合.xlsx,最初完整版（音频路径有误）:A3272,587,1,0,1,0
Excel模拟神经网络进行4000次迭代.xlsx,Sheet1:B4,2373,63944,1760,63943,1810
Situk 1988-2021 95%_MissFill--Heinl--17_Dec_2021.xlsx,NewDistributions:AE39,56,3,0,2,0
healthcare-dataset-stroke-data by akhilesh mishra.xlsx,healthcare-dataset-stroke-data:K665,84,1,0,1,0
物理作业11.xlsx,Sheet1:HN152,982,149,2,1,2
NHL 2007-08.xlsx,Players:BY1188,1303,0,0,0,0
mary_fischer__25393__yr 2001 Commissioning Summary 2-26-02.xlsx,Feb 2002:C195,95,11,0,7,0
KBandFilter.xlsx,20GHZ:I1172,149,1,0,1,0
MatrizTransición.xlsx,3X3INBURSA:H43,842,13,0,13,0
brti_excel_analysis.xlsx,brti_excel:B63,117,1,0,1,0
SSV1b_TimeRange.xlsx,Sheet1:C12979,1458,2,0,2,0
ecosystems_calculations_20211130.xlsx,0107:F79,235,15,0,4,0
2019-05-10-1102_empty_racir.xlsx,Measurements:C11,308,5610,99,5610,105
工作簿1-20181122163651735.xlsx,不良明细:CEA5,100,2,0,1,0
freezeExample.xlsx,Sheet:C21947,497,1,0,1,0
DailyTradeCounts_2016_2020.xlsx,20160101_20181130:J5725,603,1,0,1,0
Measurements_Temperature_DutyCycle.xlsx,Feuil1:D1,85,2837,24,2836,25
2019-07-03-1019_rhododendron_campylocarpum.xlsx,Measurements:D13,334,6600,120,6600,125
peerrank copy.xlsx,Sheet1:A38,2790,14,1,11,1
GL_Driver_Safety_Report_ferguson_20211031_095848.xlsx,Pivot Tables:M8,136,1,0,1,0
lenderToProyek.xlsx,Sheet2:I32256,3044,2,0,1,0
TestTable.xlsx,Таблица по выездам:AG330,215,0,0,0,0
Quarterly-Engage-UA-Revenue.xlsx,FSM:I1495,2672,7,0,5,0
20204-0.xlsx,Calcu_ADJ:L3,51,1301,24,1301,25
dist.xlsx,triangular:G2,57,1001,15,3,15
Southern Water Corp Statistical Analysis.xlsx,DRT Rolling Stdev:F1298,309,1,0,1,0
Covid SJC.xlsx,Planilha1:B2,179,337,11,306,11
工作簿1 - 副本-20181124101521380.xlsx,不良明细:CEA5,100,2,0,1,0
تستور.xlsx,المشاريع:A3,158,355,3,1,3
RE6685.xlsx,RE6685:C4071,339,1,0,1,0
ABACUS_NUMSPECSTOT (Autosaved).xlsx,ABACUS_NUMSPECSTOT:AA8433,1974,0,0,0,0
2020-09 Cleaned.xlsx,202009-divvy-tripdata:D26632,2408,1,0,1,0
VQAT_Stock forecast for each and all stores.xlsx,Virgin Megastore QATAR (2019):J11,198,23,0,23,0
vicon_udp_teensy.xlsx,less_didgits_200Hz_xbee:B1419,2776,3,0,1,0
2019-07-18-0854_angelica_archangelica.xlsx,Measurements:C11,295,5610,93,5610,98
KickstarterCampaignAnalysis.xlsx,Sheet1:I3390,198,1,0,1,0
工作簿1-20181123094550279.xlsx,不良明细:CEA5,102,2,0,1,0
All London 2012 athletes.xlsx,ALL ATHLETES:I10356,84,1,0,1,0
datacite_template_20200424_test.xlsx,metadata:BAL33,312,0,0,0,0
abundance data.xlsx,Protein groups:J7604,154,1,0,1,0
AllDataSpacing.xlsx,Raw Data:S9270,641,1,0,1,0
FirstLink - Copy 2.xlsx,lognorm via norm:B4,786,2011,49,19,49
Enhanced_0-level_11-4-2016.xlsx,Sheet1:E10,78,25,1,6,1
5_4_합성곱신경망.xlsx,학습:L2,241,95,0,95,1
all-geocodes-v2018 (1).xlsx,v2018geocodes:G30878,853,2,0,1,0
EDA.xlsx,training:B23,75,78,1,78,1
Tio Cash Master 1450old Find Ratio Graph sq and ratio all shaded inverse curve.xlsx,1450 find sq ratio all :I5,239,596,7,596,7
控制图.xlsx,输入:A11,234,4989,51,1,52
reference10_0.xlsx,Sheet0:D1391,152,1,0,1,0
Twin_house_O5_exp1_10minR1_volum.xlsx,Twin_house_O5_exp1_10min:D41,1729,6,0,4,1
Texas Local Governments.xlsx,GSA SAM Data:M3684,32,1,0,1,0
updatedProduceSales.xlsx,Sheet:C21947,467,1,0,1,0
AdimAdimVeriMadencisi-07_RapidMiner-01_RegresyonBitcoin.xlsx,bitcoinEMA:B6,181,6357,66,6356,72
FY 2018-2019 Weekly Placements-Returns-Reconciliation Tracker.xlsx,Dailies Summary:C116,799,312,3,312,3
relacao_geral_-_vodanet_-_08-05-2013.xlsx,Faturamento:H391,146,195,1,1,1
【第8回当日配布料】問題演習_第2回_確率.xlsx,【解答】（演習問題２）NYの気温データ :B14,756,24757,234,1,237
Real-Statistics-Examples-ANOVA-1.xlsx,Anova Resamp 1:T6,138,247,2,247,2
basecase.xlsx,Propor:N4,1451,35921,754,35921,803
Analysis_Final.xlsx,Bloomberg data:IC1462,1309,0,0,0,0
sampleDistanceCalculations.xlsx,_fit235754964:D2105,2207,5,0,5,0
uniworld_dipimp_test.xlsx,American Affiliates:R7647,1311,1,0,1,0
data_banknote_authentication.xlsx,Data:A38,201,2474,34,2199,36
DMS(Data Matching Schedule)_R0(Seq2)_220110.xlsx,Gutters:AB44,674,0,0,0,0
StarterBookH Homework .xlsx,Bonus Backers Count:F42,194,6,0,1,0
10gen_stwd_pct.xlsx,Lt Gov to Voting Statistics:N13,65,17,0,17,0
KPMG_file.xlsx,NewCustomerList:J259,418,3,0,1,0
Weather_Machakos-5PFA.xlsx,MK135PFA:K4613,2094,1,0,1,0
Supplemental_File_2.xlsx,find DE Mets in iAF1260:B43,2494,214,5,213,6
Weekly-covid-admissions-and-beds-publication-201105.xlsx,MV beds COVID:B57,87,760,11,760,11
Empoyee Master.xlsx,Corrections July 2019:G11,389,1,0,1,0
Input data.xlsx,Sheet2:N2180,364,7,1,6,1
工作簿1-20181122164802462.xlsx,不良明细:CEA5,93,2,0,1,0
big+troubles.xlsx,Action List:AA15,81,0,0,0,0
MER_DataElements_Public.xlsx,des:Q826,1406,3,0,2,0
covidImpact.xlsx,Sheet2:D29246,3666,1,0,1,0
SAM-0.05 OR5x100-0.75_6 dataset analysis.xlsx,State026:B47,463,6,0,1,0
StarterBook - tk06.xlsx,Formatted Data:L157,252,1,0,1,1
2014.12 Thermal Decay .xlsx,C(T):B13,570,1850,17,1850,18
LEITE_COMPOSIÇÃO.xlsx,Plan1:C273,277,16,0,15,0
Football Team Dataset MGSC661.xlsx,22:H12,145,1,0,1,0
WM3796_LT_timeseries_normalization.xlsx,WM3022_LT_timeseries_scaled:E26008,3040,3,0,2,0
NH2012Trends_orig.xlsx,data_harmonization:A1238,83,108,1,4,1
part 4.xlsx,Prob 18:O3,184,77,1,77,1
City Summary Template 1.xlsx,City Summary:K69,1840,5,0,4,0
体验课资料_双十一淘宝美妆数据.xlsx,体验课资料_双十一淘宝美妆数据:D6883,611,1,0,1,0
Burnham Center for Chemical Genomics_edited_20121217_Ian_for_upload.xlsx,Assay Definition:A290,66,2,0,1,1
olist_groups1.xlsx,growths:B7,140,5,0,5,0
机器订单_2020-06-16.xlsx,订单:AG213,38,0,0,0,0
spread_input_jul30_1_12h.xlsx,Truckstops:D767,132,3,0,3,0
Bleaching Data MAP Final.xlsx,Sheet1:G1475,166,1,0,1,0
MacIC-Portfolio-V1-Jan-28-2017.xlsx,Returns:R18,346,1172,11,1169,12
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B16%2BNovember%2B2021.xlsx,Chart 3 - Archive ICU:A2,62,18,0,1,0
robin_rodrigue__33371__FTCan_Gas_Bench.xlsx,Detail:F4412,153,1,0,1,0
工作簿1 - 副本-20181123111607388.xlsx,不良明细:CEA5,100,2,0,1,1
工作簿1 - 副本-20181124094219781.xlsx,不良明细:CEA5,102,2,0,1,0
DR2 Voice Line Transcripts.xlsx,English Transcripts:I5635,232,2,1,1,1
short_msg_option_info_data.xlsx,备份:B14446,469,3,0,2,0
订单管理系统.xlsx,客户下单明细表:J13669,172,1,0,1,0
House_Election_Data_2008.xlsx,Cong Dist:BD4906,1990,6,0,3,0
LE2018 ward-by-ward results (updated 08.05.18)_ID.xlsx,Totals:X88,377,15,1,3,1
SoA TEMP V3.11.0.xlsx,Undergr (2):F1051,8357,87,1,8,1
AllDataShapeSimulation.xlsx,Raw Data:K3768,1097,1,0,1,0
Budget Doc.xlsx,Sheet1:AF10850,754,0,0,0,0
Gastos.xlsx,Iniciales (PRESUPUESTO):Z614,1548,138,2,136,2
Slots.xlsx,Char count by slot:B44,64,2,0,2,0
stop_totals.xlsx,Sheet1:F2168,91,1,0,1,0
2020-02-10 0820 Analysis.xlsx,data:N2,469,12083,187,1,193
september-2-2021.xlsx,TestingByDate (Test Date):C3,609,588,5,1,5
database_2016.xlsx,All data:I4705,608,3,0,1,0
ACI.xlsx,H=1.25-P=1.5:I37,301,2,1,2,1
indexes for automatovie sector.xlsx,ReferenceData:C1009,786,29704,1296,29645,1325
工作簿1-20181123115814614.xlsx,不良明细:CEA5,92,2,0,1,0
NUKE.xlsx,20150310_NUKE.csv:AC213,3286,0,0,0,0
Processed Data-pre.xlsx,Password Sequences:A1,108,32,0,1,0
recentAPIdata2019.xlsx,Sheet:N38267,1459,1,0,1,0
2019-06-19-0919_aristolochia_tormentosa.xlsx,Measurements:C11,323,5610,90,5610,94
employmentForecast_presto.xlsx,dataOrig:L42,149,11,1,11,1
StarterBook_SC.xlsx,Bonus:D4,293,9,0,9,0
工作簿1 - 副本-20181123095141663.xlsx,不良明细:CEA5,93,2,0,1,0
GPSC_CTD_2016.4.25.xlsx,CTD:Q16587,191,1,0,1,0
ML_Flatsheet_Revised.Asset.xlsx,ML_Flatsheet_Revised Updated:H11736,186,1,0,1,0
ExampleStudy.xlsx,Sources:E16,151,106,1,105,1
input_UC_iix2.xlsx,wind_test:I206,7872,4,0,4,1
KickstarterChallengeWColDeletes.xlsx,Kickstarter:J2877,160,2,0,2,0
bank_term_deposit.xlsx,DAILY RANGE:C11,119,6,0,2,0
advance_excel_project.xlsx,Sheet7 (2):D3,280,4,0,1,0
工作簿1 - 副本-20181124102119337.xlsx,不良明细:CEA5,244,2,0,1,0
qpcr_template_ottawa_wide.xlsx,Ottawa community data:AG5,198,4,0,2,0
Copy of mytable_customer_details- solution.xlsx,mytable_customer_details:K1681,1398,4,0,3,0
enem_2012.xlsx,Sheet1:J127,89,1,0,1,0
Train_dataset (1).xlsx,Diuresis_TS:F6298,84,1,0,1,0
CL2.xlsx,Sheet30:B61,209,7,0,6,0
Fact2Sheet_Corona_20200605.xlsx,ComparisonInf:F2,233,192,2,1,2
6502.xlsx,シート1:K3,586,1024,15,34,15
new_inventory.xlsx,Skin-Investments:A72,2022,1557,39,1557,40
VIL-2018-10.xlsx,22:AE12,97,1,0,1,0
covid-19-dashboard_1-31-2021.xlsx,TestingByDate (Test Date):G3,114,374,4,1,4
Capstone_Lariat.xlsx,2019_Fleet_Planning:C12,3297,24,0,21,0
Pagina_Inicio_PN.xlsx,Datos Pagina Inicial:V437,97,5,0,4,0
Fact2Sheet_Corona_20200706.xlsx,ComparisonInf:F2,613,192,2,1,2
BAO CAO CHI 16.10-22.10 TEMPLATE.xlsx,Chi tiết:D87,514,54,1,2,1
