fileName,Max Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
Kraken_BTCEUR_1h.xlsx,Sheet1:B2,535,50543,389,50542,426
Weather (10h training).xlsx,Weather2:I1310,163,6,0,4,0
MAP-原物料資料庫.xlsx,繩線類:N18,118,3,0,3,0
excel-challenge.xlsx,Original:E3567,217,2,0,1,0
CONTRATACIONES_PUBLICADAS_POR_PROVEEDOR_2020_07_26.xlsx,Datos:A2032,2320,1,0,1,0
200729_EngineStudsTighteningTorqueR10.xlsx,Monocoque:D88,54,737,7,734,7
cw_updated_rgn_id.xlsx,cw_updated_rgn_id:C253,719,3,0,1,0
Day2.xlsx,P1:X2,225,7254,109,7253,114
SAM-0.01 OR5x100-0.25_4 dataset analysis.xlsx,State026:B66,476,6,0,1,0
GSE142114_NGS_Hammerhead_Length_Filtered.xlsx,24-3 raw data:C2,879,3695,28,3691,31
DB1.xlsx,Sheet4:F466,226,40,1,38,1
FlightData.xlsx,testflight1:E5268,316,2,1,1,1
UNIT1EXCEL_ELM.xlsx,Bonus Sheet:E12,219,7,0,3,0
steam_trend_data.xlsx,steam:Q25356,1759,2,0,1,0
REMISIONES  CENTRAL   AÑO   2 0 1 4.xlsx,CLIENTES CENTRAL :O2,265,220,2,220,2
Datos.xlsx,Movimientos:F596,175,2,0,1,0
Maldives_Chagos_GBR_Fish_Graham.xlsx,Chagos:D27245,1230,1,0,1,0
Store-Sales-if-nestedif-vlookup-hlookup.xlsx,Store Sales:V9,758,8399,81,1,84
MR_2016Q4_Exam.xlsx,Sheet1:E2510,524,2,0,2,0
30-4.xlsx,Load-Displacement:D25214,531,1439,19,1431,21
JDS 02-Homework_01-Excel_Instructions_StarterBook.xlsx,StatusByCategory:A3,320,8,0,2,0
KickstarterStats.xlsx,Outcomes Based on Goal:D2,391,4,0,1,0
BC  KQKD T4.2018 BIÊN HÒA - Copy.xlsx,BKE:F42,94,1249,10,1249,11
Surf_overlay_diag_E.xlsx,ZIKV:E1046472,478,1,1,1,1
ours_genes.fpkm_tracking_all.xlsx,genes.fpkm_tracking_all.txt:M22325,711,2,0,2,0
crime_v3.xlsx,crime_v3:C81,3735,52484,478,1,504
StarterBook_jjree.xlsx,BONUS1:E7,318,3,0,1,0
PV Angebots Tool.xlsx,PV-Angebot:A2,1691,5,1,5,1
VIL-2015-12.xlsx,DEC 8:Q34,73,9,0,9,0
Raw data-200211_Cushman_Fry_newobjecttest-Trial    33.xlsx,Track-Arena 2-Subject 1:S12749,6835,8,0,8,0
Jan_2011.xlsx,Formatted Data:D2700,121,3183,24,521,25
Kickstart_Challenge.xlsx.xlsx,Kickstarter:J1876,174,2,0,2,0
Solution_36.xlsx,Лист2:G50849,9376,6,1,2,1
Final result.xlsx,County_r_clean_nn_pred (5):Y685,189,8,0,3,0
Question 5.xlsx,Pre-Trade Single Stock:AJ25,2090,49086,385,49086,426
AP-Spring2018 (For Students).xlsx,Final Project:J1,401,315,8,315,8
2020年电商任务计算(12.12Y).xlsx,电商--精准营销:Z82,248,25,0,25,0
2019-04-09-eval-matched-gtid.xlsx,gtid-fj:G345,158,49,0,48,0
resultsTesting10multi.xlsx,resultsTesting2504:H855,72,2,0,2,0
工作簿1 - 副本-20181123094654796.xlsx,不良明细:CBJ5,100,2,0,1,0
Hedge Output.xlsx,Transaction Day mapping:A3,587,71,0,71,0
GL_Driver_Safety_Report_ferguson_20211019_085100.xlsx,Report:C6,139,4177,33,1,34
1819BTL.r.xlsx,0.0#8.15#8.2025-14#2.5841184954:B2129,1243,13,1,13,1
CL4.xlsx,Sheet30:B35,229,7,0,6,0
or_embeddings_comparison_resolved.xlsx,Sheet2:D11,197,5,0,5,0
SWMP_Plankton_2020_SrayPRIMERXFORM_042621v2.xlsx,RawData_Jan-Dec_2020:K86,259,3,0,2,0
dSWI4_one_strain_ANOVA_done-by-hand-in-Excel_20181205.xlsx,dSWI4_ANOVA:J963,1417,6,0,4,0
工作簿1 - 副本-20181123112010151.xlsx,不良明细:CBJ5,102,2,0,1,0
11202_个别报表_2019年度_深圳金信_V0.1 - 合并版.xlsx,未审报表分析:D31,307,92,1,92,1
shoe_data.xlsx,Al Bundy:C14970,621,14967,138,3,146
出行属性.xlsx,Sheet1:M66068,2393,1,0,1,0
KickStarter Data Analysis.xlsx,Data:N2930,226,2,0,1,0
US Presidential Results & PVIs by State 1828-2012 (1).xlsx,Overall US Pres Results & PVIs:JJ12,234,9,0,9,0
SAM-0.1 OR10x100-0.50_6 dataset analysis.xlsx,State026:B44,547,6,0,1,0
allTweets.xlsx,all:A17295,812,2,0,1,0
Hypotheekrente.xlsx,Lineair:C114,363,991,6,991,7
jane_tholt__13053__June 12 Proposal Without J4JB in Mcfd.xlsx,Assign To West Contracts:CI10,80,237,3,110,3
test_信号0729_vega敞口2_iv_vega正敞口三分之一_负vega3倍_gamma3倍_65_7天不开.xlsx,PnL:G3,305,1572,9,1,10
benodigde grafieken barometer GJ en wve def data update dec 2012.xlsx,uitacces:A2,155,4470,36,1,38
ZSJ_pocet_obyv-number-code.xlsx,zsj:E22620,198,1,0,1,0
Project Data.xlsx,Outcome Based on Goal:C10,247,4,0,1,0
DatenFormatiert.xlsx,Tabelle1:B5708,164,1,0,1,0
Accidents.xlsx,Data:AF17,398,2,0,2,0
2020_IRGEI_03ANT_lite.xlsx,Fuentes puntuales:D1,1243,504,2,504,2
Test Runs.xlsx,Test 6:L8,279,4000,39,1,41
el staff coll.xlsx,APRIL2015 TO JAN2016 (4):Q8060,737,876,13,615,14
DMD_PRJ.xlsx,IND:D4,781,6338,73,6335,78
Sample1.xlsx,Tabelle1:A773,2654,1,0,1,0
tasa-de-homicidios.xlsx,Vinculacion_Geografico:G32,125,718,4,1,4
Revidly_Analytics ( A.M.Srivatsan ).xlsx,Analytics11:C1097,1926,10011,83,4,86
common.xlsx,Traditional:A1548,100,2,0,2,0
OECD.xlsx,AUT:R211,211,16,0,1,1
SolvedStarterBook.xlsx,Bonus:C12,259,4,0,1,0
ventasCocaCola_matrícula_solucion.xlsx,Datos:T1978,2257,4,0,1,0
FN-2016-2019(1).xlsx,2019:AB17,85,1185,8,1185,9
MLX90640 example data.xlsx,To calculation:B4,52,1668,16,1668,17
منزل النور.xlsx,المشاريع:A3,172,355,2,1,2
Stull-SkewT04-logP-modifyTheta_e compare to Bolton.xlsx,Sheet1:J1,909,13968,156,13968,172
SAM-0.1 OR30x100-0.50_8 dataset analysis.xlsx,State026:B88,658,6,1,1,1
GPSC_macro_size_2017.11.16new.xlsx,Polychaeta:M205,72,2,0,1,0
accum-temperature.xlsx,Лист1:B2885,2373,2,0,2,0
Scripps_150_JR_2013-01-25.xlsx,Assay Definition:A758,58,2,0,1,0
11301_个别报表_2019年度_北京金科_V0.1-合并版.xlsx,未审报表分析:D32,544,92,0,92,1
StarterBook_Homework_SMP.xlsx,New Sheet & Bonus:B9,211,6,0,4,0
Resultats Primaire T1 95pct.xlsx,RESULTATS BVP:U3441,229,11,0,4,0
工作簿1-20181123094550369.xlsx,不良明细:CBJ5,102,2,0,1,0
GEW.2012.JML.xlsx,E2 ISR raw data:C10931,972,1,0,1,0
gaslines_model_public.xlsx,Transect:A9,3347,69509,47925,69509,48010
edevlet-mezarlik-verileri.xlsx,Toplam:B73,256,7,0,1,0
Tio Cash Master 1400 Find Ratio of Star-fam.xlsx,1405 fam19 ratio:C5,1614,48920,385,48920,428
Dataset 1 - RAWS and Veer - 01.xlsx,Levels:C2,1020,118,1,117,1
【AUO OCL_FY21 85AG (SSV) 】 SMLD Quality Data Workbook.xlsx,InProcess Conf:BA682143,641,9670,147,9670,157
工作簿1-20181122170147433.xlsx,不良明细:CBJ5,103,2,0,1,0
2019-05-11-0752_drimys_winteri.xlsx,Measurements:E13,363,6600,52,6600,57
CPC_no_partition_WB_FIFO_results.xlsx,CPC_contentions:C82,3802,9,0,9,0
FullRes Capture conversion.xlsx,Peaks:E5,2321,946,6,1,6
2017 PoB by Race All.xlsx,PoB KC Tracts:Y342,456,6,0,6,0
36-4f54e4360dc6fd7070026565f3bbea16-1327968647.xlsx,formulario P-2011:T33,100,4,0,3,0
SunlightCalculator.xlsx,Arkusz2:P4,64,2922,23,2922,25
freeze_example.xlsx,Sheet:B1043,414,1,0,1,0
wykaz_czasopism_18-12-2019.xlsx,Czasopisma:B3,440,29036,218,1,222
Richness_Ephemeroptera_Plecoptera_Allgenera.xlsx,Dørålseter (Dovre):H15,69,2,0,2,0
countytractfiles.xlsx,Sheet1:A6009,110,2,0,1,0
mercury1650pt.xlsx,siptm:BB918,320,1,0,1,0
Ex4-5 Team Rating v2 (4).xlsx,Model:O2914,855,2466,22,2465,23
Solution_lesson_2.xlsx,All:G144984,297,4001,32,1,34
MensTennisRPI.xlsx,RPI:H3,5336,2613,15,1,16
webStore.xlsx,WebStore_dupes_marked:M2,1265,1699,12,2,13
relacao_geral_-_vodanet_-_07-04-2014.xlsx,Anatel:N1213,173,227,1,1,1
fin-v8.xlsx,Sheet:F12022,6948,2,0,1,0
IPZ Precio Arriendo Venta Rentabilidad Score Barrio.xlsx,Datos Brutos:J16021,2761,2,0,1,0
CPIvs行业.xlsx,backtest:B617,5274,39963,433,39963,476
Coding Task.xlsx,Coding:AM9393,651,2,0,1,0
ALMACEN      AGOSTO         2016.xlsx,PERNIL:D10,492,2422,15,1,15
greige provision.xlsx,Final:Y5,561,5,0,5,0
BRITANNICA PROJECT EXPENSES.xlsx,CASH 79ST:F73,91,11,1,10,1
main.xlsx,1m:B4816,878,8,0,7,0
30_70_2ptGuided.xlsx,Sheet1:I255,8880,3,0,2,1
Tio Cash Master 1600 1 seventh 0a in the neighborhood of.xlsx,1602 fam07 0.142859 vertical:C6,6338,189106,1914,189106,2187
MasterTestData.xlsx,Algo Format:M5,91,326,5,324,6
四象限行业选择.xlsx,日度数据:C12,557,4672,114,80,115
工作簿1-20181122140451052.xlsx,不良明细:CBJ5,102,2,0,1,0
Scen_SE_IND_DemandProj.xlsx,Convergence programme:K303,113,333,2,333,2
HS_videos_Smit_Cross_augmented_v06.xlsx,datapura:K1603,478,2767,29,2766,31
SAM-0.2 OR30x100-0.75_4 dataset analysis.xlsx,State026:B88,529,6,0,1,0
DPS Calculator - Ninja.xlsx,Weaponskill:B543,209,1536,15,1536,16
BBG_Security_Application_User_List_v5_1.xlsx,Position:BF5,12856,1317,10,1,10
Pro-Forma_Report_08012015_07_49_26.xlsx,Venues:B75,83,420,5,420,5
Quizzes_17.2_17.3.xlsx,Quiz 17.3:D1,1111,37358,397,37358,434
valores_produtos.xlsx,dados:E2,243,1,0,1,0
Spreadsheet_Challenge_V2.xlsx,pivot (5):G18,272,31,1,31,1
REMISIONES----OBRADOR---A G O S T O      2016.xlsx,REMISIONES ABRIL  2016  :B3,970,4062,30,1,30
工作簿1-20181122154759510.xlsx,不良明细:CBJ5,102,2,0,1,0
Raw.xlsx,calcs:BE53,84,42,0,40,0
P_Gh_T_S.xlsx,Sheet1:C1003,84,2,0,2,0
8.THẺ KHO- STOCK CARD 13.06.2020.xlsx,Thẻ kho:E13,1128,2015,16,3,16
all cases and contacts 2021-07-01.xlsx,summary:C599,1489,36,1,23,1
data_problem.xlsx,PVs:B5,1843,3,0,1,0
EST_TRANS.xlsx,DATOS:B10219,403,1,0,1,1
MM2-0530H.xlsx,P1dB Pt:R17,130,12,0,2,0
红宝集合.xlsx,最初完整版（音频路径有误）:A6507,597,1,0,1,0
Excel模拟神经网络进行4000次迭代.xlsx,Sheet1:B4,2629,63944,882,63943,941
Situk 1988-2021 95%_MissFill--Heinl--17_Dec_2021.xlsx,WhatWasMissed_4Day:U118,59,102,0,102,1
healthcare-dataset-stroke-data by akhilesh mishra.xlsx,healthcare-dataset-stroke-data:K1274,89,1,0,1,0
物理作业11.xlsx,Sheet1:IR152,1024,149,2,1,2
NHL 2007-08.xlsx,Players:AQ1085,1413,16,0,11,0
mary_fischer__25393__yr 2001 Commissioning Summary 2-26-02.xlsx,Feb 2002:A9,94,858,9,850,9
KBandFilter.xlsx,20GHZ:E926,213,1,0,1,0
MatrizTransición.xlsx,3X3INBURSA:H2900,893,13,0,13,0
brti_excel_analysis.xlsx,brti_excel:B1728,125,1,0,1,0
SSV1b_TimeRange.xlsx,Sheet1:P2,1545,16833,168,1,174
ecosystems_calculations_20211130.xlsx,0107:D66,370,21,0,2,0
2019-05-10-1102_empty_racir.xlsx,Measurements:E13,323,6600,65,6600,72
工作簿1-20181122163651735.xlsx,不良明细:CBJ5,103,2,0,1,0
freezeExample.xlsx,Sheet:C22908,498,1,0,1,0
DailyTradeCounts_2016_2020.xlsx,20160101_20181130:K7647,515,1,0,1,0
Measurements_Temperature_DutyCycle.xlsx,Feuil1:D1,84,2837,15,2836,17
2019-07-03-1019_rhododendron_campylocarpum.xlsx,Measurements:C13,392,6600,61,6600,66
peerrank copy.xlsx,figure3 data:BO469,2772,8,0,2,0
GL_Driver_Safety_Report_ferguson_20211031_095848.xlsx,Report:Y5,82,2526,16,1,16
lenderToProyek.xlsx,Sheet1:I5345,3271,4,0,3,0
TestTable.xlsx,Таблица по выездам:AE403,290,11,0,6,0
Quarterly-Engage-UA-Revenue.xlsx,Arcade FSM:K17,2921,84,1,84,1
20204-0.xlsx,Calcu_ADJ:G3,55,1304,12,1304,13
dist.xlsx,triangular:F2,58,1001,7,3,8
Southern Water Corp Statistical Analysis.xlsx,DRT Rolling Stdev:O9,332,2452,37,1,38
Covid SJC.xlsx,Dados sim recup log:B600,187,388,3,384,3
工作簿1 - 副本-20181124101521380.xlsx,不良明细:CBJ5,101,2,0,1,0
تستور.xlsx,المشاريع:A3,167,355,2,1,2
RE6685.xlsx,RE6685:E5993,370,1,0,1,0
ABACUS_NUMSPECSTOT (Autosaved).xlsx,ABACUS_NUMSPECSTOT:AS1505,2196,1,0,1,0
2020-09 Cleaned.xlsx,202009-divvy-tripdata:C37203,2183,2,0,1,0
VQAT_Stock forecast for each and all stores.xlsx,MOQ-306:BC10,214,454,4,454,4
vicon_udp_teensy.xlsx,200Hz_with_extra_64_python_xbee:B2,2853,11635,90,11635,101
2019-07-18-0854_angelica_archangelica.xlsx,Measurements:E13,321,6600,65,6600,70
KickstarterCampaignAnalysis.xlsx,Sheet1:E3021,217,2,0,1,0
工作簿1-20181123094550279.xlsx,不良明细:CBJ5,103,2,0,1,0
All London 2012 athletes.xlsx,ALL ATHLETES:K9909,85,1,0,1,0
datacite_template_20200424_test.xlsx,metadata:A78,225,10,0,2,0
abundance data.xlsx,Protein groups:AA6263,277,1,0,1,0
AllDataSpacing.xlsx,Raw Data:M4219,692,1,0,1,0
FirstLink - Copy 2.xlsx,logt via t:A4,804,8007,83,8007,90
Enhanced_0-level_11-4-2016.xlsx,Sheet1:A17,87,996,8,996,8
5_4_합성곱신경망.xlsx,학습:E16,235,4514,50,4514,55
all-geocodes-v2018 (1).xlsx,v2018geocodes:G7903,920,2,1,1,1
EDA.xlsx,training:C6273,85,100,1,100,1
Tio Cash Master 1450old Find Ratio Graph sq and ratio all shaded inverse curve.xlsx,1450 find sq ratio all :I5,266,596,4,596,4
控制图.xlsx,输入:C11,250,4989,37,1,38
reference10_0.xlsx,Sheet0:B1011,163,1,0,1,0
Twin_house_O5_exp1_10minR1_volum.xlsx,Twin_house_O5_exp1_10min:D6318,1851,12620,279,12620,294
Texas Local Governments.xlsx,GSA SAM Data:M3768,33,1,0,1,0
updatedProduceSales.xlsx,Sheet:C22908,472,1,0,1,0
AdimAdimVeriMadencisi-07_RapidMiner-01_RegresyonBitcoin.xlsx,bitcoinEMA:B7,193,9528,86,9528,94
FY 2018-2019 Weekly Placements-Returns-Reconciliation Tracker.xlsx,Dailies Summary:C100,836,312,3,312,3
relacao_geral_-_vodanet_-_08-05-2013.xlsx,Faturamento:H391,147,195,1,1,1
【第8回当日配布料】問題演習_第2回_確率.xlsx,（演習問題２）NYの気温データ:B14,757,24757,144,1,146
Real-Statistics-Examples-ANOVA-1.xlsx,Anova Resamp 1:T6,164,247,1,247,1
basecase.xlsx,Timeseries:F7487,1613,100,0,1,0
Analysis_Final.xlsx,Graphs_RETURNS COMPARISON:O218,1313,12,0,9,0
sampleDistanceCalculations.xlsx,_fit235754964:D36,2268,6,0,6,0
uniworld_dipimp_test.xlsx,American Affiliates:E7092,1426,1,0,1,0
data_banknote_authentication.xlsx,Data:M2,219,9884,142,9884,151
DMS(Data Matching Schedule)_R0(Seq2)_220110.xlsx,Gutters:AB86,666,9,0,9,0
StarterBookH Homework .xlsx,Bonus Backers Count:B813387,211,6,0,1,0
10gen_stwd_pct.xlsx,Lt Gov to Voting Statistics:M42,71,17,0,17,0
KPMG_file.xlsx,NewCustomerList:W368,481,1000,6,1,6
Weather_Machakos-5PFA.xlsx,MK135PFA:K8457,2231,1,0,1,0
Supplemental_File_2.xlsx,Metab Abbr iJR904:B225757,2517,761,5,1,5
Weekly-covid-admissions-and-beds-publication-201105.xlsx,MV beds COVID:B893,93,760,6,760,6
Empoyee Master.xlsx,Corrections July 2019:C86,462,1,0,1,0
Input data.xlsx,Sheet2:Q2060,406,7,0,2,0
工作簿1-20181122164802462.xlsx,不良明细:CBJ5,102,2,0,1,0
big+troubles.xlsx,Action List:T26,124,3098,219,3098,222
MER_DataElements_Public.xlsx,de_currnames_namechange:B2,1388,5483,66,1,67
covidImpact.xlsx,Sheet2:H31168,3647,1,0,1,0
SAM-0.05 OR5x100-0.75_6 dataset analysis.xlsx,State026:B66,474,6,0,1,0
StarterBook - tk06.xlsx,Formatted Data:N671,263,2,0,1,0
2014.12 Thermal Decay .xlsx,Three Fourths 2pt:F7,574,2093,20,2089,21
LEITE_COMPOSIÇÃO.xlsx,Plan1:Q788,281,16,0,15,0
Football Team Dataset MGSC661.xlsx,22:I4,151,1,0,1,0
WM3796_LT_timeseries_normalization.xlsx,WM3022_LT_timeseries_scaled:D33629,3080,105120,1130,105120,1276
NH2012Trends_orig.xlsx,data_harmonization:B363,82,109,1,3,1
part 4.xlsx,Prob 23:L2265,409,7616,74,7616,81
City Summary Template 1.xlsx,City Summary:B58,1969,5,0,5,0
体验课资料_双十一淘宝美妆数据.xlsx,体验课资料_双十一淘宝美妆数据:D10727,770,1,0,1,0
Burnham Center for Chemical Genomics_edited_20121217_Ian_for_upload.xlsx,Assay Definition:A198,66,4,0,1,0
olist_groups1.xlsx,growths:C3,92,7,0,7,0
机器订单_2020-06-16.xlsx,订单:V8,39,5,0,5,0
spread_input_jul30_1_12h.xlsx,Truckstops:C599,136,4,0,2,0
Bleaching Data MAP Final.xlsx,Sheet1:H458,168,1,0,1,1
MacIC-Portfolio-V1-Jan-28-2017.xlsx,Portfolio Metrics:J4,316,12,0,6,0
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B16%2BNovember%2B2021.xlsx,Table 4 - Delayed Discharges:B347946,62,251,1,1,1
robin_rodrigue__33371__FTCan_Gas_Bench.xlsx,Detail:E1797,157,1,1,1,1
工作簿1 - 副本-20181123111607388.xlsx,不良明细:CBJ5,101,2,1,1,1
工作簿1 - 副本-20181124094219781.xlsx,不良明细:CBJ5,182,2,0,1,0
DR2 Voice Line Transcripts.xlsx,English Transcripts:I5026,226,2,0,1,0
short_msg_option_info_data.xlsx,备份:B16111,442,3,0,2,0
订单管理系统.xlsx,客户下单明细表:J12018,171,2,0,2,0
House_Election_Data_2008.xlsx,Cong Dist:AR4006,2070,497,7,497,8
LE2018 ward-by-ward results (updated 08.05.18)_ID.xlsx,Totals:BA152,417,15,0,3,0
SoA TEMP V3.11.0.xlsx,Setup1:R2079,8782,4814,42,4813,46
AllDataShapeSimulation.xlsx,Raw Data:K5690,1243,1,0,1,0
Budget Doc.xlsx,Sheet1:AG6818,743,61,0,61,1
Gastos.xlsx,Iniciales (PRESUPUESTO):BD15,1690,138,1,136,1
Slots.xlsx,Decomposition:A25560,68,5105,26,1,27
stop_totals.xlsx,Sheet1:F3129,94,1,0,1,0
2020-02-10 0820 Analysis.xlsx,data:N2,464,12083,84,1,88
september-2-2021.xlsx,TestingByDate (Test Date):F3,618,588,3,1,3
database_2016.xlsx,All data:J3936,588,7,0,2,0
ACI.xlsx,H=1.25-P=1.5:B322,162,2,0,2,0
indexes for automatovie sector.xlsx,ReferenceData:C1005,901,29704,400,29645,430
工作簿1-20181123115814614.xlsx,不良明细:CBJ5,181,2,0,1,0
NUKE.xlsx,20150310_NUKE.csv:S2345,3576,11,0,4,1
Processed Data-pre.xlsx,NormalData:AD553,111,55,0,55,0
recentAPIdata2019.xlsx,Sheet:N32501,1565,1,0,1,0
2019-06-19-0919_aristolochia_tormentosa.xlsx,Measurements:E13,362,6600,53,6600,58
employmentForecast_presto.xlsx,dataOrig:L539,119,11,1,11,1
StarterBook_SC.xlsx,Bonus:B10,306,9,0,9,0
工作簿1 - 副本-20181123095141663.xlsx,不良明细:CBJ5,217,2,0,1,0
GPSC_CTD_2016.4.25.xlsx,CTD:Q16844,155,1,0,1,0
ML_Flatsheet_Revised.Asset.xlsx,ML_Flatsheet_Revised Updated:H11641,102,1,0,1,0
ExampleStudy.xlsx,Sources:AA4,162,984,9,1,10
input_UC_iix2.xlsx,line_admittance:G6,8254,484,2,484,2
KickstarterChallengeWColDeletes.xlsx,OutcomesBasedOnGoals:D2,174,4,0,1,0
bank_term_deposit.xlsx,DAILY RANGE:C4,83,6,0,3,0
advance_excel_project.xlsx,Sheet7 (2):C4,214,4,0,1,0
工作簿1 - 副本-20181124102119337.xlsx,不良明细:CBJ5,102,2,0,1,0
qpcr_template_ottawa_wide.xlsx,Ottawa community data:AG5,204,535,3,534,3
Copy of mytable_customer_details- solution.xlsx,Table5_Dates:A19,1442,5,0,1,0
enem_2012.xlsx,Sheet1:K2049,94,1,0,1,0
Train_dataset (1).xlsx,Diuresis_TS:F7259,190,1,0,1,0
CL2.xlsx,Sheet30:B35,235,7,0,6,0
Fact2Sheet_Corona_20200605.xlsx,LastWeek:I3,240,4329,560,4188,563
6502.xlsx,シート7:A3,605,2320,14,2304,16
new_inventory.xlsx,Cases:B28,2099,8571,308,8571,315
VIL-2018-10.xlsx,22:AE16,102,14,0,14,0
covid-19-dashboard_1-31-2021.xlsx,TestingByDate (Test Date):C3,118,374,3,1,3
Capstone_Lariat.xlsx,2019_Fleet_Planning:C17,3447,26,0,26,0
Pagina_Inicio_PN.xlsx,Datos Pagina Inicial:Z491,186,5,0,4,0
