fileName,Longest Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
Zone Entries - Ottawa Senators 2013-2014.xlsx,Senators Team Stats:S92,60,81,0,1,0
nm_Francis vs harmonic.xlsx,McalisterIanelli:L114,158,33,0,1,0
Backup of ZSJ_pocet_obyv-number-code.xlsx,zsj:E20240,353,1,0,1,0
地方政府债券整理-hs.xlsx,Sheet2:A331,660,65205,348,1,362
completed Analysis.xlsx,Descriptive staistics:B6,134,1,1,1,1
2019-06-17-1007_empty_racir.xlsx,Measurements:C11,333,5610,47,5610,52
MISO_load_2009-2013_to_Luke.xlsx,2009-2013:A2665,2715,4,0,1,0
SchedulamaticAugA.xlsx,Classes:E88,100,9,0,4,0
MUS_CPM_results.xlsx,MUS_CPM_results:D6264,1048,2,0,2,0
Kraken_BTCEUR_1h.xlsx,Sheet1:B2,518,50543,399,50542,438
Weather (10h training).xlsx,Weather2:D41,186,4,0,4,0
MAP-原物料資料庫.xlsx,繩線類:M7,113,3,0,3,0
excel-challenge.xlsx,Original:I3871,201,1,0,1,0
CONTRATACIONES_PUBLICADAS_POR_PROVEEDOR_2020_07_26.xlsx,Datos:H8357,2139,1,0,1,0
200729_EngineStudsTighteningTorqueR10.xlsx,Monocoque:AJ39,112,489,4,488,4
cw_updated_rgn_id.xlsx,cw_updated_rgn_id:C8634,625,3,0,1,0
Day2.xlsx,P1:C2,209,7254,71,7253,75
SAM-0.01 OR5x100-0.25_4 dataset analysis.xlsx,State026:B47,472,6,1,1,1
GSE142114_NGS_Hammerhead_Length_Filtered.xlsx,24-3 raw data:C2,748,3695,24,3691,26
DB1.xlsx,Sheet3:D313,234,7,0,5,0
FlightData.xlsx,testflight1:E4145,360,2,0,1,0
UNIT1EXCEL_ELM.xlsx,Bonus Sheet:D5,314,3,0,2,0
steam_trend_data.xlsx,steam:S20551,1583,2,0,2,0
REMISIONES  CENTRAL   AÑO   2 0 1 4.xlsx,CLIENTES CENTRAL :AW1,314,216,1,216,2
Datos.xlsx,Movimientos:L449,102,1,0,1,0
Maldives_Chagos_GBR_Fish_Graham.xlsx,Chagos:A26284,1340,1,0,1,1
Store-Sales-if-nestedif-vlookup-hlookup.xlsx,Store Sales:V10,754,8399,60,1,63
MR_2016Q4_Exam.xlsx,Sheet1:F1929,481,1,0,1,0
30-4.xlsx,Load-Displacement:D41,393,1439,9,1431,10
JDS 02-Homework_01-Excel_Instructions_StarterBook.xlsx,Bonus1:D8,318,4,0,1,0
KickstarterStats.xlsx,Outcomes Based on Goal:D12,351,4,0,1,1
BC  KQKD T4.2018 BIÊN HÒA - Copy.xlsx,nguyen vat lieu kho:K45,85,53,0,53,0
Surf_overlay_diag_E.xlsx,ZIKV:A41,272,5,0,2,0
ours_genes.fpkm_tracking_all.xlsx,genes.fpkm_tracking_all.txt:H11754,480,2,0,2,0
crime_v3.xlsx,crime_v3:C11,3595,52484,406,1,426
StarterBook_jjree.xlsx,Original Data:I706,297,1,0,1,0
PV Angebots Tool.xlsx,PV-Data:H7852,1618,3,0,2,0
VIL-2015-12.xlsx,DEC 20:Q11,68,12,0,12,0
Raw data-200211_Cushman_Fry_newobjecttest-Trial    33.xlsx,Track-Arena 2-Subject 1:S82,6441,8,1,8,1
Jan_2011.xlsx,Formatted Data:E1770,111,562,6,562,6
Kickstart_Challenge.xlsx.xlsx,Kickstarter:J457,169,2,0,2,0
Solution_36.xlsx,Лист2:F13338,9338,6,1,2,1
Final result.xlsx,County_r_clean_nn_pred (5):Y38,176,8,0,3,0
Question 5.xlsx,Pre-Trade Single Stock:AJ25,2090,49086,328,49086,367
AP-Spring2018 (For Students).xlsx,HW6-Q1:M1,379,309,3,309,4
2020年电商任务计算(12.12Y).xlsx,电商--精准营销:AF83,241,25,1,25,1
2019-04-09-eval-matched-gtid.xlsx,gtid-fj:H6,147,34,1,33,1
resultsTesting10multi.xlsx,resultsTesting2504:P45,67,2,1,2,1
工作簿1 - 副本-20181123094654796.xlsx,不良明细:CEA5,96,2,0,1,0
Hedge Output.xlsx,Transaction Day mapping:A5,565,71,1,71,1
GL_Driver_Safety_Report_ferguson_20211019_085100.xlsx,Pivot Tables:C7,142,1,0,1,0
1819BTL.r.xlsx,0.0#8.15#8.2025-14#2.5841184954:E44,1178,13,0,12,0
CL4.xlsx,Sheet30:B61,189,7,1,6,1
or_embeddings_comparison_resolved.xlsx,Sheet2:B17,220,4,0,4,0
SWMP_Plankton_2020_SrayPRIMERXFORM_042621v2.xlsx,RawData_Jan-Dec_2020:X287,249,2,0,2,0
dSWI4_one_strain_ANOVA_done-by-hand-in-Excel_20181205.xlsx,dSWI4_ANOVA:H5362,1403,6,0,4,0
工作簿1 - 副本-20181123112010151.xlsx,不良明细:CEA5,94,2,0,1,0
11202_个别报表_2019年度_深圳金信_V0.1 - 合并版.xlsx,preCF:F54,389,25,0,17,0
shoe_data.xlsx,Germany:AM28,583,60,0,60,0
出行属性.xlsx,Sheet1:I14097,2289,1,0,1,0
KickStarter Data Analysis.xlsx,Data:I3500,288,1,0,1,0
US Presidential Results & PVIs by State 1828-2012 (1).xlsx,2-Party US Pres Results & PVIs:IC6,224,7,0,7,0
SAM-0.1 OR10x100-0.50_6 dataset analysis.xlsx,State026:G38,475,6,0,1,0
allTweets.xlsx,all:A2880,842,2,0,1,0
Hypotheekrente.xlsx,Lineair:C2,335,1439,8,1439,9
jane_tholt__13053__June 12 Proposal Without J4JB in Mcfd.xlsx,Assign To West Contracts:C88,118,147,1,133,1
test_信号0729_vega敞口2_iv_vega正敞口三分之一_负vega3倍_gamma3倍_65_7天不开.xlsx,PnL:G2,198,1572,7,1,7
benodigde grafieken barometer GJ en wve def data update dec 2012.xlsx,data-voor-lippo:B6,143,167,1,166,1
ZSJ_pocet_obyv-number-code.xlsx,zsj:E20240,247,1,0,1,0
Project Data.xlsx,Outcome Based on Goal:D5,203,4,0,1,0
DatenFormatiert.xlsx,Tabelle1:B4747,93,1,0,1,0
Accidents.xlsx,Data:X21117,408,1,0,1,0
2020_IRGEI_03ANT_lite.xlsx,Fuentes puntuales:D1,1135,504,2,504,2
Test Runs.xlsx,Test 4b:B2,261,2,0,2,0
el staff coll.xlsx,APRIL2015 TO JAN2016 (4):L8066,769,875,10,614,11
DMD_PRJ.xlsx,COM:J4,804,5459,154,5459,158
Sample1.xlsx,Tabelle1:A40452,2624,1,0,1,0
tasa-de-homicidios.xlsx,Masivos:C6,115,9,0,7,0
Revidly_Analytics ( A.M.Srivatsan ).xlsx,Analytics11:C7047,1896,10011,71,4,74
common.xlsx,Traditional:A1798,96,2,0,2,0
OECD.xlsx,AUT:S212,236,16,0,1,0
SolvedStarterBook.xlsx,Bonus:D11,204,4,0,1,0
ventasCocaCola_matrícula_solucion.xlsx,Datos:T56,2190,4,0,1,0
FN-2016-2019(1).xlsx,Monthly:B10,82,35,0,1,0
MLX90640 example data.xlsx,To calculation:B4,46,1668,12,1668,13
منزل النور.xlsx,المشاريع:A3,158,355,2,1,2
Stull-SkewT04-logP-modifyTheta_e compare to Bolton.xlsx,Sheet1:F3804,959,7,1,3,1
SAM-0.1 OR30x100-0.50_8 dataset analysis.xlsx,State026:L67,470,6,1,1,1
GPSC_macro_size_2017.11.16new.xlsx,Polychaeta:M436,175,2,0,1,0
accum-temperature.xlsx,Лист1:J16036,2288,1,0,1,0
Scripps_150_JR_2013-01-25.xlsx,Assay Definition:E852,54,1,0,1,0
11301_个别报表_2019年度_北京金科_V0.1-合并版.xlsx,preCF:F13,612,28,0,18,0
StarterBook_Homework_SMP.xlsx,New Sheet & Bonus:B11,201,6,0,4,0
Resultats Primaire T1 95pct.xlsx,RESULTATS BVP:U42,167,11,0,4,0
工作簿1-20181123094550369.xlsx,不良明细:CEA5,170,2,0,1,0
GEW.2012.JML.xlsx,E2 ISR raw data:D9009,940,1,0,1,0
gaslines_model_public.xlsx,Transect:A9,3363,69509,37197,69509,37265
edevlet-mezarlik-verileri.xlsx,Toplam:C452,243,7,0,1,0
Tio Cash Master 1400 Find Ratio of Star-fam.xlsx,1405 fam19 ratio:C5,1415,48920,415,48920,481
Dataset 1 - RAWS and Veer - 01.xlsx,Levels:C3,950,118,1,117,1
【AUO OCL_FY21 85AG (SSV) 】 SMLD Quality Data Workbook.xlsx,Fail list:T5,489,468,2,1,2
工作簿1-20181122170147433.xlsx,不良明细:CEA5,99,2,0,1,0
2019-05-11-0752_drimys_winteri.xlsx,Measurements:C11,305,5610,48,5610,53
CPC_no_partition_WB_FIFO_results.xlsx,CPC_contentions:E7,3596,9,0,9,0
FullRes Capture conversion.xlsx,Peaks:E5,2161,946,5,1,5
2017 PoB by Race All.xlsx,PoB KC Tracts:R90,414,5,0,5,0
36-4f54e4360dc6fd7070026565f3bbea16-1327968647.xlsx,formulario P-2011:T54,95,4,0,3,0
SunlightCalculator.xlsx,Arkusz2:B38,61,15,0,3,0
freeze_example.xlsx,Sheet:C529,461,1,0,1,0
wykaz_czasopism_18-12-2019.xlsx,Czasopisma:B3,476,29036,212,1,215
Richness_Ephemeroptera_Plecoptera_Allgenera.xlsx,Dørålseter (Dovre):I187,64,2,0,2,0
countytractfiles.xlsx,Sheet1:A5847,109,2,0,1,0
mercury1650pt.xlsx,siptm:AY6483,281,1,0,1,1
Ex4-5 Team Rating v2 (4).xlsx,Model:T85,820,342,2,340,2
Solution_lesson_2.xlsx,All:F40,289,4002,30,3,31
MensTennisRPI.xlsx,RPI:B285,5094,1,0,1,0
webStore.xlsx,WebStore_copy:AD40,1238,1580,8,2,9
relacao_geral_-_vodanet_-_07-04-2014.xlsx,Anatel:N1213,174,227,1,1,1
fin-v8.xlsx,Sheet:O13944,6865,2,0,2,0
IPZ Precio Arriendo Venta Rentabilidad Score Barrio.xlsx,Datos Brutos:G11216,2595,2,0,1,0
CPIvs行业.xlsx,资产配置结论:E616,5112,12004,4938,11999,4949
Coding Task.xlsx,Coding:M14882,665,2,0,1,0
ALMACEN      AGOSTO         2016.xlsx,PERNIL:C10,356,2422,16,1,16
greige provision.xlsx,Final:Q4,461,5,0,5,0
BRITANNICA PROJECT EXPENSES.xlsx,CASH 79ST:E370,86,11,0,10,0
main.xlsx,1m:B1675,857,8,0,7,0
30_70_2ptGuided.xlsx,Sheet1:D36,8809,3,1,2,1
Tio Cash Master 1600 1 seventh 0a in the neighborhood of.xlsx,1610 fam29 0.034482 old:F3,6058,3975,23,3968,25
MasterTestData.xlsx,Algo Format:R76,85,6,0,5,0
四象限行业选择.xlsx,日度数据:B4,475,4672,36,66,37
工作簿1-20181122140451052.xlsx,不良明细:CEA5,104,2,0,1,0
Scen_SE_IND_DemandProj.xlsx,Projection New:AK154,106,208,1,206,1
HS_videos_Smit_Cross_augmented_v06.xlsx,HS data:L105,485,2566,18,2536,19
SAM-0.2 OR30x100-0.75_4 dataset analysis.xlsx,State026:L67,493,6,0,1,0
DPS Calculator - Ninja.xlsx,Melee:B25,199,155,2,62,2
BBG_Security_Application_User_List_v5_1.xlsx,Organization:A738,12350,190,2,1,2
Pro-Forma_Report_08012015_07_49_26.xlsx,Venues:C4,78,103,1,103,1
Quizzes_17.2_17.3.xlsx,Quiz 17.3:B1,1121,30328,230,30328,263
valores_produtos.xlsx,dados:D3265,230,1,0,1,0
Spreadsheet_Challenge_V2.xlsx,pivot (5):D5,265,15,1,15,1
REMISIONES----OBRADOR---A G O S T O      2016.xlsx,REMISIONES ABRIL  2016  :B3,931,4062,22,1,22
工作簿1-20181122154759510.xlsx,不良明细:CEA5,98,2,0,1,0
Raw.xlsx,calcs:X99,79,19,1,1,1
P_Gh_T_S.xlsx,Sheet1:C38,78,2,0,2,0
8.THẺ KHO- STOCK CARD 13.06.2020.xlsx,Thẻ kho:D13,1060,2015,13,3,13
all cases and contacts 2021-07-01.xlsx,summary:D8925,1459,29,0,19,0
data_problem.xlsx,dwelling parameters:B2,1744,2,0,2,0
EST_TRANS.xlsx,DATOS:B9772,412,1,0,1,0
MM2-0530H.xlsx,2Rx2L:D153,120,3,0,2,0
红宝集合.xlsx,最初完整版（音频路径有误）:A3272,581,1,0,1,0
Excel模拟神经网络进行4000次迭代.xlsx,Sheet1:B4,2450,63944,957,63943,1017
Situk 1988-2021 95%_MissFill--Heinl--17_Dec_2021.xlsx,NewDistributions:AE39,56,3,0,2,0
healthcare-dataset-stroke-data by akhilesh mishra.xlsx,healthcare-dataset-stroke-data:K665,85,1,0,1,0
物理作业11.xlsx,Sheet1:HN152,984,149,1,1,1
NHL 2007-08.xlsx,Players:BY1188,1480,4,0,2,0
mary_fischer__25393__yr 2001 Commissioning Summary 2-26-02.xlsx,Feb 2002:C195,88,11,0,7,0
KBandFilter.xlsx,20GHZ:I1172,154,1,0,1,0
MatrizTransición.xlsx,3X3INBURSA:H43,1003,13,0,13,0
brti_excel_analysis.xlsx,brti_excel:B63,117,1,0,1,0
SSV1b_TimeRange.xlsx,Sheet1:C12979,1531,2,1,2,1
ecosystems_calculations_20211130.xlsx,0107:F79,260,15,0,4,0
2019-05-10-1102_empty_racir.xlsx,Measurements:C11,331,5610,51,5610,56
工作簿1-20181122163651735.xlsx,不良明细:CEA5,97,2,0,1,0
freezeExample.xlsx,Sheet:C21947,397,1,0,1,0
DailyTradeCounts_2016_2020.xlsx,20160101_20181130:J5725,754,1,0,1,0
Measurements_Temperature_DutyCycle.xlsx,Feuil1:D1,79,2837,13,2836,14
2019-07-03-1019_rhododendron_campylocarpum.xlsx,Measurements:D13,317,6600,51,6600,56
peerrank copy.xlsx,Sheet1:A38,2684,14,0,11,0
GL_Driver_Safety_Report_ferguson_20211031_095848.xlsx,Pivot Tables:M8,76,1,0,1,0
lenderToProyek.xlsx,Sheet2:I32256,3144,2,0,1,0
TestTable.xlsx,Таблица по выездам:AG330,246,11,0,3,0
Quarterly-Engage-UA-Revenue.xlsx,FSM:I1495,2823,7,0,5,0
20204-0.xlsx,Calcu_ADJ:L3,51,1301,10,1301,11
dist.xlsx,triangular:G2,57,1001,7,3,7
Southern Water Corp Statistical Analysis.xlsx,DRT Rolling Stdev:F1298,311,1,0,1,0
Covid SJC.xlsx,Planilha1:B2,170,337,3,306,3
工作簿1 - 副本-20181124101521380.xlsx,不良明细:CEA5,96,2,0,1,0
تستور.xlsx,المشاريع:A3,161,355,1,1,2
RE6685.xlsx,RE6685:C4071,349,1,0,1,0
ABACUS_NUMSPECSTOT (Autosaved).xlsx,ABACUS_NUMSPECSTOT:AA8433,2378,1,0,1,0
2020-09 Cleaned.xlsx,202009-divvy-tripdata:D26632,2457,1,0,1,0
VQAT_Stock forecast for each and all stores.xlsx,Virgin Megastore QATAR (2019):J11,211,23,0,23,0
vicon_udp_teensy.xlsx,less_didgits_200Hz_xbee:B1419,2875,3,0,1,0
2019-07-18-0854_angelica_archangelica.xlsx,Measurements:C11,308,5610,47,5610,52
KickstarterCampaignAnalysis.xlsx,Sheet1:I3390,299,1,0,1,0
工作簿1-20181123094550279.xlsx,不良明细:CEA5,96,2,0,1,0
All London 2012 athletes.xlsx,ALL ATHLETES:I10356,158,1,0,1,0
datacite_template_20200424_test.xlsx,metadata:BAL33,213,0,0,0,0
abundance data.xlsx,Protein groups:J7604,156,1,0,1,0
AllDataSpacing.xlsx,Raw Data:S9270,645,1,0,1,0
FirstLink - Copy 2.xlsx,lognorm via norm:B4,758,2011,16,19,17
Enhanced_0-level_11-4-2016.xlsx,Sheet1:E10,81,25,0,6,0
5_4_합성곱신경망.xlsx,학습:L2,232,95,1,95,1
all-geocodes-v2018 (1).xlsx,v2018geocodes:G30878,975,2,0,1,0
EDA.xlsx,training:B23,78,78,1,78,1
Tio Cash Master 1450old Find Ratio Graph sq and ratio all shaded inverse curve.xlsx,1450 find sq ratio all :I5,245,596,3,596,4
控制图.xlsx,输入:A11,263,4989,36,1,36
reference10_0.xlsx,Sheet0:D1391,167,1,0,1,0
Twin_house_O5_exp1_10minR1_volum.xlsx,Twin_house_O5_exp1_10min:D41,1972,6,0,4,0
Texas Local Governments.xlsx,GSA SAM Data:M3684,31,1,0,1,0
updatedProduceSales.xlsx,Sheet:C21947,509,1,0,1,0
AdimAdimVeriMadencisi-07_RapidMiner-01_RegresyonBitcoin.xlsx,bitcoinEMA:B6,199,6357,40,6356,46
FY 2018-2019 Weekly Placements-Returns-Reconciliation Tracker.xlsx,Dailies Summary:C116,921,312,2,312,2
relacao_geral_-_vodanet_-_08-05-2013.xlsx,Faturamento:H391,148,195,1,1,1
【第8回当日配布料】問題演習_第2回_確率.xlsx,【解答】（演習問題２）NYの気温データ :B14,814,24757,135,1,138
Real-Statistics-Examples-ANOVA-1.xlsx,Anova Resamp 1:T6,87,247,1,247,1
basecase.xlsx,Propor:N4,1622,35921,378,35921,420
Analysis_Final.xlsx,Bloomberg data:IC1462,1419,6,0,5,0
sampleDistanceCalculations.xlsx,_fit235754964:D2105,2442,5,0,5,0
uniworld_dipimp_test.xlsx,American Affiliates:R7647,1434,1,0,1,0
data_banknote_authentication.xlsx,Data:A38,221,2474,18,2199,20
DMS(Data Matching Schedule)_R0(Seq2)_220110.xlsx,Gutters:AB44,682,9,0,9,0
StarterBookH Homework .xlsx,Bonus Backers Count:F42,215,6,0,1,0
10gen_stwd_pct.xlsx,Lt Gov to Voting Statistics:N13,71,17,0,17,0
KPMG_file.xlsx,NewCustomerList:J259,456,3,0,1,0
Weather_Machakos-5PFA.xlsx,MK135PFA:K4613,2230,1,0,1,0
Supplemental_File_2.xlsx,find DE Mets in iAF1260:B43,2688,214,5,213,5
Weekly-covid-admissions-and-beds-publication-201105.xlsx,MV beds COVID:B57,92,760,5,760,5
Empoyee Master.xlsx,Corrections July 2019:G11,392,1,0,1,0
Input data.xlsx,Sheet2:N2180,346,7,1,6,1
工作簿1-20181122164802462.xlsx,不良明细:CEA5,103,2,0,1,0
big+troubles.xlsx,Action List:AA15,89,2423,129,2423,131
MER_DataElements_Public.xlsx,des:Q826,1401,3,1,2,1
covidImpact.xlsx,Sheet2:D29246,3771,1,0,1,0
SAM-0.05 OR5x100-0.75_6 dataset analysis.xlsx,State026:B47,543,6,0,1,0
StarterBook - tk06.xlsx,Formatted Data:L157,259,1,0,1,0
2014.12 Thermal Decay .xlsx,C(T):B13,586,1850,11,1850,12
LEITE_COMPOSIÇÃO.xlsx,Plan1:C273,287,16,0,15,0
Football Team Dataset MGSC661.xlsx,22:H12,150,1,0,1,0
WM3796_LT_timeseries_normalization.xlsx,WM3022_LT_timeseries_scaled:E26008,2953,3,0,2,0
NH2012Trends_orig.xlsx,data_harmonization:A1238,83,108,1,4,1
part 4.xlsx,Prob 18:O3,184,77,0,77,0
City Summary Template 1.xlsx,City Summary:K69,1869,5,0,4,0
体验课资料_双十一淘宝美妆数据.xlsx,体验课资料_双十一淘宝美妆数据:D6883,530,1,0,1,0
Burnham Center for Chemical Genomics_edited_20121217_Ian_for_upload.xlsx,Assay Definition:A290,66,2,0,1,0
olist_groups1.xlsx,growths:B7,92,5,0,5,0
机器订单_2020-06-16.xlsx,订单:AG213,39,3,0,3,0
spread_input_jul30_1_12h.xlsx,Truckstops:D767,136,3,0,3,0
Bleaching Data MAP Final.xlsx,Sheet1:G1475,168,1,0,1,0
MacIC-Portfolio-V1-Jan-28-2017.xlsx,Returns:R18,377,1172,7,1169,8
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B16%2BNovember%2B2021.xlsx,Chart 3 - Archive ICU:A2,61,18,0,1,0
robin_rodrigue__33371__FTCan_Gas_Bench.xlsx,Detail:F4412,157,1,0,1,0
工作簿1 - 副本-20181123111607388.xlsx,不良明细:CEA5,106,2,0,1,0
工作簿1 - 副本-20181124094219781.xlsx,不良明细:CEA5,102,2,0,1,0
DR2 Voice Line Transcripts.xlsx,English Transcripts:I5635,232,2,0,1,0
short_msg_option_info_data.xlsx,备份:B14446,476,3,1,2,1
订单管理系统.xlsx,客户下单明细表:J13669,175,1,0,1,0
House_Election_Data_2008.xlsx,Cong Dist:BD4906,2165,224,3,224,3
LE2018 ward-by-ward results (updated 08.05.18)_ID.xlsx,Totals:X88,419,15,1,3,1
SoA TEMP V3.11.0.xlsx,Undergr (2):F1051,9245,87,1,8,1
AllDataShapeSimulation.xlsx,Raw Data:K3768,1345,1,0,1,0
Budget Doc.xlsx,Sheet1:AF10850,844,61,1,61,1
Gastos.xlsx,Iniciales (PRESUPUESTO):Z614,1847,138,1,136,1
Slots.xlsx,Char count by slot:B44,68,2,0,2,0
stop_totals.xlsx,Sheet1:F2168,94,1,0,1,0
2020-02-10 0820 Analysis.xlsx,data:N2,475,12083,78,1,82
september-2-2021.xlsx,TestingByDate (Test Date):C3,628,588,3,1,3
database_2016.xlsx,All data:I4705,652,3,0,1,0
ACI.xlsx,H=1.25-P=1.5:I37,161,2,0,2,0
indexes for automatovie sector.xlsx,ReferenceData:C1009,899,29704,392,29645,421
工作簿1-20181123115814614.xlsx,不良明细:CEA5,103,2,0,1,0
NUKE.xlsx,20150310_NUKE.csv:AC213,3800,7,0,3,0
Processed Data-pre.xlsx,Password Sequences:A1,110,32,0,1,0
recentAPIdata2019.xlsx,Sheet:N38267,1583,1,0,1,0
2019-06-19-0919_aristolochia_tormentosa.xlsx,Measurements:C11,370,5610,46,5610,50
employmentForecast_presto.xlsx,dataOrig:L42,160,11,0,11,0
StarterBook_SC.xlsx,Bonus:D4,315,9,0,9,0
工作簿1 - 副本-20181123095141663.xlsx,不良明细:CEA5,103,2,1,1,1
GPSC_CTD_2016.4.25.xlsx,CTD:Q16587,148,1,0,1,0
ML_Flatsheet_Revised.Asset.xlsx,ML_Flatsheet_Revised Updated:H11736,103,1,0,1,0
ExampleStudy.xlsx,Sources:E16,167,106,1,105,1
input_UC_iix2.xlsx,wind_test:I206,8416,4,0,4,1
KickstarterChallengeWColDeletes.xlsx,Kickstarter:J2877,180,2,0,2,0
bank_term_deposit.xlsx,DAILY RANGE:C11,85,6,0,2,0
advance_excel_project.xlsx,Sheet7 (2):D3,219,4,0,1,0
工作簿1 - 副本-20181124102119337.xlsx,不良明细:CEA5,104,2,0,1,0
qpcr_template_ottawa_wide.xlsx,Ottawa community data:AG5,199,535,3,534,3
Copy of mytable_customer_details- solution.xlsx,mytable_customer_details:K1681,1517,4,0,3,0
enem_2012.xlsx,Sheet1:J127,93,1,0,1,0
Train_dataset (1).xlsx,Diuresis_TS:F6298,90,1,0,1,0
CL2.xlsx,Sheet30:B61,262,7,0,6,0
Fact2Sheet_Corona_20200605.xlsx,ComparisonInf:F2,329,192,0,1,0
6502.xlsx,シート1:K3,623,1024,11,34,11
new_inventory.xlsx,Skin-Investments:A72,2062,1557,22,1557,23
VIL-2018-10.xlsx,22:AE12,99,14,0,14,0
covid-19-dashboard_1-31-2021.xlsx,TestingByDate (Test Date):G3,118,374,3,1,3
Capstone_Lariat.xlsx,2019_Fleet_Planning:C12,3605,24,0,21,0
Pagina_Inicio_PN.xlsx,Datos Pagina Inicial:V437,101,5,0,4,0
Fact2Sheet_Corona_20200706.xlsx,ComparisonInf:F2,739,192,1,1,1
BAO CAO CHI 16.10-22.10 TEMPLATE.xlsx,Chi tiết:D87,522,54,1,2,1
