fileName,Max Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
MISO_load_2009-2013_to_Luke.xlsx,2009-2013:A19762,2675,4,0,1,0
SchedulamaticAugA.xlsx,Classes:E101,40,534,5,534,6
MUS_CPM_results.xlsx,MUS_CPM_results:E10108,1000,4,0,1,0
Kraken_BTCEUR_1h.xlsx,Sheet1:B2,509,50543,625,50542,664
Weather (10h training).xlsx,Weather2:I1310,151,6,0,4,0
MAP-原物料資料庫.xlsx,繩線類:N18,116,3,0,3,0
excel-challenge.xlsx,Original:E3567,200,2,0,1,0
CONTRATACIONES_PUBLICADAS_POR_PROVEEDOR_2020_07_26.xlsx,Datos:A2032,2249,1,0,1,1
200729_EngineStudsTighteningTorqueR10.xlsx,Monocoque:D88,52,737,16,734,16
cw_updated_rgn_id.xlsx,cw_updated_rgn_id:C253,662,3,0,1,0
Day2.xlsx,P1:X2,213,7254,175,7253,180
SAM-0.01 OR5x100-0.25_4 dataset analysis.xlsx,State026:B66,440,6,0,1,0
GSE142114_NGS_Hammerhead_Length_Filtered.xlsx,24-3 raw data:C2,787,3695,41,3691,44
DB1.xlsx,Sheet4:F466,208,40,0,38,0
FlightData.xlsx,testflight1:E5268,277,2,0,1,0
UNIT1EXCEL_ELM.xlsx,Bonus Sheet:E12,218,7,0,3,0
steam_trend_data.xlsx,steam:Q25356,1565,2,0,1,0
REMISIONES  CENTRAL   AÑO   2 0 1 4.xlsx,CLIENTES CENTRAL :O2,243,220,3,220,3
Datos.xlsx,Movimientos:F596,109,2,0,1,0
Maldives_Chagos_GBR_Fish_Graham.xlsx,Chagos:D27245,1233,1,0,1,0
Store-Sales-if-nestedif-vlookup-hlookup.xlsx,Store Sales:V9,774,8399,105,1,109
MR_2016Q4_Exam.xlsx,Sheet1:E2510,487,2,1,2,1
30-4.xlsx,Load-Displacement:D25214,361,1439,27,1431,28
JDS 02-Homework_01-Excel_Instructions_StarterBook.xlsx,StatusByCategory:A3,316,8,0,2,0
KickstarterStats.xlsx,Outcomes Based on Goal:D2,362,4,0,1,0
BC  KQKD T4.2018 BIÊN HÒA - Copy.xlsx,BKE:F42,84,1249,17,1249,18
Surf_overlay_diag_E.xlsx,ZIKV:E1046472,421,1,1,1,1
ours_genes.fpkm_tracking_all.xlsx,genes.fpkm_tracking_all.txt:M22325,444,2,0,2,0
crime_v3.xlsx,crime_v3:C81,3531,52484,936,1,961
StarterBook_jjree.xlsx,BONUS1:E7,287,3,1,1,1
PV Angebots Tool.xlsx,PV-Angebot:A2,1584,5,0,5,0
VIL-2015-12.xlsx,DEC 8:Q34,67,9,0,9,0
Raw data-200211_Cushman_Fry_newobjecttest-Trial    33.xlsx,Track-Arena 2-Subject 1:S12749,6540,8,0,8,0
Jan_2011.xlsx,Formatted Data:D2700,143,3183,45,521,47
Kickstart_Challenge.xlsx.xlsx,Kickstarter:J1876,173,2,0,2,0
Solution_36.xlsx,Лист2:G50849,9267,6,0,2,0
Final result.xlsx,County_r_clean_nn_pred (5):Y685,190,8,0,3,0
Question 5.xlsx,Pre-Trade Single Stock:AJ25,2193,0,0,0,0
AP-Spring2018 (For Students).xlsx,Final Project:J1,399,315,9,315,9
2020年电商任务计算(12.12Y).xlsx,电商--精准营销:Z82,232,25,0,25,0
2019-04-09-eval-matched-gtid.xlsx,gtid-fj:G345,145,49,1,48,1
resultsTesting10multi.xlsx,resultsTesting2504:H855,67,2,0,2,0
工作簿1 - 副本-20181123094654796.xlsx,不良明细:CBJ5,161,2,0,1,0
Hedge Output.xlsx,Transaction Day mapping:A3,545,71,1,71,1
GL_Driver_Safety_Report_ferguson_20211019_085100.xlsx,Report:C6,127,4177,49,1,50
1819BTL.r.xlsx,0.0#8.15#8.2025-14#2.5841184954:B2129,1220,13,1,13,1
CL4.xlsx,Sheet30:B35,220,7,0,6,0
or_embeddings_comparison_resolved.xlsx,Sheet2:D11,213,5,0,5,0
SWMP_Plankton_2020_SrayPRIMERXFORM_042621v2.xlsx,RawData_Jan-Dec_2020:K86,241,3,1,2,1
dSWI4_one_strain_ANOVA_done-by-hand-in-Excel_20181205.xlsx,dSWI4_ANOVA:J963,1385,6,0,4,0
工作簿1 - 副本-20181123112010151.xlsx,不良明细:CBJ5,94,2,0,1,0
11202_个别报表_2019年度_深圳金信_V0.1 - 合并版.xlsx,未审报表分析:D31,369,92,1,92,1
shoe_data.xlsx,Al Bundy:C14970,602,14967,231,3,239
出行属性.xlsx,Sheet1:M66068,2190,1,0,1,0
KickStarter Data Analysis.xlsx,Data:N2930,208,2,0,1,0
US Presidential Results & PVIs by State 1828-2012 (1).xlsx,Overall US Pres Results & PVIs:JJ12,229,3,0,3,0
SAM-0.1 OR10x100-0.50_6 dataset analysis.xlsx,State026:B44,545,6,0,1,0
allTweets.xlsx,all:A17295,774,2,0,1,0
Hypotheekrente.xlsx,Lineair:C114,229,991,12,991,13
jane_tholt__13053__June 12 Proposal Without J4JB in Mcfd.xlsx,Assign To West Contracts:CI10,79,218,4,89,4
test_信号0729_vega敞口2_iv_vega正敞口三分之一_负vega3倍_gamma3倍_65_7天不开.xlsx,PnL:G3,332,1572,13,1,13
benodigde grafieken barometer GJ en wve def data update dec 2012.xlsx,uitacces:A2,143,4470,55,1,57
ZSJ_pocet_obyv-number-code.xlsx,zsj:E22620,181,1,0,1,0
Project Data.xlsx,Outcome Based on Goal:C10,210,4,0,1,0
DatenFormatiert.xlsx,Tabelle1:B5708,157,1,0,1,0
Accidents.xlsx,Data:AF17,420,0,0,0,0
2020_IRGEI_03ANT_lite.xlsx,Fuentes puntuales:D1,1167,504,5,504,5
Test Runs.xlsx,Test 6:L8,253,4000,55,1,57
el staff coll.xlsx,APRIL2015 TO JAN2016 (4):Q8060,786,876,20,615,21
DMD_PRJ.xlsx,IND:D4,786,6338,192,6335,197
Sample1.xlsx,Tabelle1:A773,2560,1,0,1,0
tasa-de-homicidios.xlsx,Vinculacion_Geografico:G32,112,718,7,1,7
Revidly_Analytics ( A.M.Srivatsan ).xlsx,Analytics11:C1097,1772,10011,132,4,136
common.xlsx,Traditional:A1548,103,2,0,2,0
OECD.xlsx,AUT:R211,205,16,1,1,1
SolvedStarterBook.xlsx,Bonus:C12,200,4,0,1,0
ventasCocaCola_matrícula_solucion.xlsx,Datos:T1978,2218,4,0,1,0
FN-2016-2019(1).xlsx,2019:AB17,84,12,0,1,0
MLX90640 example data.xlsx,To calculation:B4,48,1668,38,1668,40
منزل النور.xlsx,المشاريع:A3,169,355,3,1,3
Stull-SkewT04-logP-modifyTheta_e compare to Bolton.xlsx,Sheet1:J1,894,13968,261,13968,278
SAM-0.1 OR30x100-0.50_8 dataset analysis.xlsx,State026:B88,512,6,0,1,0
GPSC_macro_size_2017.11.16new.xlsx,Polychaeta:M205,72,2,0,1,0
accum-temperature.xlsx,Лист1:B2885,2255,2,1,2,1
Scripps_150_JR_2013-01-25.xlsx,Assay Definition:A758,56,2,0,1,0
11301_个别报表_2019年度_北京金科_V0.1-合并版.xlsx,未审报表分析:D32,578,92,1,92,1
StarterBook_Homework_SMP.xlsx,New Sheet & Bonus:B9,230,6,0,4,0
Resultats Primaire T1 95pct.xlsx,RESULTATS BVP:U3441,167,11,0,4,0
工作簿1-20181123094550369.xlsx,不良明细:CBJ5,100,2,0,1,1
GEW.2012.JML.xlsx,E2 ISR raw data:C10931,851,1,0,1,0
gaslines_model_public.xlsx,Transect:A9,3254,69509,930602,69509,930675
edevlet-mezarlik-verileri.xlsx,Toplam:B73,243,7,0,1,0
Tio Cash Master 1400 Find Ratio of Star-fam.xlsx,1405 fam19 ratio:C5,1361,48920,794,48920,858
Dataset 1 - RAWS and Veer - 01.xlsx,Levels:C2,1155,118,2,117,2
【AUO OCL_FY21 85AG (SSV) 】 SMLD Quality Data Workbook.xlsx,InProcess Conf:BA682143,479,0,0,0,0
工作簿1-20181122170147433.xlsx,不良明细:CBJ5,98,2,0,1,0
2019-05-11-0752_drimys_winteri.xlsx,Measurements:E13,334,6600,122,6600,127
CPC_no_partition_WB_FIFO_results.xlsx,CPC_contentions:C82,3595,9,0,9,0
FullRes Capture conversion.xlsx,Peaks:E5,2165,946,10,1,10
2017 PoB by Race All.xlsx,PoB KC Tracts:Y342,426,6,0,6,0
36-4f54e4360dc6fd7070026565f3bbea16-1327968647.xlsx,formulario P-2011:T33,91,4,0,3,0
SunlightCalculator.xlsx,Arkusz2:P4,61,2922,44,2922,46
freeze_example.xlsx,Sheet:B1043,435,1,0,1,0
wykaz_czasopism_18-12-2019.xlsx,Czasopisma:B3,416,29036,346,1,352
Richness_Ephemeroptera_Plecoptera_Allgenera.xlsx,Dørålseter (Dovre):H15,68,2,0,2,0
countytractfiles.xlsx,Sheet1:A6009,103,2,0,1,0
mercury1650pt.xlsx,siptm:BB918,283,0,0,0,0
Ex4-5 Team Rating v2 (4).xlsx,Model:O2914,834,2466,95,2465,96
Solution_lesson_2.xlsx,All:G144984,266,4001,49,1,50
MensTennisRPI.xlsx,RPI:H3,5139,2613,24,1,25
webStore.xlsx,WebStore_dupes_marked:M2,1239,1699,19,2,19
relacao_geral_-_vodanet_-_07-04-2014.xlsx,Anatel:N1213,206,227,2,1,2
fin-v8.xlsx,Sheet:F12022,6821,2,0,1,0
IPZ Precio Arriendo Venta Rentabilidad Score Barrio.xlsx,Datos Brutos:J16021,2636,2,0,1,0
CPIvs行业.xlsx,backtest:B617,5154,39963,694,39963,724
Coding Task.xlsx,Coding:AM9393,689,2,0,1,1
ALMACEN      AGOSTO         2016.xlsx,PERNIL:D10,348,2422,23,1,23
greige provision.xlsx,Final:Y5,418,5,0,5,0
BRITANNICA PROJECT EXPENSES.xlsx,CASH 79ST:F73,84,11,1,10,1
main.xlsx,1m:B4816,876,8,0,7,0
30_70_2ptGuided.xlsx,Sheet1:I255,8472,3,0,2,0
Tio Cash Master 1600 1 seventh 0a in the neighborhood of.xlsx,1602 fam07 0.142859 vertical:C6,6014,189106,4182,189106,4415
MasterTestData.xlsx,Algo Format:M5,86,326,6,324,6
四象限行业选择.xlsx,日度数据:C12,422,4672,53,80,53
工作簿1-20181122140451052.xlsx,不良明细:CBJ5,97,2,0,1,0
Scen_SE_IND_DemandProj.xlsx,Convergence programme:K303,105,333,3,333,4
HS_videos_Smit_Cross_augmented_v06.xlsx,datapura:K1603,476,2767,48,2766,52
SAM-0.2 OR30x100-0.75_4 dataset analysis.xlsx,State026:B88,477,6,0,1,0
DPS Calculator - Ninja.xlsx,Weaponskill:B543,314,1536,24,1536,25
BBG_Security_Application_User_List_v5_1.xlsx,Position:BF5,12465,1317,15,1,16
Pro-Forma_Report_08012015_07_49_26.xlsx,Venues:B75,76,420,7,420,7
Quizzes_17.2_17.3.xlsx,Quiz 17.3:D1,978,37358,919,37358,952
valores_produtos.xlsx,dados:E2,225,1,0,1,0
Spreadsheet_Challenge_V2.xlsx,pivot (5):G18,249,31,0,31,0
REMISIONES----OBRADOR---A G O S T O      2016.xlsx,REMISIONES ABRIL  2016  :B3,1137,4062,39,1,39
工作簿1-20181122154759510.xlsx,不良明细:CBJ5,102,2,0,1,0
Raw.xlsx,calcs:BE53,85,0,0,0,1
P_Gh_T_S.xlsx,Sheet1:C1003,83,2,0,2,0
8.THẺ KHO- STOCK CARD 13.06.2020.xlsx,Thẻ kho:E13,1002,2015,22,3,22
all cases and contacts 2021-07-01.xlsx,summary:C599,1365,36,1,23,1
data_problem.xlsx,PVs:B5,1734,3,0,1,0
EST_TRANS.xlsx,DATOS:B10219,380,1,0,1,0
MM2-0530H.xlsx,P1dB Pt:R17,119,12,0,2,0
红宝集合.xlsx,最初完整版（音频路径有误）:A6507,570,1,0,1,0
Excel模拟神经网络进行4000次迭代.xlsx,Sheet1:B4,2464,63944,1937,63943,1997
Situk 1988-2021 95%_MissFill--Heinl--17_Dec_2021.xlsx,WhatWasMissed_4Day:U118,59,102,0,102,0
healthcare-dataset-stroke-data by akhilesh mishra.xlsx,healthcare-dataset-stroke-data:K1274,89,1,0,1,0
物理作业11.xlsx,Sheet1:IR152,1027,149,1,1,2
NHL 2007-08.xlsx,Players:AQ1085,1304,0,0,0,0
mary_fischer__25393__yr 2001 Commissioning Summary 2-26-02.xlsx,Feb 2002:A9,87,858,14,850,14
KBandFilter.xlsx,20GHZ:E926,203,1,0,1,0
MatrizTransición.xlsx,3X3INBURSA:H2900,824,13,1,13,1
brti_excel_analysis.xlsx,brti_excel:B1728,116,1,0,1,0
SSV1b_TimeRange.xlsx,Sheet1:P2,1395,16833,271,1,282
ecosystems_calculations_20211130.xlsx,0107:D66,251,21,0,2,1
2019-05-10-1102_empty_racir.xlsx,Measurements:E13,386,6600,129,6600,134
工作簿1-20181122163651735.xlsx,不良明细:CBJ5,103,2,0,1,0
freezeExample.xlsx,Sheet:C22908,384,1,0,1,0
DailyTradeCounts_2016_2020.xlsx,20160101_20181130:K7647,728,1,0,1,0
Measurements_Temperature_DutyCycle.xlsx,Feuil1:D1,81,2837,23,2836,25
2019-07-03-1019_rhododendron_campylocarpum.xlsx,Measurements:C13,325,6600,157,6600,162
peerrank copy.xlsx,figure3 data:BO469,2679,1,0,1,0
GL_Driver_Safety_Report_ferguson_20211031_095848.xlsx,Report:Y5,79,2526,27,1,28
lenderToProyek.xlsx,Sheet1:I5345,3042,4,1,3,1
TestTable.xlsx,Таблица по выездам:AE403,222,0,0,0,0
Quarterly-Engage-UA-Revenue.xlsx,Arcade FSM:K17,2725,84,1,84,2
20204-0.xlsx,Calcu_ADJ:G3,52,1304,27,1304,28
dist.xlsx,triangular:F2,58,1001,15,3,15
Southern Water Corp Statistical Analysis.xlsx,DRT Rolling Stdev:O9,436,2452,39,1,40
Covid SJC.xlsx,Dados sim recup log:B600,170,388,6,384,7
工作簿1 - 副本-20181124101521380.xlsx,不良明细:CBJ5,94,2,0,1,0
تستور.xlsx,المشاريع:A3,158,355,2,1,2
RE6685.xlsx,RE6685:E5993,332,1,0,1,0
ABACUS_NUMSPECSTOT (Autosaved).xlsx,ABACUS_NUMSPECSTOT:AS1505,2157,1,0,1,0
2020-09 Cleaned.xlsx,202009-divvy-tripdata:C37203,2187,2,0,1,0
VQAT_Stock forecast for each and all stores.xlsx,MOQ-306:BC10,254,0,0,0,0
vicon_udp_teensy.xlsx,200Hz_with_extra_64_python_xbee:B2,2843,11635,141,11635,151
2019-07-18-0854_angelica_archangelica.xlsx,Measurements:E13,321,6600,135,6600,141
KickstarterCampaignAnalysis.xlsx,Sheet1:E3021,206,2,0,1,0
工作簿1-20181123094550279.xlsx,不良明细:CBJ5,94,2,0,1,0
All London 2012 athletes.xlsx,ALL ATHLETES:K9909,78,1,0,1,0
datacite_template_20200424_test.xlsx,metadata:A78,216,10,0,2,0
abundance data.xlsx,Protein groups:AA6263,152,0,1,0,1
AllDataSpacing.xlsx,Raw Data:M4219,648,1,0,1,0
FirstLink - Copy 2.xlsx,logt via t:A4,769,8007,203,8007,209
Enhanced_0-level_11-4-2016.xlsx,Sheet1:A17,77,996,11,996,11
5_4_합성곱신경망.xlsx,학습:E16,235,4514,77,4514,80
all-geocodes-v2018 (1).xlsx,v2018geocodes:G7903,897,2,0,1,0
EDA.xlsx,training:C6273,161,100,2,100,2
Tio Cash Master 1450old Find Ratio Graph sq and ratio all shaded inverse curve.xlsx,1450 find sq ratio all :I5,242,596,6,596,7
控制图.xlsx,输入:C11,252,4989,55,1,56
reference10_0.xlsx,Sheet0:B1011,155,1,0,1,0
Twin_house_O5_exp1_10minR1_volum.xlsx,Twin_house_O5_exp1_10min:D6318,1716,12620,324,12620,339
Texas Local Governments.xlsx,GSA SAM Data:M3768,30,1,0,1,0
updatedProduceSales.xlsx,Sheet:C22908,518,1,0,1,0
AdimAdimVeriMadencisi-07_RapidMiner-01_RegresyonBitcoin.xlsx,bitcoinEMA:B7,176,9528,117,9528,127
FY 2018-2019 Weekly Placements-Returns-Reconciliation Tracker.xlsx,Dailies Summary:C100,730,312,4,312,4
relacao_geral_-_vodanet_-_08-05-2013.xlsx,Faturamento:H391,132,195,1,1,1
【第8回当日配布料】問題演習_第2回_確率.xlsx,（演習問題２）NYの気温データ:B14,749,24757,275,1,278
Real-Statistics-Examples-ANOVA-1.xlsx,Anova Resamp 1:T6,82,247,3,247,3
basecase.xlsx,Timeseries:F7487,1433,100,1,1,1
Analysis_Final.xlsx,Graphs_RETURNS COMPARISON:O218,1261,12,0,9,1
sampleDistanceCalculations.xlsx,_fit235754964:D36,2154,6,0,6,0
uniworld_dipimp_test.xlsx,American Affiliates:E7092,1286,1,1,1,1
data_banknote_authentication.xlsx,Data:M2,209,9884,137,9884,149
DMS(Data Matching Schedule)_R0(Seq2)_220110.xlsx,Gutters:AB86,596,0,0,0,0
StarterBookH Homework .xlsx,Bonus Backers Count:B813387,387,6,0,1,0
10gen_stwd_pct.xlsx,Lt Gov to Voting Statistics:M42,63,17,1,17,1
KPMG_file.xlsx,NewCustomerList:W368,407,1000,10,1,11
Weather_Machakos-5PFA.xlsx,MK135PFA:K8457,2140,1,0,1,0
Supplemental_File_2.xlsx,Metab Abbr iJR904:B225757,2400,761,8,1,9
Weekly-covid-admissions-and-beds-publication-201105.xlsx,MV beds COVID:B893,85,760,10,760,10
Empoyee Master.xlsx,Corrections July 2019:C86,364,1,0,1,0
Input data.xlsx,Sheet2:Q2060,337,7,0,2,0
工作簿1-20181122164802462.xlsx,不良明细:CBJ5,93,2,0,1,0
big+troubles.xlsx,Action List:T26,214,3098,1463,3098,1465
MER_DataElements_Public.xlsx,de_currnames_namechange:B2,1300,5483,148,1,150
covidImpact.xlsx,Sheet2:H31168,3555,1,0,1,0
SAM-0.05 OR5x100-0.75_6 dataset analysis.xlsx,State026:B66,432,6,0,1,0
StarterBook - tk06.xlsx,Formatted Data:N671,232,2,0,1,0
2014.12 Thermal Decay .xlsx,Three Fourths 2pt:F7,610,2093,30,2089,31
LEITE_COMPOSIÇÃO.xlsx,Plan1:Q788,268,16,1,15,1
Football Team Dataset MGSC661.xlsx,22:I4,165,1,0,1,0
WM3796_LT_timeseries_normalization.xlsx,WM3022_LT_timeseries_scaled:D33629,2806,105120,2148,105120,2286
NH2012Trends_orig.xlsx,data_harmonization:B363,78,109,1,3,1
part 4.xlsx,Prob 23:L2265,168,7616,115,7616,121
City Summary Template 1.xlsx,City Summary:B58,1739,5,0,5,0
体验课资料_双十一淘宝美妆数据.xlsx,体验课资料_双十一淘宝美妆数据:D10727,532,1,0,1,0
Burnham Center for Chemical Genomics_edited_20121217_Ian_for_upload.xlsx,Assay Definition:A198,61,4,1,1,1
olist_groups1.xlsx,growths:C3,84,7,0,7,0
机器订单_2020-06-16.xlsx,订单:V8,39,5,0,5,0
spread_input_jul30_1_12h.xlsx,Truckstops:C599,124,4,0,2,0
Bleaching Data MAP Final.xlsx,Sheet1:H458,226,1,0,1,0
MacIC-Portfolio-V1-Jan-28-2017.xlsx,Portfolio Metrics:J4,353,12,0,6,0
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B16%2BNovember%2B2021.xlsx,Table 4 - Delayed Discharges:B347946,60,251,3,1,3
robin_rodrigue__33371__FTCan_Gas_Bench.xlsx,Detail:E1797,147,1,0,1,0
工作簿1 - 副本-20181123111607388.xlsx,不良明细:CBJ5,198,2,0,1,0
工作簿1 - 副本-20181124094219781.xlsx,不良明细:CBJ5,97,2,0,1,0
DR2 Voice Line Transcripts.xlsx,English Transcripts:I5026,211,2,0,1,0
short_msg_option_info_data.xlsx,备份:B16111,430,3,0,2,0
订单管理系统.xlsx,客户下单明细表:J12018,158,2,0,2,0
House_Election_Data_2008.xlsx,Cong Dist:AR4006,2001,7,0,3,0
LE2018 ward-by-ward results (updated 08.05.18)_ID.xlsx,Totals:BA152,389,15,1,3,1
SoA TEMP V3.11.0.xlsx,Setup1:R2079,8657,4814,67,4813,71
AllDataShapeSimulation.xlsx,Raw Data:K5690,1189,1,0,1,0
Budget Doc.xlsx,Sheet1:AG6818,683,0,0,0,0
Gastos.xlsx,Iniciales (PRESUPUESTO):BD15,1608,2,0,2,0
Slots.xlsx,Decomposition:A25560,63,5105,51,1,53
stop_totals.xlsx,Sheet1:F3129,89,1,0,1,0
2020-02-10 0820 Analysis.xlsx,data:N2,429,12083,143,1,148
september-2-2021.xlsx,TestingByDate (Test Date):F3,564,588,5,1,5
database_2016.xlsx,All data:J3936,568,7,0,2,0
ACI.xlsx,H=1.25-P=1.5:B322,155,2,0,2,0
indexes for automatovie sector.xlsx,ReferenceData:C1005,812,29704,1768,29645,1793
工作簿1-20181123115814614.xlsx,不良明细:CBJ5,99,2,0,1,0
NUKE.xlsx,20150310_NUKE.csv:S2345,3427,11,1,4,1
Processed Data-pre.xlsx,NormalData:AD553,101,55,1,55,1
recentAPIdata2019.xlsx,Sheet:N32501,1431,1,0,1,0
2019-06-19-0919_aristolochia_tormentosa.xlsx,Measurements:E13,298,6600,206,6600,211
employmentForecast_presto.xlsx,dataOrig:L539,118,11,0,11,0
StarterBook_SC.xlsx,Bonus:B10,323,9,0,9,0
工作簿1 - 副本-20181123095141663.xlsx,不良明细:CBJ5,93,2,0,1,0
GPSC_CTD_2016.4.25.xlsx,CTD:Q16844,134,1,0,1,0
ML_Flatsheet_Revised.Asset.xlsx,ML_Flatsheet_Revised Updated:H11641,94,1,0,1,0
ExampleStudy.xlsx,Sources:AA4,195,0,0,0,0
input_UC_iix2.xlsx,line_admittance:G6,8089,484,4,484,4
KickstarterChallengeWColDeletes.xlsx,OutcomesBasedOnGoals:D2,172,4,0,1,0
bank_term_deposit.xlsx,DAILY RANGE:C4,76,6,0,3,1
advance_excel_project.xlsx,Sheet7 (2):C4,249,4,1,1,1
工作簿1 - 副本-20181124102119337.xlsx,不良明细:CBJ5,101,2,0,1,1
qpcr_template_ottawa_wide.xlsx,Ottawa community data:AG5,200,4,0,2,0
Copy of mytable_customer_details- solution.xlsx,Table5_Dates:A19,1295,5,0,1,0
enem_2012.xlsx,Sheet1:K2049,84,1,0,1,0
Train_dataset (1).xlsx,Diuresis_TS:F7259,81,1,0,1,0
CL2.xlsx,Sheet30:B35,233,7,1,6,1
Fact2Sheet_Corona_20200605.xlsx,LastWeek:I3,325,4329,5984,4188,5987
6502.xlsx,シート7:A3,621,2320,27,2304,28
new_inventory.xlsx,Cases:B28,1867,8571,453,8571,461
VIL-2018-10.xlsx,22:AE16,93,1,0,1,0
covid-19-dashboard_1-31-2021.xlsx,TestingByDate (Test Date):C3,106,374,3,1,3
Capstone_Lariat.xlsx,2019_Fleet_Planning:C17,3333,26,0,26,0
