fileName,Longest Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
SWMP_Plankton_2020_SrayPRIMERXFORM_042621v2.xlsx,RawData_Jan-Dec_2020:X287,266,2,0,2,0
dSWI4_one_strain_ANOVA_done-by-hand-in-Excel_20181205.xlsx,dSWI4_ANOVA:H5362,1315,6,1,4,1
工作簿1 - 副本-20181123112010151.xlsx,不良明细:CEA5,99,2,0,1,0
11202_个别报表_2019年度_深圳金信_V0.1 - 合并版.xlsx,preCF:F54,387,25,0,17,0
shoe_data.xlsx,Germany:AM28,658,0,0,0,0
出行属性.xlsx,Sheet1:I14097,2327,1,0,1,0
KickStarter Data Analysis.xlsx,Data:I3500,206,1,0,1,0
US Presidential Results & PVIs by State 1828-2012 (1).xlsx,2-Party US Pres Results & PVIs:IC6,234,2,1,1,1
SAM-0.1 OR10x100-0.50_6 dataset analysis.xlsx,State026:G38,543,6,0,1,0
allTweets.xlsx,all:A2880,895,2,0,1,0
Hypotheekrente.xlsx,Lineair:C2,354,1439,17,1439,18
jane_tholt__13053__June 12 Proposal Without J4JB in Mcfd.xlsx,Assign To West Contracts:C88,83,147,2,133,3
test_信号0729_vega敞口2_iv_vega正敞口三分之一_负vega3倍_gamma3倍_65_7天不开.xlsx,PnL:G2,262,1572,15,1,15
benodigde grafieken barometer GJ en wve def data update dec 2012.xlsx,data-voor-lippo:B6,155,167,2,166,2
ZSJ_pocet_obyv-number-code.xlsx,zsj:E20240,252,1,0,1,0
Project Data.xlsx,Outcome Based on Goal:D5,211,4,0,1,0
DatenFormatiert.xlsx,Tabelle1:B4747,163,1,0,1,0
Accidents.xlsx,Data:X21117,387,1,0,1,0
2020_IRGEI_03ANT_lite.xlsx,Fuentes puntuales:D1,1219,504,5,504,5
Test Runs.xlsx,Test 4b:B2,275,2,0,2,0
el staff coll.xlsx,APRIL2015 TO JAN2016 (4):L8066,826,875,23,614,24
DMD_PRJ.xlsx,COM:J4,785,5459,1329,5459,1333
Sample1.xlsx,Tabelle1:A40452,2751,1,0,1,0
tasa-de-homicidios.xlsx,Masivos:C6,122,9,0,7,0
Revidly_Analytics ( A.M.Srivatsan ).xlsx,Analytics11:C7047,1937,10011,146,4,150
common.xlsx,Traditional:A1798,103,2,0,2,0
OECD.xlsx,AUT:S212,219,16,0,1,0
SolvedStarterBook.xlsx,Bonus:D11,259,4,0,1,0
ventasCocaCola_matrícula_solucion.xlsx,Datos:T56,2166,4,0,1,0
FN-2016-2019(1).xlsx,Monthly:B10,85,35,1,1,1
MLX90640 example data.xlsx,To calculation:B4,48,1668,37,1668,39
منزل النور.xlsx,المشاريع:A3,167,355,3,1,3
Stull-SkewT04-logP-modifyTheta_e compare to Bolton.xlsx,Sheet1:F3804,901,7,0,3,0
SAM-0.1 OR30x100-0.50_8 dataset analysis.xlsx,State026:L67,593,6,0,1,0
GPSC_macro_size_2017.11.16new.xlsx,Polychaeta:M436,73,2,0,1,0
accum-temperature.xlsx,Лист1:J16036,2364,1,1,1,1
Scripps_150_JR_2013-01-25.xlsx,Assay Definition:E852,57,1,0,1,0
11301_个别报表_2019年度_北京金科_V0.1-合并版.xlsx,preCF:F13,557,28,0,18,0
StarterBook_Homework_SMP.xlsx,New Sheet & Bonus:B11,207,6,0,4,0
Resultats Primaire T1 95pct.xlsx,RESULTATS BVP:U42,176,11,1,4,1
工作簿1-20181123094550369.xlsx,不良明细:CEA5,166,2,0,1,0
GEW.2012.JML.xlsx,E2 ISR raw data:D9009,962,1,0,1,0
gaslines_model_public.xlsx,Transect:A9,3514,69509,1523560,69509,1523635
edevlet-mezarlik-verileri.xlsx,Toplam:C452,251,7,0,1,0
Tio Cash Master 1400 Find Ratio of Star-fam.xlsx,1405 fam19 ratio:C5,1477,48920,801,48920,860
Dataset 1 - RAWS and Veer - 01.xlsx,Levels:C3,1027,118,1,117,1
【AUO OCL_FY21 85AG (SSV) 】 SMLD Quality Data Workbook.xlsx,Fail list:T5,477,468,3,1,3
工作簿1-20181122170147433.xlsx,不良明细:CEA5,101,2,0,1,0
2019-05-11-0752_drimys_winteri.xlsx,Measurements:C11,568,5610,98,5610,102
CPC_no_partition_WB_FIFO_results.xlsx,CPC_contentions:E7,3707,9,0,9,0
FullRes Capture conversion.xlsx,Peaks:E5,2221,946,10,1,10
2017 PoB by Race All.xlsx,PoB KC Tracts:R90,565,5,0,5,0
36-4f54e4360dc6fd7070026565f3bbea16-1327968647.xlsx,formulario P-2011:T54,101,4,0,3,0
SunlightCalculator.xlsx,Arkusz2:B38,65,15,1,3,1
freeze_example.xlsx,Sheet:C529,449,1,0,1,0
wykaz_czasopism_18-12-2019.xlsx,Czasopisma:B3,268,29036,339,1,346
Richness_Ephemeroptera_Plecoptera_Allgenera.xlsx,Dørålseter (Dovre):I187,70,2,0,2,0
countytractfiles.xlsx,Sheet1:A5847,110,2,0,1,0
mercury1650pt.xlsx,siptm:AY6483,270,0,0,0,0
Ex4-5 Team Rating v2 (4).xlsx,Model:T85,855,342,4,340,5
Solution_lesson_2.xlsx,All:F40,347,4002,53,3,55
MensTennisRPI.xlsx,RPI:B285,5383,1,0,1,0
webStore.xlsx,WebStore_copy:AD40,1191,0,0,0,0
relacao_geral_-_vodanet_-_07-04-2014.xlsx,Anatel:N1213,168,227,2,1,2
fin-v8.xlsx,Sheet:O13944,6721,2,0,2,0
IPZ Precio Arriendo Venta Rentabilidad Score Barrio.xlsx,Datos Brutos:G11216,2691,2,0,1,0
CPIvs行业.xlsx,资产配置结论:E616,5226,12004,36125,11999,36135
Coding Task.xlsx,Coding:M14882,631,2,0,1,0
ALMACEN      AGOSTO         2016.xlsx,PERNIL:C10,374,2422,26,1,27
greige provision.xlsx,Final:Q4,462,5,0,5,0
BRITANNICA PROJECT EXPENSES.xlsx,CASH 79ST:E370,90,11,0,10,0
main.xlsx,1m:B1675,889,8,0,7,0
30_70_2ptGuided.xlsx,Sheet1:D36,8668,3,0,2,0
Tio Cash Master 1600 1 seventh 0a in the neighborhood of.xlsx,1610 fam29 0.034482 old:F3,6160,3975,51,3968,55
MasterTestData.xlsx,Algo Format:R76,87,6,0,5,0
四象限行业选择.xlsx,日度数据:B4,449,4672,58,66,59
工作簿1-20181122140451052.xlsx,不良明细:CEA5,99,2,0,1,0
Scen_SE_IND_DemandProj.xlsx,Projection New:AK154,108,0,0,0,0
HS_videos_Smit_Cross_augmented_v06.xlsx,HS data:L105,485,2566,39,2536,40
SAM-0.2 OR30x100-0.75_4 dataset analysis.xlsx,State026:L67,674,6,0,1,0
DPS Calculator - Ninja.xlsx,Melee:B25,206,155,6,62,6
BBG_Security_Application_User_List_v5_1.xlsx,Organization:A738,12807,190,3,1,3
Pro-Forma_Report_08012015_07_49_26.xlsx,Venues:C4,85,103,1,103,1
Quizzes_17.2_17.3.xlsx,Quiz 17.3:B1,1144,30328,661,30328,692
valores_produtos.xlsx,dados:D3265,249,1,0,1,0
Spreadsheet_Challenge_V2.xlsx,pivot (5):D5,278,15,0,15,1
REMISIONES----OBRADOR---A G O S T O      2016.xlsx,REMISIONES ABRIL  2016  :B3,1043,4062,40,1,40
工作簿1-20181122154759510.xlsx,不良明细:CEA5,102,2,0,1,0
Raw.xlsx,calcs:X99,84,19,1,1,1
P_Gh_T_S.xlsx,Sheet1:C38,109,2,0,2,0
8.THẺ KHO- STOCK CARD 13.06.2020.xlsx,Thẻ kho:D13,1079,2015,20,3,20
all cases and contacts 2021-07-01.xlsx,summary:D8925,1399,29,0,19,0
data_problem.xlsx,dwelling parameters:B2,1781,2,0,2,0
EST_TRANS.xlsx,DATOS:B9772,396,1,0,1,0
MM2-0530H.xlsx,2Rx2L:D153,126,3,0,2,0
红宝集合.xlsx,最初完整版（音频路径有误）:A3272,596,1,1,1,1
Excel模拟神经网络进行4000次迭代.xlsx,Sheet1:B4,2602,63944,1947,63943,2000
Situk 1988-2021 95%_MissFill--Heinl--17_Dec_2021.xlsx,NewDistributions:AE39,58,3,0,2,0
healthcare-dataset-stroke-data by akhilesh mishra.xlsx,healthcare-dataset-stroke-data:K665,89,1,0,1,0
物理作业11.xlsx,Sheet1:HN152,1009,149,2,1,2
NHL 2007-08.xlsx,Players:BY1188,1369,0,0,0,0
mary_fischer__25393__yr 2001 Commissioning Summary 2-26-02.xlsx,Feb 2002:C195,91,11,0,7,0
KBandFilter.xlsx,20GHZ:I1172,159,1,0,1,0
MatrizTransición.xlsx,3X3INBURSA:H43,889,13,0,13,0
brti_excel_analysis.xlsx,brti_excel:B63,295,1,0,1,0
SSV1b_TimeRange.xlsx,Sheet1:C12979,1450,2,0,2,0
ecosystems_calculations_20211130.xlsx,0107:F79,250,15,0,4,0
2019-05-10-1102_empty_racir.xlsx,Measurements:C11,315,5610,167,5610,172
工作簿1-20181122163651735.xlsx,不良明细:CEA5,103,2,0,1,0
freezeExample.xlsx,Sheet:C21947,411,1,0,1,0
DailyTradeCounts_2016_2020.xlsx,20160101_20181130:J5725,520,1,0,1,0
Measurements_Temperature_DutyCycle.xlsx,Feuil1:D1,86,2837,97,2836,99
2019-07-03-1019_rhododendron_campylocarpum.xlsx,Measurements:D13,314,6600,129,6600,137
peerrank copy.xlsx,Sheet1:A38,2619,14,0,11,0
GL_Driver_Safety_Report_ferguson_20211031_095848.xlsx,Pivot Tables:M8,81,1,0,1,0
lenderToProyek.xlsx,Sheet2:I32256,3246,2,1,1,1
TestTable.xlsx,Таблица по выездам:AG330,221,0,0,0,0
Quarterly-Engage-UA-Revenue.xlsx,FSM:I1495,2845,7,0,5,0
20204-0.xlsx,Calcu_ADJ:L3,52,1301,28,1301,29
dist.xlsx,triangular:G2,57,1001,15,3,15
Southern Water Corp Statistical Analysis.xlsx,DRT Rolling Stdev:F1298,327,1,1,1,1
Covid SJC.xlsx,Planilha1:B2,186,337,11,306,11
工作簿1 - 副本-20181124101521380.xlsx,不良明细:CEA5,98,2,0,1,0
تستور.xlsx,المشاريع:A3,168,355,2,1,2
RE6685.xlsx,RE6685:C4071,364,1,0,1,0
ABACUS_NUMSPECSTOT (Autosaved).xlsx,ABACUS_NUMSPECSTOT:AA8433,2119,0,0,0,0
2020-09 Cleaned.xlsx,202009-divvy-tripdata:D26632,2168,1,0,1,0
VQAT_Stock forecast for each and all stores.xlsx,Virgin Megastore QATAR (2019):J11,243,23,0,23,0
vicon_udp_teensy.xlsx,less_didgits_200Hz_xbee:B1419,2993,3,1,1,1
2019-07-18-0854_angelica_archangelica.xlsx,Measurements:C11,327,5610,101,5610,107
KickstarterCampaignAnalysis.xlsx,Sheet1:I3390,215,1,0,1,0
工作簿1-20181123094550279.xlsx,不良明细:CEA5,102,2,0,1,0
All London 2012 athletes.xlsx,ALL ATHLETES:I10356,170,1,0,1,0
datacite_template_20200424_test.xlsx,metadata:BAL33,229,0,0,0,0
abundance data.xlsx,Protein groups:J7604,168,1,0,1,0
AllDataSpacing.xlsx,Raw Data:S9270,694,1,0,1,0
FirstLink - Copy 2.xlsx,lognorm via norm:B4,736,2011,75,19,75
Enhanced_0-level_11-4-2016.xlsx,Sheet1:E10,132,25,0,6,0
5_4_합성곱신경망.xlsx,학습:L2,217,95,1,95,1
all-geocodes-v2018 (1).xlsx,v2018geocodes:G30878,934,2,0,1,0
EDA.xlsx,training:B23,81,78,1,78,1
Tio Cash Master 1450old Find Ratio Graph sq and ratio all shaded inverse curve.xlsx,1450 find sq ratio all :I5,265,596,6,596,7
控制图.xlsx,输入:A11,257,4989,55,1,56
reference10_0.xlsx,Sheet0:D1391,162,1,0,1,0
Twin_house_O5_exp1_10minR1_volum.xlsx,Twin_house_O5_exp1_10min:D41,1900,6,0,4,0
Texas Local Governments.xlsx,GSA SAM Data:M3684,34,1,0,1,0
updatedProduceSales.xlsx,Sheet:C21947,417,1,0,1,0
AdimAdimVeriMadencisi-07_RapidMiner-01_RegresyonBitcoin.xlsx,bitcoinEMA:B6,241,6357,65,6356,70
FY 2018-2019 Weekly Placements-Returns-Reconciliation Tracker.xlsx,Dailies Summary:C116,807,312,3,312,4
relacao_geral_-_vodanet_-_08-05-2013.xlsx,Faturamento:H391,148,195,1,1,1
【第8回当日配布料】問題演習_第2回_確率.xlsx,【解答】（演習問題２）NYの気温データ :B14,739,24757,253,1,256
Real-Statistics-Examples-ANOVA-1.xlsx,Anova Resamp 1:T6,85,247,3,247,3
basecase.xlsx,Propor:N4,1565,35921,843,35921,898
Analysis_Final.xlsx,Bloomberg data:IC1462,1357,0,0,0,0
sampleDistanceCalculations.xlsx,_fit235754964:D2105,2223,5,0,5,0
uniworld_dipimp_test.xlsx,American Affiliates:R7647,1382,1,0,1,0
data_banknote_authentication.xlsx,Data:A38,302,2474,33,2199,34
DMS(Data Matching Schedule)_R0(Seq2)_220110.xlsx,Gutters:AB44,734,0,0,0,0
StarterBookH Homework .xlsx,Bonus Backers Count:F42,387,6,0,1,0
10gen_stwd_pct.xlsx,Lt Gov to Voting Statistics:N13,70,17,0,17,0
KPMG_file.xlsx,NewCustomerList:J259,519,3,0,1,0
Weather_Machakos-5PFA.xlsx,MK135PFA:K4613,2177,1,0,1,0
Supplemental_File_2.xlsx,find DE Mets in iAF1260:B43,3605,214,5,213,5
Weekly-covid-admissions-and-beds-publication-201105.xlsx,MV beds COVID:B57,91,760,11,760,11
Empoyee Master.xlsx,Corrections July 2019:G11,390,1,0,1,0
Input data.xlsx,Sheet2:N2180,385,7,1,6,1
工作簿1-20181122164802462.xlsx,不良明细:CEA5,103,2,1,1,1
big+troubles.xlsx,Action List:AA15,89,0,0,0,0
MER_DataElements_Public.xlsx,des:Q826,1370,3,0,2,0
covidImpact.xlsx,Sheet2:D29246,3676,1,0,1,0
SAM-0.05 OR5x100-0.75_6 dataset analysis.xlsx,State026:B47,463,6,0,1,0
StarterBook - tk06.xlsx,Formatted Data:L157,260,1,0,1,0
2014.12 Thermal Decay .xlsx,C(T):B13,623,1850,19,1850,20
LEITE_COMPOSIÇÃO.xlsx,Plan1:C273,278,16,0,15,0
Football Team Dataset MGSC661.xlsx,22:H12,148,1,0,1,0
WM3796_LT_timeseries_normalization.xlsx,WM3022_LT_timeseries_scaled:E26008,2975,3,0,2,0
NH2012Trends_orig.xlsx,data_harmonization:A1238,86,108,2,4,2
part 4.xlsx,Prob 18:O3,179,77,1,77,1
City Summary Template 1.xlsx,City Summary:K69,1924,5,0,4,0
体验课资料_双十一淘宝美妆数据.xlsx,体验课资料_双十一淘宝美妆数据:D6883,695,1,0,1,0
Burnham Center for Chemical Genomics_edited_20121217_Ian_for_upload.xlsx,Assay Definition:A290,63,2,0,1,0
olist_groups1.xlsx,growths:B7,90,5,0,5,0
机器订单_2020-06-16.xlsx,订单:AG213,39,0,0,0,0
spread_input_jul30_1_12h.xlsx,Truckstops:D767,132,3,0,3,0
Bleaching Data MAP Final.xlsx,Sheet1:G1475,162,1,0,1,0
MacIC-Portfolio-V1-Jan-28-2017.xlsx,Returns:R18,235,1172,12,1169,13
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B16%2BNovember%2B2021.xlsx,Chart 3 - Archive ICU:A2,62,18,0,1,0
robin_rodrigue__33371__FTCan_Gas_Bench.xlsx,Detail:F4412,154,1,0,1,0
工作簿1 - 副本-20181123111607388.xlsx,不良明细:CEA5,158,2,0,1,0
工作簿1 - 副本-20181124094219781.xlsx,不良明细:CEA5,169,2,0,1,0
DR2 Voice Line Transcripts.xlsx,English Transcripts:I5635,223,2,0,1,0
short_msg_option_info_data.xlsx,备份:B14446,433,3,0,2,0
订单管理系统.xlsx,客户下单明细表:J13669,163,1,0,1,0
House_Election_Data_2008.xlsx,Cong Dist:BD4906,2078,6,0,3,0
LE2018 ward-by-ward results (updated 08.05.18)_ID.xlsx,Totals:X88,425,15,0,3,0
SoA TEMP V3.11.0.xlsx,Undergr (2):F1051,8734,87,1,8,1
AllDataShapeSimulation.xlsx,Raw Data:K3768,1214,1,0,1,0
Budget Doc.xlsx,Sheet1:AF10850,763,0,0,0,0
Gastos.xlsx,Iniciales (PRESUPUESTO):Z614,1723,138,2,136,2
Slots.xlsx,Char count by slot:B44,66,2,0,2,0
stop_totals.xlsx,Sheet1:F2168,91,1,0,1,0
2020-02-10 0820 Analysis.xlsx,data:N2,439,12083,163,1,168
september-2-2021.xlsx,TestingByDate (Test Date):C3,577,588,5,1,5
database_2016.xlsx,All data:I4705,636,3,0,1,0
ACI.xlsx,H=1.25-P=1.5:I37,158,2,0,2,0
indexes for automatovie sector.xlsx,ReferenceData:C1009,852,29704,1569,29645,1598
工作簿1-20181123115814614.xlsx,不良明细:CEA5,103,2,0,1,0
NUKE.xlsx,20150310_NUKE.csv:AC213,3626,0,1,0,1
Processed Data-pre.xlsx,Password Sequences:A1,111,32,1,1,1
recentAPIdata2019.xlsx,Sheet:N38267,1590,1,0,1,0
2019-06-19-0919_aristolochia_tormentosa.xlsx,Measurements:C11,321,5610,100,5610,106
employmentForecast_presto.xlsx,dataOrig:L42,119,11,1,11,1
StarterBook_SC.xlsx,Bonus:D4,313,9,0,9,0
工作簿1 - 副本-20181123095141663.xlsx,不良明细:CEA5,101,2,0,1,0
GPSC_CTD_2016.4.25.xlsx,CTD:Q16587,144,1,0,1,0
ML_Flatsheet_Revised.Asset.xlsx,ML_Flatsheet_Revised Updated:H11736,95,1,0,1,0
ExampleStudy.xlsx,Sources:E16,157,106,1,105,2
input_UC_iix2.xlsx,wind_test:I206,8380,4,0,4,0
KickstarterChallengeWColDeletes.xlsx,Kickstarter:J2877,180,2,0,2,0
bank_term_deposit.xlsx,DAILY RANGE:C11,120,6,0,2,0
advance_excel_project.xlsx,Sheet7 (2):D3,214,4,0,1,0
工作簿1 - 副本-20181124102119337.xlsx,不良明细:CEA5,186,2,1,1,1
qpcr_template_ottawa_wide.xlsx,Ottawa community data:AG5,197,4,1,2,1
Copy of mytable_customer_details- solution.xlsx,mytable_customer_details:K1681,1429,4,0,3,0
enem_2012.xlsx,Sheet1:J127,219,1,0,1,0
Train_dataset (1).xlsx,Diuresis_TS:F6298,87,1,0,1,0
CL2.xlsx,Sheet30:B61,228,7,0,6,0
Fact2Sheet_Corona_20200605.xlsx,ComparisonInf:F2,237,192,1,1,2
6502.xlsx,シート1:K3,602,1024,15,34,15
new_inventory.xlsx,Skin-Investments:A72,2056,1557,40,1557,41
VIL-2018-10.xlsx,22:AE12,97,1,0,1,0
covid-19-dashboard_1-31-2021.xlsx,TestingByDate (Test Date):G3,114,374,4,1,4
Capstone_Lariat.xlsx,2019_Fleet_Planning:C12,3412,24,1,21,1
Pagina_Inicio_PN.xlsx,Datos Pagina Inicial:V437,96,5,0,4,0
Fact2Sheet_Corona_20200706.xlsx,ComparisonInf:F2,595,192,1,1,1
BAO CAO CHI 16.10-22.10 TEMPLATE.xlsx,Chi tiết:D87,493,54,1,2,1
