fileName,Max Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
homework 1 kickstarter chart.xlsx,data:E300,385,2,0,1,0
Zone Entries - Ottawa Senators 2013-2014.xlsx,Senators Team Stats:S92,62,81,0,1,0
nm_Francis vs harmonic.xlsx,nm T1.8 flota:AO4,164,332,2,332,3
Backup of ZSJ_pocet_obyv-number-code.xlsx,zsj:E22620,401,1,0,1,0
地方政府债券整理-hs.xlsx,Sheet2:A331,587,65205,438,1,450
completed Analysis.xlsx,Descriptive staistics:C5,137,1,0,1,0
2019-06-17-1007_empty_racir.xlsx,Measurements:E13,321,6600,119,6600,123
MISO_load_2009-2013_to_Luke.xlsx,2009-2013:A19762,2748,4,0,1,0
SchedulamaticAugA.xlsx,Classes:E101,38,534,3,534,3
MUS_CPM_results.xlsx,MUS_CPM_results:E10108,978,4,0,1,0
Kraken_BTCEUR_1h.xlsx,Sheet1:B2,459,50543,387,50542,432
Weather (10h training).xlsx,Weather2:I1310,186,6,0,4,0
MAP-原物料資料庫.xlsx,繩線類:N18,118,3,0,3,0
excel-challenge.xlsx,Original:E3567,214,2,0,1,0
CONTRATACIONES_PUBLICADAS_POR_PROVEEDOR_2020_07_26.xlsx,Datos:A2032,2200,1,0,1,0
200729_EngineStudsTighteningTorqueR10.xlsx,Monocoque:D88,51,737,7,734,8
cw_updated_rgn_id.xlsx,cw_updated_rgn_id:C253,605,3,0,1,0
Day2.xlsx,P1:X2,220,7254,103,7253,108
SAM-0.01 OR5x100-0.25_4 dataset analysis.xlsx,State026:B66,553,6,0,1,0
GSE142114_NGS_Hammerhead_Length_Filtered.xlsx,24-3 raw data:C2,716,3695,28,3691,31
DB1.xlsx,Sheet4:F466,220,40,0,38,0
FlightData.xlsx,testflight1:E5268,284,2,0,1,1
UNIT1EXCEL_ELM.xlsx,Bonus Sheet:E12,211,7,0,3,0
steam_trend_data.xlsx,steam:Q25356,1563,2,0,1,0
REMISIONES  CENTRAL   AÑO   2 0 1 4.xlsx,CLIENTES CENTRAL :O2,258,220,2,220,2
Datos.xlsx,Movimientos:F596,108,2,0,1,0
Maldives_Chagos_GBR_Fish_Graham.xlsx,Chagos:D27245,1338,1,0,1,0
Store-Sales-if-nestedif-vlookup-hlookup.xlsx,Store Sales:V9,765,8399,68,1,70
MR_2016Q4_Exam.xlsx,Sheet1:E2510,514,2,0,2,0
30-4.xlsx,Load-Displacement:D25214,317,1439,10,1431,11
JDS 02-Homework_01-Excel_Instructions_StarterBook.xlsx,StatusByCategory:A3,318,8,0,2,0
KickstarterStats.xlsx,Outcomes Based on Goal:D2,342,4,0,1,0
BC  KQKD T4.2018 BIÊN HÒA - Copy.xlsx,BKE:F42,92,1249,11,1249,12
Surf_overlay_diag_E.xlsx,ZIKV:E1046472,282,1,0,1,0
ours_genes.fpkm_tracking_all.xlsx,genes.fpkm_tracking_all.txt:M22325,501,2,0,2,0
crime_v3.xlsx,crime_v3:C81,3632,52484,440,1,461
StarterBook_jjree.xlsx,BONUS1:E7,299,3,0,1,0
PV Angebots Tool.xlsx,PV-Angebot:A2,1597,5,0,5,0
VIL-2015-12.xlsx,DEC 8:Q34,68,9,0,9,0
Raw data-200211_Cushman_Fry_newobjecttest-Trial    33.xlsx,Track-Arena 2-Subject 1:S12749,6636,8,0,8,0
Jan_2011.xlsx,Formatted Data:D2700,118,3183,24,521,25
Kickstart_Challenge.xlsx.xlsx,Kickstarter:J1876,223,2,0,2,0
Solution_36.xlsx,Лист2:G50849,10041,6,0,2,0
Final result.xlsx,County_r_clean_nn_pred (5):Y685,185,8,0,3,0
Question 5.xlsx,Pre-Trade Single Stock:AJ25,2172,0,0,0,0
AP-Spring2018 (For Students).xlsx,Final Project:J1,399,315,7,315,8
2020年电商任务计算(12.12Y).xlsx,电商--精准营销:Z82,285,25,0,25,0
2019-04-09-eval-matched-gtid.xlsx,gtid-fj:G345,182,49,1,48,1
resultsTesting10multi.xlsx,resultsTesting2504:H855,69,2,0,2,0
工作簿1 - 副本-20181123094654796.xlsx,不良明细:CBJ5,182,2,0,1,0
Hedge Output.xlsx,Transaction Day mapping:A3,621,71,0,71,0
GL_Driver_Safety_Report_ferguson_20211019_085100.xlsx,Report:C6,135,4177,30,1,31
1819BTL.r.xlsx,0.0#8.15#8.2025-14#2.5841184954:B2129,1197,13,0,13,0
CL4.xlsx,Sheet30:B35,225,7,0,6,0
or_embeddings_comparison_resolved.xlsx,Sheet2:D11,192,5,0,5,0
SWMP_Plankton_2020_SrayPRIMERXFORM_042621v2.xlsx,RawData_Jan-Dec_2020:K86,255,3,0,2,0
dSWI4_one_strain_ANOVA_done-by-hand-in-Excel_20181205.xlsx,dSWI4_ANOVA:J963,1356,6,0,4,0
工作簿1 - 副本-20181123112010151.xlsx,不良明细:CBJ5,101,2,0,1,0
11202_个别报表_2019年度_深圳金信_V0.1 - 合并版.xlsx,未审报表分析:D31,393,92,1,92,1
shoe_data.xlsx,Al Bundy:C14970,598,14967,128,3,134
出行属性.xlsx,Sheet1:M66068,2346,1,0,1,0
KickStarter Data Analysis.xlsx,Data:N2930,221,2,0,1,0
US Presidential Results & PVIs by State 1828-2012 (1).xlsx,Overall US Pres Results & PVIs:JJ12,237,3,1,3,1
SAM-0.1 OR10x100-0.50_6 dataset analysis.xlsx,State026:B44,513,6,0,1,0
allTweets.xlsx,all:A17295,986,2,0,1,0
Hypotheekrente.xlsx,Lineair:C114,347,991,6,991,7
jane_tholt__13053__June 12 Proposal Without J4JB in Mcfd.xlsx,Assign To West Contracts:CI10,79,218,2,89,2
test_信号0729_vega敞口2_iv_vega正敞口三分之一_负vega3倍_gamma3倍_65_7天不开.xlsx,PnL:G3,262,1572,10,1,10
benodigde grafieken barometer GJ en wve def data update dec 2012.xlsx,uitacces:A2,148,4470,34,1,35
ZSJ_pocet_obyv-number-code.xlsx,zsj:E22620,238,1,0,1,0
Project Data.xlsx,Outcome Based on Goal:C10,263,4,0,1,0
DatenFormatiert.xlsx,Tabelle1:B5708,97,1,0,1,0
Accidents.xlsx,Data:AF17,377,0,0,0,0
2020_IRGEI_03ANT_lite.xlsx,Fuentes puntuales:D1,1181,504,2,504,3
Test Runs.xlsx,Test 6:L8,268,4000,35,1,36
el staff coll.xlsx,APRIL2015 TO JAN2016 (4):Q8060,787,876,11,615,11
DMD_PRJ.xlsx,IND:D4,796,6338,70,6335,75
Sample1.xlsx,Tabelle1:A773,2800,1,0,1,1
tasa-de-homicidios.xlsx,Vinculacion_Geografico:G32,119,718,4,1,4
Revidly_Analytics ( A.M.Srivatsan ).xlsx,Analytics11:C1097,1921,10011,82,4,86
common.xlsx,Traditional:A1548,101,2,0,2,0
OECD.xlsx,AUT:R211,229,16,0,1,0
SolvedStarterBook.xlsx,Bonus:C12,234,4,0,1,0
ventasCocaCola_matrícula_solucion.xlsx,Datos:T1978,2181,4,0,1,0
FN-2016-2019(1).xlsx,2019:AB17,81,12,1,1,1
MLX90640 example data.xlsx,To calculation:B4,50,1668,15,1668,16
منزل النور.xlsx,المشاريع:A3,169,355,1,1,2
Stull-SkewT04-logP-modifyTheta_e compare to Bolton.xlsx,Sheet1:J1,953,13968,158,13968,172
SAM-0.1 OR30x100-0.50_8 dataset analysis.xlsx,State026:B88,535,6,1,1,1
GPSC_macro_size_2017.11.16new.xlsx,Polychaeta:M205,70,2,0,1,0
accum-temperature.xlsx,Лист1:B2885,2367,2,0,2,0
Scripps_150_JR_2013-01-25.xlsx,Assay Definition:A758,57,2,0,1,0
11301_个别报表_2019年度_北京金科_V0.1-合并版.xlsx,未审报表分析:D32,599,92,1,92,1
StarterBook_Homework_SMP.xlsx,New Sheet & Bonus:B9,206,6,0,4,0
Resultats Primaire T1 95pct.xlsx,RESULTATS BVP:U3441,230,11,0,4,0
工作簿1-20181123094550369.xlsx,不良明细:CBJ5,100,2,0,1,0
GEW.2012.JML.xlsx,E2 ISR raw data:C10931,1013,1,0,1,0
gaslines_model_public.xlsx,Transect:A9,3355,69509,49751,69509,49827
edevlet-mezarlik-verileri.xlsx,Toplam:B73,248,7,0,1,0
Tio Cash Master 1400 Find Ratio of Star-fam.xlsx,1405 fam19 ratio:C5,1443,48920,422,48920,465
Dataset 1 - RAWS and Veer - 01.xlsx,Levels:C2,1049,118,1,117,1
【AUO OCL_FY21 85AG (SSV) 】 SMLD Quality Data Workbook.xlsx,InProcess Conf:BA682143,480,0,0,0,0
工作簿1-20181122170147433.xlsx,不良明细:CBJ5,98,2,0,1,0
2019-05-11-0752_drimys_winteri.xlsx,Measurements:E13,311,6600,91,6600,96
CPC_no_partition_WB_FIFO_results.xlsx,CPC_contentions:C82,3578,9,0,9,0
FullRes Capture conversion.xlsx,Peaks:E5,2267,946,5,1,5
2017 PoB by Race All.xlsx,PoB KC Tracts:Y342,436,6,0,6,0
36-4f54e4360dc6fd7070026565f3bbea16-1327968647.xlsx,formulario P-2011:T33,97,4,0,3,0
SunlightCalculator.xlsx,Arkusz2:P4,62,2922,22,2922,25
freeze_example.xlsx,Sheet:B1043,407,1,0,1,0
wykaz_czasopism_18-12-2019.xlsx,Czasopisma:B3,255,29036,252,1,257
Richness_Ephemeroptera_Plecoptera_Allgenera.xlsx,Dørålseter (Dovre):H15,65,2,0,2,0
countytractfiles.xlsx,Sheet1:A6009,102,2,0,1,0
mercury1650pt.xlsx,siptm:BB918,265,0,0,0,0
Ex4-5 Team Rating v2 (4).xlsx,Model:O2914,818,2466,20,2465,22
Solution_lesson_2.xlsx,All:G144984,284,4001,31,1,32
MensTennisRPI.xlsx,RPI:H3,5365,2613,14,1,14
webStore.xlsx,WebStore_dupes_marked:M2,1281,1699,13,2,13
relacao_geral_-_vodanet_-_07-04-2014.xlsx,Anatel:N1213,166,227,1,1,1
fin-v8.xlsx,Sheet:F12022,6839,2,0,1,0
IPZ Precio Arriendo Venta Rentabilidad Score Barrio.xlsx,Datos Brutos:J16021,2663,2,0,1,0
CPIvs行业.xlsx,backtest:B617,5100,39963,471,39963,505
Coding Task.xlsx,Coding:AM9393,803,2,0,1,0
ALMACEN      AGOSTO         2016.xlsx,PERNIL:D10,365,2422,16,1,16
greige provision.xlsx,Final:Y5,447,5,0,5,0
BRITANNICA PROJECT EXPENSES.xlsx,CASH 79ST:F73,132,11,0,10,0
main.xlsx,1m:B4816,894,8,0,7,0
30_70_2ptGuided.xlsx,Sheet1:I255,8879,3,1,2,1
Tio Cash Master 1600 1 seventh 0a in the neighborhood of.xlsx,1602 fam07 0.142859 vertical:C6,6421,189106,1754,189106,2050
MasterTestData.xlsx,Algo Format:M5,88,326,5,324,5
四象限行业选择.xlsx,日度数据:C12,440,4672,39,80,40
工作簿1-20181122140451052.xlsx,不良明细:CBJ5,100,2,0,1,0
Scen_SE_IND_DemandProj.xlsx,Convergence programme:K303,109,333,2,333,2
HS_videos_Smit_Cross_augmented_v06.xlsx,datapura:K1603,496,2767,23,2766,26
SAM-0.2 OR30x100-0.75_4 dataset analysis.xlsx,State026:B88,490,6,0,1,0
DPS Calculator - Ninja.xlsx,Weaponskill:B543,202,1536,14,1536,15
BBG_Security_Application_User_List_v5_1.xlsx,Position:BF5,12774,1317,9,1,9
Pro-Forma_Report_08012015_07_49_26.xlsx,Venues:B75,81,420,4,420,5
Quizzes_17.2_17.3.xlsx,Quiz 17.3:D1,1064,37358,370,37358,409
valores_produtos.xlsx,dados:E2,243,1,0,1,0
Spreadsheet_Challenge_V2.xlsx,pivot (5):G18,263,31,0,31,0
REMISIONES----OBRADOR---A G O S T O      2016.xlsx,REMISIONES ABRIL  2016  :B3,946,4062,24,1,25
工作簿1-20181122154759510.xlsx,不良明细:CBJ5,199,2,0,1,0
Raw.xlsx,calcs:BE53,83,0,0,0,0
P_Gh_T_S.xlsx,Sheet1:C1003,81,2,0,2,0
8.THẺ KHO- STOCK CARD 13.06.2020.xlsx,Thẻ kho:E13,1010,2015,14,3,14
all cases and contacts 2021-07-01.xlsx,summary:C599,1455,36,0,23,1
data_problem.xlsx,PVs:B5,1801,3,0,1,0
EST_TRANS.xlsx,DATOS:B10219,394,1,0,1,0
MM2-0530H.xlsx,P1dB Pt:R17,120,12,0,2,0
红宝集合.xlsx,最初完整版（音频路径有误）:A6507,601,1,0,1,0
Excel模拟神经网络进行4000次迭代.xlsx,Sheet1:B4,2542,63944,1021,63943,1115
Situk 1988-2021 95%_MissFill--Heinl--17_Dec_2021.xlsx,WhatWasMissed_4Day:U118,56,102,1,102,1
healthcare-dataset-stroke-data by akhilesh mishra.xlsx,healthcare-dataset-stroke-data:K1274,87,1,0,1,0
物理作业11.xlsx,Sheet1:IR152,1003,149,1,1,1
NHL 2007-08.xlsx,Players:AQ1085,1416,0,0,0,0
mary_fischer__25393__yr 2001 Commissioning Summary 2-26-02.xlsx,Feb 2002:A9,92,858,8,850,8
KBandFilter.xlsx,20GHZ:E926,156,1,0,1,0
MatrizTransición.xlsx,3X3INBURSA:H2900,873,13,0,13,0
brti_excel_analysis.xlsx,brti_excel:B1728,119,1,0,1,0
SSV1b_TimeRange.xlsx,Sheet1:P2,1446,16833,171,1,181
ecosystems_calculations_20211130.xlsx,0107:D66,262,21,0,2,1
2019-05-10-1102_empty_racir.xlsx,Measurements:E13,318,6600,63,6600,70
工作簿1-20181122163651735.xlsx,不良明细:CBJ5,102,2,0,1,0
freezeExample.xlsx,Sheet:C22908,425,1,0,1,0
DailyTradeCounts_2016_2020.xlsx,20160101_20181130:K7647,508,1,0,1,0
Measurements_Temperature_DutyCycle.xlsx,Feuil1:D1,84,2837,14,2836,16
2019-07-03-1019_rhododendron_campylocarpum.xlsx,Measurements:C13,316,6600,63,6600,70
peerrank copy.xlsx,figure3 data:BO469,2684,1,1,1,1
GL_Driver_Safety_Report_ferguson_20211031_095848.xlsx,Report:Y5,78,2526,14,1,15
lenderToProyek.xlsx,Sheet1:I5345,3227,4,0,3,0
TestTable.xlsx,Таблица по выездам:AE403,227,0,0,0,0
Quarterly-Engage-UA-Revenue.xlsx,Arcade FSM:K17,2944,84,1,84,1
20204-0.xlsx,Calcu_ADJ:G3,53,1304,11,1304,12
dist.xlsx,triangular:F2,57,1001,8,3,8
Southern Water Corp Statistical Analysis.xlsx,DRT Rolling Stdev:O9,315,2452,35,1,36
Covid SJC.xlsx,Dados sim recup log:B600,182,388,3,384,3
工作簿1 - 副本-20181124101521380.xlsx,不良明细:CBJ5,101,2,0,1,0
تستور.xlsx,المشاريع:A3,170,355,2,1,2
RE6685.xlsx,RE6685:E5993,361,1,0,1,0
ABACUS_NUMSPECSTOT (Autosaved).xlsx,ABACUS_NUMSPECSTOT:AS1505,2471,1,0,1,0
2020-09 Cleaned.xlsx,202009-divvy-tripdata:C37203,2201,2,0,1,0
VQAT_Stock forecast for each and all stores.xlsx,MOQ-306:BC10,274,0,0,0,0
vicon_udp_teensy.xlsx,200Hz_with_extra_64_python_xbee:B2,2921,11635,71,11635,81
2019-07-18-0854_angelica_archangelica.xlsx,Measurements:E13,331,6600,64,6600,72
KickstarterCampaignAnalysis.xlsx,Sheet1:E3021,215,2,0,1,0
工作簿1-20181123094550279.xlsx,不良明细:CBJ5,103,2,0,1,0
All London 2012 athletes.xlsx,ALL ATHLETES:K9909,84,1,0,1,0
datacite_template_20200424_test.xlsx,metadata:A78,223,10,0,2,0
abundance data.xlsx,Protein groups:AA6263,161,0,0,0,0
AllDataSpacing.xlsx,Raw Data:M4219,653,1,0,1,0
FirstLink - Copy 2.xlsx,logt via t:A4,736,8007,78,8007,87
Enhanced_0-level_11-4-2016.xlsx,Sheet1:A17,85,996,7,996,8
5_4_합성곱신경망.xlsx,학습:E16,226,4514,47,4514,51
all-geocodes-v2018 (1).xlsx,v2018geocodes:G7903,926,2,0,1,0
EDA.xlsx,training:C6273,82,100,1,100,1
Tio Cash Master 1450old Find Ratio Graph sq and ratio all shaded inverse curve.xlsx,1450 find sq ratio all :I5,311,596,4,596,4
控制图.xlsx,输入:C11,245,4989,36,1,36
reference10_0.xlsx,Sheet0:B1011,155,1,0,1,0
Twin_house_O5_exp1_10minR1_volum.xlsx,Twin_house_O5_exp1_10min:D6318,1813,12620,176,12620,190
Texas Local Governments.xlsx,GSA SAM Data:M3768,31,1,0,1,0
updatedProduceSales.xlsx,Sheet:C22908,436,1,0,1,0
AdimAdimVeriMadencisi-07_RapidMiner-01_RegresyonBitcoin.xlsx,bitcoinEMA:B7,187,9528,65,9528,75
FY 2018-2019 Weekly Placements-Returns-Reconciliation Tracker.xlsx,Dailies Summary:C100,836,312,3,312,3
relacao_geral_-_vodanet_-_08-05-2013.xlsx,Faturamento:H391,144,195,1,1,1
【第8回当日配布料】問題演習_第2回_確率.xlsx,（演習問題２）NYの気温データ:B14,745,24757,140,1,143
Real-Statistics-Examples-ANOVA-1.xlsx,Anova Resamp 1:T6,83,247,1,247,1
basecase.xlsx,Timeseries:F7487,1467,100,1,1,1
Analysis_Final.xlsx,Graphs_RETURNS COMPARISON:O218,1263,12,0,9,0
sampleDistanceCalculations.xlsx,_fit235754964:D36,2246,6,0,6,1
uniworld_dipimp_test.xlsx,American Affiliates:E7092,1353,1,0,1,0
data_banknote_authentication.xlsx,Data:M2,306,9884,65,9884,73
DMS(Data Matching Schedule)_R0(Seq2)_220110.xlsx,Gutters:AB86,750,0,0,0,0
StarterBookH Homework .xlsx,Bonus Backers Count:B813387,207,6,0,1,0
10gen_stwd_pct.xlsx,Lt Gov to Voting Statistics:M42,68,17,0,17,0
KPMG_file.xlsx,NewCustomerList:W368,700,1000,7,1,7
Weather_Machakos-5PFA.xlsx,MK135PFA:K8457,2161,1,0,1,0
Supplemental_File_2.xlsx,Metab Abbr iJR904:B225757,2438,761,5,1,5
Weekly-covid-admissions-and-beds-publication-201105.xlsx,MV beds COVID:B893,220,760,4,760,4
Empoyee Master.xlsx,Corrections July 2019:C86,415,1,0,1,0
Input data.xlsx,Sheet2:Q2060,328,7,0,2,0
工作簿1-20181122164802462.xlsx,不良明细:CBJ5,100,2,0,1,0
big+troubles.xlsx,Action List:T26,85,3098,240,3098,243
MER_DataElements_Public.xlsx,de_currnames_namechange:B2,1433,5483,55,1,57
covidImpact.xlsx,Sheet2:H31168,3613,1,0,1,0
SAM-0.05 OR5x100-0.75_6 dataset analysis.xlsx,State026:B66,510,6,0,1,0
StarterBook - tk06.xlsx,Formatted Data:N671,255,2,0,1,0
2014.12 Thermal Decay .xlsx,Three Fourths 2pt:F7,612,2093,15,2089,17
LEITE_COMPOSIÇÃO.xlsx,Plan1:Q788,274,16,0,15,0
Football Team Dataset MGSC661.xlsx,22:I4,147,1,0,1,0
WM3796_LT_timeseries_normalization.xlsx,WM3022_LT_timeseries_scaled:D33629,2992,105120,1235,105120,1411
NH2012Trends_orig.xlsx,data_harmonization:B363,82,109,0,3,0
part 4.xlsx,Prob 23:L2265,180,7616,124,7616,131
City Summary Template 1.xlsx,City Summary:B58,1864,5,0,5,0
体验课资料_双十一淘宝美妆数据.xlsx,体验课资料_双十一淘宝美妆数据:D10727,530,1,0,1,0
Burnham Center for Chemical Genomics_edited_20121217_Ian_for_upload.xlsx,Assay Definition:A198,63,4,0,1,0
olist_groups1.xlsx,growths:C3,88,7,0,7,0
机器订单_2020-06-16.xlsx,订单:V8,37,5,0,5,0
spread_input_jul30_1_12h.xlsx,Truckstops:C599,184,4,0,2,0
Bleaching Data MAP Final.xlsx,Sheet1:H458,164,1,0,1,0
MacIC-Portfolio-V1-Jan-28-2017.xlsx,Portfolio Metrics:J4,242,12,0,6,0
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B16%2BNovember%2B2021.xlsx,Table 4 - Delayed Discharges:B347946,59,251,2,1,2
robin_rodrigue__33371__FTCan_Gas_Bench.xlsx,Detail:E1797,153,1,0,1,0
工作簿1 - 副本-20181123111607388.xlsx,不良明细:CBJ5,98,2,0,1,0
工作簿1 - 副本-20181124094219781.xlsx,不良明细:CBJ5,99,2,0,1,0
DR2 Voice Line Transcripts.xlsx,English Transcripts:I5026,224,2,0,1,0
short_msg_option_info_data.xlsx,备份:B16111,421,3,0,2,0
订单管理系统.xlsx,客户下单明细表:J12018,206,2,0,2,0
House_Election_Data_2008.xlsx,Cong Dist:AR4006,2054,7,0,3,0
LE2018 ward-by-ward results (updated 08.05.18)_ID.xlsx,Totals:BA152,418,15,0,3,0
SoA TEMP V3.11.0.xlsx,Setup1:R2079,8703,4814,39,4813,43
AllDataShapeSimulation.xlsx,Raw Data:K5690,1246,1,0,1,0
Budget Doc.xlsx,Sheet1:AG6818,741,0,0,0,0
Gastos.xlsx,Iniciales (PRESUPUESTO):BD15,1630,2,1,2,1
Slots.xlsx,Decomposition:A25560,67,5105,28,1,30
stop_totals.xlsx,Sheet1:F3129,184,1,0,1,0
2020-02-10 0820 Analysis.xlsx,data:N2,462,12083,108,1,112
september-2-2021.xlsx,TestingByDate (Test Date):F3,600,588,3,1,3
database_2016.xlsx,All data:J3936,582,7,0,2,0
ACI.xlsx,H=1.25-P=1.5:B322,154,2,0,2,0
indexes for automatovie sector.xlsx,ReferenceData:C1005,901,29704,394,29645,425
工作簿1-20181123115814614.xlsx,不良明细:CBJ5,99,2,0,1,0
NUKE.xlsx,20150310_NUKE.csv:S2345,3497,11,0,4,0
Processed Data-pre.xlsx,NormalData:AD553,106,55,0,55,0
recentAPIdata2019.xlsx,Sheet:N32501,1450,1,0,1,0
2019-06-19-0919_aristolochia_tormentosa.xlsx,Measurements:E13,318,6600,144,6600,149
employmentForecast_presto.xlsx,dataOrig:L539,184,11,0,11,0
StarterBook_SC.xlsx,Bonus:B10,386,9,0,9,0
工作簿1 - 副本-20181123095141663.xlsx,不良明细:CBJ5,101,2,0,1,0
GPSC_CTD_2016.4.25.xlsx,CTD:Q16844,260,1,0,1,0
ML_Flatsheet_Revised.Asset.xlsx,ML_Flatsheet_Revised Updated:H11641,184,1,0,1,0
ExampleStudy.xlsx,Sources:AA4,161,0,0,0,0
input_UC_iix2.xlsx,line_admittance:G6,8294,484,3,484,3
KickstarterChallengeWColDeletes.xlsx,OutcomesBasedOnGoals:D2,174,4,0,1,0
bank_term_deposit.xlsx,DAILY RANGE:C4,80,6,0,3,0
advance_excel_project.xlsx,Sheet7 (2):C4,206,4,0,1,0
工作簿1 - 副本-20181124102119337.xlsx,不良明细:CBJ5,97,2,0,1,0
qpcr_template_ottawa_wide.xlsx,Ottawa community data:AG5,242,4,0,2,0
Copy of mytable_customer_details- solution.xlsx,Table5_Dates:A19,1412,5,0,1,0
enem_2012.xlsx,Sheet1:K2049,162,1,0,1,0
Train_dataset (1).xlsx,Diuresis_TS:F7259,85,1,0,1,0
CL2.xlsx,Sheet30:B35,206,7,0,6,0
Fact2Sheet_Corona_20200605.xlsx,LastWeek:I3,234,4329,589,4188,593
6502.xlsx,シート7:A3,571,2320,17,2304,19
new_inventory.xlsx,Cases:B28,1990,8571,203,8571,211
VIL-2018-10.xlsx,22:AE16,97,1,0,1,0
covid-19-dashboard_1-31-2021.xlsx,TestingByDate (Test Date):C3,112,374,2,1,2
Capstone_Lariat.xlsx,2019_Fleet_Planning:C17,3395,26,0,26,0
Pagina_Inicio_PN.xlsx,Datos Pagina Inicial:Z491,96,5,0,4,0
