fileName,Longest Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
MUS_CPM_results.xlsx,MUS_CPM_results:D6264,1798,2,1,2,1
Kraken_BTCEUR_1h.xlsx,Sheet1:B2,1276,50543,899,50542,1042
MAP-原物料資料庫.xlsx,繩線類:M7,143,3,0,3,1
200729_EngineStudsTighteningTorqueR10.xlsx,Monocoque:AJ39,62,2,0,2,0
cw_updated_rgn_id.xlsx,cw_updated_rgn_id:C8634,1526,3,0,1,0
Day2.xlsx,P1:C2,436,7254,408,7253,432
SAM-0.01 OR5x100-0.25_4 dataset analysis.xlsx,State026:B47,812,6,1,1,1
DB1.xlsx,Sheet3:D313,340,7,0,5,0
FlightData.xlsx,testflight1:E4145,666,2,1,1,1
UNIT1EXCEL_ELM.xlsx,Bonus Sheet:D5,350,3,0,2,0
steam_trend_data.xlsx,steam:S20551,1665,2,1,2,1
REMISIONES  CENTRAL   AÑO   2 0 1 4.xlsx,CLIENTES CENTRAL :AW1,362,0,0,0,0
Datos.xlsx,Movimientos:L449,115,1,0,1,0
Maldives_Chagos_GBR_Fish_Graham.xlsx,Chagos:A26284,1428,1,0,1,0
Store-Sales-if-nestedif-vlookup-hlookup.xlsx,Store Sales:V10,899,8399,126,1,131
MR_2016Q4_Exam.xlsx,Sheet1:F1929,533,1,0,1,0
30-4.xlsx,Load-Displacement:D41,362,1439,30,1431,32
JDS 02-Homework_01-Excel_Instructions_StarterBook.xlsx,Bonus1:D8,360,4,0,1,0
KickstarterStats.xlsx,Outcomes Based on Goal:D12,408,4,0,1,0
BC  KQKD T4.2018 BIÊN HÒA - Copy.xlsx,nguyen vat lieu kho:K45,97,53,1,53,1
Surf_overlay_diag_E.xlsx,ZIKV:A41,497,5,0,2,0
crime_v3.xlsx,crime_v3:C11,4003,52484,994,1,1018
PV Angebots Tool.xlsx,PV-Data:H7852,1811,3,0,2,0
VIL-2015-12.xlsx,DEC 20:Q11,74,12,0,12,0
Raw data-200211_Cushman_Fry_newobjecttest-Trial    33.xlsx,Track-Arena 2-Subject 1:S82,11772,8,0,8,0
Jan_2011.xlsx,Formatted Data:E1770,142,562,19,562,19
Kickstart_Challenge.xlsx.xlsx,Kickstarter:J457,300,2,0,2,0
Solution_36.xlsx,Лист2:F13338,19351,6,0,2,0
Final result.xlsx,County_r_clean_nn_pred (5):Y38,292,8,1,3,1
Question 5.xlsx,Pre-Trade Single Stock:AJ25,3275,0,0,0,0
AP-Spring2018 (For Students).xlsx,HW6-Q1:M1,689,309,4,309,4
2020年电商任务计算(12.12Y).xlsx,电商--精准营销:AF83,609,0,0,0,0
2019-04-09-eval-matched-gtid.xlsx,gtid-fj:H6,336,34,0,33,0
工作簿1 - 副本-20181123094654796.xlsx,不良明细:CEA5,358,2,0,1,0
Hedge Output.xlsx,Transaction Day mapping:A5,712,71,0,71,0
GL_Driver_Safety_Report_ferguson_20211019_085100.xlsx,Pivot Tables:C7,145,1,0,1,0
1819BTL.r.xlsx,0.0#8.15#8.2025-14#2.5841184954:E44,1586,13,1,12,1
or_embeddings_comparison_resolved.xlsx,Sheet2:B17,248,4,0,4,0
SWMP_Plankton_2020_SrayPRIMERXFORM_042621v2.xlsx,RawData_Jan-Dec_2020:X287,316,2,0,2,0
dSWI4_one_strain_ANOVA_done-by-hand-in-Excel_20181205.xlsx,dSWI4_ANOVA:H5362,1414,6,0,4,0
11202_个别报表_2019年度_深圳金信_V0.1 - 合并版.xlsx,preCF:F54,348,25,0,17,0
shoe_data.xlsx,Germany:AM28,957,0,0,0,0
出行属性.xlsx,Sheet1:I14097,5536,1,0,1,0
KickStarter Data Analysis.xlsx,Data:I3500,369,1,0,1,0
SAM-0.1 OR10x100-0.50_6 dataset analysis.xlsx,State026:G38,1208,6,0,1,0
Hypotheekrente.xlsx,Lineair:C2,638,1439,25,1439,27
jane_tholt__13053__June 12 Proposal Without J4JB in Mcfd.xlsx,Assign To West Contracts:C88,92,147,2,133,2
test_信号0729_vega敞口2_iv_vega正敞口三分之一_负vega3倍_gamma3倍_65_7天不开.xlsx,PnL:G2,411,1572,25,1,25
benodigde grafieken barometer GJ en wve def data update dec 2012.xlsx,data-voor-lippo:B6,346,167,2,166,2
Project Data.xlsx,Outcome Based on Goal:D5,349,4,0,1,0
Accidents.xlsx,Data:X21117,510,1,0,1,0
2020_IRGEI_03ANT_lite.xlsx,Fuentes puntuales:D1,1312,504,5,504,5
el staff coll.xlsx,APRIL2015 TO JAN2016 (4):L8066,887,875,24,614,24
DMD_PRJ.xlsx,COM:J4,845,5459,1592,5459,1596
Sample1.xlsx,Tabelle1:A40452,2961,1,0,1,0
tasa-de-homicidios.xlsx,Masivos:C6,130,9,0,7,0
Revidly_Analytics ( A.M.Srivatsan ).xlsx,Analytics11:C7047,2179,10011,163,4,168
common.xlsx,Traditional:A1798,110,2,0,2,0
OECD.xlsx,AUT:S212,223,16,0,1,0
SolvedStarterBook.xlsx,Bonus:D11,267,4,0,1,0
ventasCocaCola_matrícula_solucion.xlsx,Datos:T56,2483,4,0,1,0
MLX90640 example data.xlsx,To calculation:B4,53,1668,44,1668,46
Stull-SkewT04-logP-modifyTheta_e compare to Bolton.xlsx,Sheet1:F3804,990,7,0,3,0
SAM-0.1 OR30x100-0.50_8 dataset analysis.xlsx,State026:L67,612,6,0,1,0
accum-temperature.xlsx,Лист1:J16036,3484,1,0,1,0
Scripps_150_JR_2013-01-25.xlsx,Assay Definition:E852,69,1,0,1,0
11301_个别报表_2019年度_北京金科_V0.1-合并版.xlsx,preCF:F13,2383,28,1,18,1
StarterBook_Homework_SMP.xlsx,New Sheet & Bonus:B11,567,6,0,4,0
Resultats Primaire T1 95pct.xlsx,RESULTATS BVP:U42,833,11,0,4,0
工作簿1-20181123094550369.xlsx,不良明细:CEA5,390,2,0,1,0
GEW.2012.JML.xlsx,E2 ISR raw data:D9009,1730,1,0,1,0
gaslines_model_public.xlsx,Transect:A9,5338,69509,1208115,69509,1208212
edevlet-mezarlik-verileri.xlsx,Toplam:C452,861,7,0,1,0
Tio Cash Master 1400 Find Ratio of Star-fam.xlsx,1405 fam19 ratio:C5,2732,48920,1142,48920,1190
Dataset 1 - RAWS and Veer - 01.xlsx,Levels:C3,1699,118,2,117,2
工作簿1-20181122170147433.xlsx,不良明细:CEA5,344,2,0,1,0
2019-05-11-0752_drimys_winteri.xlsx,Measurements:C11,650,5610,102,5610,114
FullRes Capture conversion.xlsx,Peaks:E5,2410,946,11,1,11
2017 PoB by Race All.xlsx,PoB KC Tracts:R90,567,5,0,5,0
36-4f54e4360dc6fd7070026565f3bbea16-1327968647.xlsx,formulario P-2011:T54,100,4,0,3,0
freeze_example.xlsx,Sheet:C529,493,1,0,1,0
Richness_Ephemeroptera_Plecoptera_Allgenera.xlsx,Dørålseter (Dovre):I187,72,2,0,2,0
countytractfiles.xlsx,Sheet1:A5847,110,2,0,1,0
Ex4-5 Team Rating v2 (4).xlsx,Model:T85,981,342,4,340,5
Solution_lesson_2.xlsx,All:F40,374,4002,48,3,49
MensTennisRPI.xlsx,RPI:B285,5594,1,0,1,0
webStore.xlsx,WebStore_copy:AD40,1357,0,0,0,0
relacao_geral_-_vodanet_-_07-04-2014.xlsx,Anatel:N1213,174,227,1,1,1
fin-v8.xlsx,Sheet:O13944,7305,2,0,2,0
IPZ Precio Arriendo Venta Rentabilidad Score Barrio.xlsx,Datos Brutos:G11216,2807,2,0,1,0
Coding Task.xlsx,Coding:M14882,704,2,0,1,0
greige provision.xlsx,Final:Q4,521,5,1,5,1
BRITANNICA PROJECT EXPENSES.xlsx,CASH 79ST:E370,93,11,1,10,1
main.xlsx,1m:B1675,939,8,0,7,0
30_70_2ptGuided.xlsx,Sheet1:D36,21438,3,0,2,0
MasterTestData.xlsx,Algo Format:R76,109,6,0,5,0
工作簿1-20181122140451052.xlsx,不良明细:CEA5,120,2,0,1,0
Scen_SE_IND_DemandProj.xlsx,Projection New:AK154,277,0,0,0,0
HS_videos_Smit_Cross_augmented_v06.xlsx,HS data:L105,566,2566,49,2536,51
SAM-0.2 OR30x100-0.75_4 dataset analysis.xlsx,State026:L67,1026,6,1,1,1
DPS Calculator - Ninja.xlsx,Melee:B25,337,155,7,62,8
BBG_Security_Application_User_List_v5_1.xlsx,Organization:A738,13349,190,2,1,3
Quizzes_17.2_17.3.xlsx,Quiz 17.3:B1,1055,30328,632,30328,663
Spreadsheet_Challenge_V2.xlsx,pivot (5):D5,383,15,0,15,0
REMISIONES----OBRADOR---A G O S T O      2016.xlsx,REMISIONES ABRIL  2016  :B3,987,4062,41,1,42
工作簿1-20181122154759510.xlsx,不良明细:CEA5,104,2,0,1,0
Raw.xlsx,calcs:X99,88,19,0,1,0
P_Gh_T_S.xlsx,Sheet1:C38,86,2,0,2,0
8.THẺ KHO- STOCK CARD 13.06.2020.xlsx,Thẻ kho:D13,1189,2015,21,3,21
all cases and contacts 2021-07-01.xlsx,summary:D8925,1465,29,0,19,0
data_problem.xlsx,dwelling parameters:B2,1984,2,0,2,0
MM2-0530H.xlsx,2Rx2L:D153,133,3,0,2,0
红宝集合.xlsx,最初完整版（音频路径有误）:A3272,730,1,0,1,0
物理作业11.xlsx,Sheet1:HN152,1313,149,2,1,2
NHL 2007-08.xlsx,Players:BY1188,2288,0,0,0,0
mary_fischer__25393__yr 2001 Commissioning Summary 2-26-02.xlsx,Feb 2002:C195,266,11,0,7,0
KBandFilter.xlsx,20GHZ:I1172,357,1,0,1,0
MatrizTransición.xlsx,3X3INBURSA:H43,1594,13,1,13,1
ecosystems_calculations_20211130.xlsx,0107:F79,585,15,1,4,1
2019-05-10-1102_empty_racir.xlsx,Measurements:C11,521,5610,220,5610,224
工作簿1-20181122163651735.xlsx,不良明细:CEA5,116,2,1,1,1
freezeExample.xlsx,Sheet:C21947,810,1,0,1,0
DailyTradeCounts_2016_2020.xlsx,20160101_20181130:J5725,1384,1,0,1,0
2019-07-03-1019_rhododendron_campylocarpum.xlsx,Measurements:D13,540,6600,246,6600,251
GL_Driver_Safety_Report_ferguson_20211031_095848.xlsx,Pivot Tables:M8,90,1,0,1,0
TestTable.xlsx,Таблица по выездам:AG330,346,0,0,0,0
Quarterly-Engage-UA-Revenue.xlsx,FSM:I1495,4261,7,0,5,0
20204-0.xlsx,Calcu_ADJ:L3,68,1301,28,1301,29
dist.xlsx,triangular:G2,128,1001,32,3,32
Southern Water Corp Statistical Analysis.xlsx,DRT Rolling Stdev:F1298,495,1,0,1,0
Covid SJC.xlsx,Planilha1:B2,339,337,12,306,12
工作簿1 - 副本-20181124101521380.xlsx,不良明细:CEA5,110,2,0,1,0
RE6685.xlsx,RE6685:C4071,432,1,0,1,0
ABACUS_NUMSPECSTOT (Autosaved).xlsx,ABACUS_NUMSPECSTOT:AA8433,3721,0,0,0,0
2020-09 Cleaned.xlsx,202009-divvy-tripdata:D26632,2586,1,0,1,0
vicon_udp_teensy.xlsx,less_didgits_200Hz_xbee:B1419,3089,3,0,1,0
KickstarterCampaignAnalysis.xlsx,Sheet1:I3390,236,1,0,1,0
工作簿1-20181123094550279.xlsx,不良明细:CEA5,106,2,0,1,0
All London 2012 athletes.xlsx,ALL ATHLETES:I10356,86,1,0,1,0
datacite_template_20200424_test.xlsx,metadata:BAL33,224,0,0,0,0
abundance data.xlsx,Protein groups:J7604,249,1,0,1,0
AllDataSpacing.xlsx,Raw Data:S9270,760,1,0,1,0
FirstLink - Copy 2.xlsx,lognorm via norm:B4,803,2011,54,19,54
Enhanced_0-level_11-4-2016.xlsx,Sheet1:E10,87,25,0,6,0
5_4_합성곱신경망.xlsx,학습:L2,232,95,2,95,2
all-geocodes-v2018 (1).xlsx,v2018geocodes:G30878,962,2,0,1,0
EDA.xlsx,training:B23,84,78,0,78,1
控制图.xlsx,输入:A11,298,4989,52,1,52
reference10_0.xlsx,Sheet0:D1391,169,1,1,1,1
Twin_house_O5_exp1_10minR1_volum.xlsx,Twin_house_O5_exp1_10min:D41,2002,6,0,4,0
updatedProduceSales.xlsx,Sheet:C21947,452,1,0,1,0
AdimAdimVeriMadencisi-07_RapidMiner-01_RegresyonBitcoin.xlsx,bitcoinEMA:B6,237,6357,65,6356,69
FY 2018-2019 Weekly Placements-Returns-Reconciliation Tracker.xlsx,Dailies Summary:C116,876,312,3,312,3
relacao_geral_-_vodanet_-_08-05-2013.xlsx,Faturamento:H391,151,195,2,1,2
【第8回当日配布料】問題演習_第2回_確率.xlsx,【解答】（演習問題２）NYの気温データ :B14,854,24757,372,1,374
Real-Statistics-Examples-ANOVA-1.xlsx,Anova Resamp 1:T6,157,247,3,247,3
basecase.xlsx,Propor:N4,3663,35921,1180,35921,1227
uniworld_dipimp_test.xlsx,American Affiliates:R7647,2333,1,0,1,0
data_banknote_authentication.xlsx,Data:A38,345,2474,44,2199,46
DMS(Data Matching Schedule)_R0(Seq2)_220110.xlsx,Gutters:AB44,1168,0,0,0,0
10gen_stwd_pct.xlsx,Lt Gov to Voting Statistics:N13,304,17,0,17,0
KPMG_file.xlsx,NewCustomerList:J259,1075,3,0,1,0
Supplemental_File_2.xlsx,find DE Mets in iAF1260:B43,4546,214,5,213,5
Empoyee Master.xlsx,Corrections July 2019:G11,855,1,0,1,0
Input data.xlsx,Sheet2:N2180,475,7,1,6,1
big+troubles.xlsx,Action List:AA15,98,0,0,0,0
MER_DataElements_Public.xlsx,des:Q826,2116,3,0,2,0
covidImpact.xlsx,Sheet2:D29246,7630,1,0,1,0
SAM-0.05 OR5x100-0.75_6 dataset analysis.xlsx,State026:B47,512,6,0,1,0
StarterBook - tk06.xlsx,Formatted Data:L157,268,1,0,1,0
2014.12 Thermal Decay .xlsx,C(T):B13,637,1850,17,1850,18
LEITE_COMPOSIÇÃO.xlsx,Plan1:C273,353,16,1,15,1
WM3796_LT_timeseries_normalization.xlsx,WM3022_LT_timeseries_scaled:E26008,3110,3,0,2,0
NH2012Trends_orig.xlsx,data_harmonization:A1238,85,108,1,4,1
part 4.xlsx,Prob 18:O3,285,77,1,77,1
City Summary Template 1.xlsx,City Summary:K69,2062,5,0,4,1
体验课资料_双十一淘宝美妆数据.xlsx,体验课资料_双十一淘宝美妆数据:D6883,588,1,0,1,0
Burnham Center for Chemical Genomics_edited_20121217_Ian_for_upload.xlsx,Assay Definition:A290,114,2,0,1,0
olist_groups1.xlsx,growths:B7,108,5,1,5,1
Bleaching Data MAP Final.xlsx,Sheet1:G1475,215,1,0,1,0
MacIC-Portfolio-V1-Jan-28-2017.xlsx,Returns:R18,298,1172,12,1169,13
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B16%2BNovember%2B2021.xlsx,Chart 3 - Archive ICU:A2,63,18,0,1,0
robin_rodrigue__33371__FTCan_Gas_Bench.xlsx,Detail:F4412,184,1,0,1,0
工作簿1 - 副本-20181123111607388.xlsx,不良明细:CEA5,102,2,0,1,0
DR2 Voice Line Transcripts.xlsx,English Transcripts:I5635,233,2,1,1,1
short_msg_option_info_data.xlsx,备份:B14446,517,3,0,2,0
订单管理系统.xlsx,客户下单明细表:J13669,178,1,0,1,0
House_Election_Data_2008.xlsx,Cong Dist:BD4906,2210,6,0,3,0
SoA TEMP V3.11.0.xlsx,Undergr (2):F1051,13156,87,2,8,2
AllDataShapeSimulation.xlsx,Raw Data:K3768,2484,1,0,1,0
Budget Doc.xlsx,Sheet1:AF10850,1253,0,0,0,0
Gastos.xlsx,Iniciales (PRESUPUESTO):Z614,2950,138,2,136,2
Slots.xlsx,Char count by slot:B44,86,2,0,2,0
stop_totals.xlsx,Sheet1:F2168,382,1,0,1,0
2020-02-10 0820 Analysis.xlsx,data:N2,771,12083,274,1,278
september-2-2021.xlsx,TestingByDate (Test Date):C3,988,588,5,1,5
database_2016.xlsx,All data:I4705,1217,3,0,1,0
ACI.xlsx,H=1.25-P=1.5:I37,788,2,0,2,0
indexes for automatovie sector.xlsx,ReferenceData:C1009,1387,29704,1852,29645,1881
NUKE.xlsx,20150310_NUKE.csv:AC213,3673,0,0,0,0
Processed Data-pre.xlsx,Password Sequences:A1,277,32,1,1,1
recentAPIdata2019.xlsx,Sheet:N38267,1679,1,0,1,0
GPSC_CTD_2016.4.25.xlsx,CTD:Q16587,187,1,0,1,0
ExampleStudy.xlsx,Sources:E16,173,106,1,105,1
KickstarterChallengeWColDeletes.xlsx,Kickstarter:J2877,248,2,0,2,0
bank_term_deposit.xlsx,DAILY RANGE:C11,85,6,0,2,0
advance_excel_project.xlsx,Sheet7 (2):D3,217,4,0,1,0
工作簿1 - 副本-20181124102119337.xlsx,不良明细:CEA5,106,2,0,1,0
qpcr_template_ottawa_wide.xlsx,Ottawa community data:AG5,209,4,0,2,0
Copy of mytable_customer_details- solution.xlsx,mytable_customer_details:K1681,1443,4,0,3,0
enem_2012.xlsx,Sheet1:J127,194,1,0,1,0
CL2.xlsx,Sheet30:B61,271,7,1,6,1
Fact2Sheet_Corona_20200605.xlsx,ComparisonInf:F2,303,192,2,1,2
VIL-2018-10.xlsx,22:AE12,100,1,0,1,0
covid-19-dashboard_1-31-2021.xlsx,TestingByDate (Test Date):G3,119,374,3,1,3
Capstone_Lariat.xlsx,2019_Fleet_Planning:C12,6489,24,0,21,1
Pagina_Inicio_PN.xlsx,Datos Pagina Inicial:V437,371,5,0,4,0
Fact2Sheet_Corona_20200706.xlsx,ComparisonInf:F2,1180,192,2,1,2
BAO CAO CHI 16.10-22.10 TEMPLATE.xlsx,Chi tiết:D87,679,54,1,2,1
Day4.xlsx,Base Boards:L189,3054,2,0,2,0
工作簿1-20181122124718157.xlsx,不良明细:CEA5,360,2,0,1,0
DRAFT_COC_database_20200915_2056_SENT_TO_NTMWD.xlsx,COC_RiskScore_Ranked:H60,2017,6,0,4,0
lecture6p_2021.xlsx,F-F_Research_Data_Factors_daily:F181,70,1,0,1,0
REMISIONES--DICIEMBRE    --- 2 0 1 4.xlsx,CENTRAL REMIS:BD1,1927,0,1,0,1
benjamin_rogers__1261__Consolidated 6 Peaker-062000.xlsx,Debt:B34,83,366,6,364,6
REMISIONES   OBRADOR   MARZO    2017.xlsx,M A R Z O    2 0 1 7     :E41,438,6,0,6,0
Kickstarter_Challenge 1.xlsx,Outcomes Based on Goals:C7,306,4,0,1,0
manual_grad_rates_corrections_2018.xlsx,grad_rates:E4451,84,1,0,1,0
oysters_gtm.xlsx,SPAT:D6472,263,1,0,1,0
px-x-1702020000_105 - Parteien - filledup.xlsx,px-x-1702020000_105:C45311,1422,1,0,1,0
hw_6_2.xlsx,model:D39,243,12298,226,12298,238
USA list.xlsx,Feuil1:B43,135,3971,54,1,55
工作簿1-20181122164802381.xlsx,不良明细:CEA5,154,2,0,1,0
虎林码头11月过车详情.xlsx,202011:G4000,412,1,0,1,0
dt upload SIMP MEI 2018.xlsx,Sheet2:A643,357,1603,15,1,15
VIL-2015-08.xlsx,AUG 26:Q12,121,12,0,12,0
分解法乘法 C.xlsx,holt:C3,868,164,2,164,2
House_Election_Data_1994.xlsx,Cong Dist:AT929,2353,83,1,83,1
재료비.xlsx,15. NE:O25,3384,423,6,422,6
test-products.xlsx,Лист1:I709,751,10,0,9,0
100ms.xlsx,Data:AB90,114,0,0,0,0
工作簿1-20181122135748760.xlsx,不良明细:CEA5,103,2,0,1,0
UWP_Pointer_Log.xlsx,TEST:D5,367,629,6,1,6
All naked-eye visible stars & nebulae.xlsx,Sheet1:H8758,624,1,0,1,0
Oithona_Microsetella_1.xlsx,Лист1:J540,415,1,0,1,0
FlowCalib.xlsx,Napa:B51,5237,6582,130,10,132
zad5.xlsx,D:J2,133,6444,73,6444,80
cerner_model.xlsx,CodeSet:G7,197,10841,275,1,279
初中科学浙江初中科学中考真题及模拟试卷分析表2的副本.xlsx,Sheet1:CA817,518,0,0,0,0
Dashboard_M5_Price_Monthly_2018-09-17-02-09-03.xlsx,DBEDT Yearly:C4,981,24,0,1,0
Distrito-5.xlsx,DETERMINACION:H14,151,67,1,55,1
VIL-2015-01.xlsx,JAN 18:Q18,303,12,0,12,0
工作簿1 - 副本-20181126095151763.xlsx,不良明细:CEA5,110,2,0,1,0
医療需要予測ツール_オミクロンとブースター考慮版v3_20220103.xlsx,短期予測:I5,344,1079,21,1062,22
Kickstarter_Challenge_copy.xlsx,Outcomes Based on Goals:D8,160,4,0,1,0
Employment and Wage Data Project - FINAL.xlsx,Main Data:B1,163,993,13,993,13
DataSet.xlsx,Sheet6:AJ37,110,0,0,0,0
AHP_Psychometric - weighted.xlsx,AHP Example:M88,454,466,8,466,9
Scen_SE_ELC_DH-Pipes.xlsx,Next_to_DH_W_D:E2,153,443,4,2,4
Copia de carga 4 playera.xlsx,datos de carga:E4,430,16,0,16,0
2019-06-15-0720_dryopteris_carthusiana.xlsx,Measurements:C11,534,5610,231,5610,236
Input_data_general.xlsx,Prod_limit_country:D1,4381,30,0,1,0
Sta Hujan Pegasing.xlsx,Bulanan:A68,340,32,0,32,0
Sendy.xlsx,Raw Data:K3,581,3,0,2,0
工作簿1 - 副本-20181123094545958.xlsx,不良明细:CEA5,351,2,1,1,1
Vinci.xlsx,n30:C2,1700,434,12,1,12
CDBG FY18.xlsx,Hawaii Counties :E13,338,14,0,14,0
credit_test_my_data_1.xlsx,Лист1:V9424,931,1,0,1,0
DT-2020-N-B53-TT343-56.xlsx,40:AE1149,2091,0,0,0,0
Apple Appstore Data.xlsx,Apple Appstore Data:J4342,420,1,0,1,0
timeseries_tracertest_Kortright_7hr.xlsx,Hydrograph_TracerTest:A545,871,5608,74,1,74
2019-05-13-0954_abies_pinsapo.xlsx,Measurements:C11,658,5610,98,5610,102
outputTablesState.xlsx,7.3_FL_WA:AK41,2423,14,0,14,0
REMISIONES--MARZO    --- 2 0 1 5.xlsx,CENTRAL REMIS:BD1,1171,0,0,0,0
Skill_Data_PD2.xlsx,Sheet1:B351,299,179,3,179,3
KickStarter My Chart.xlsx,Bonus-Goals:D5,443,4,0,1,0
analysis_step_wise_l1.xlsx,normalizing:D42,64,979,15,979,16
Reference Ch. test@1M SPL PCB Display ON_210216.xlsx,FFT_R2R5@Port Type:H2,2511,5,0,3,0
charitychoice.co.uk.xlsx,Charitychoice.co.uk Data:G21757,1592,1,0,1,0
2019-05-16-1035_empty_racir.xlsx,Measurements:C11,402,5610,97,5610,101
StarterBook - Alon Rosner.xlsx,Data:D4075,325,1,0,1,0
工作簿1 - 副本-20181126100441319.xlsx,不良明细:CEA5,103,2,0,1,0
SMOK.xlsx,Arkusz1:C2,399,14011,395,14010,406
Ashley County Medical Center.xlsx,OP Services:E2141,1765,25,1,4,1
Objectlist2.xlsx,Tabelle4:F12,332,2,0,2,0
1.1 3.17. Practical example. Confidence intervals_lesson.xlsx.xlsx,Germany:AM28,1127,0,0,0,0
data-1-1-3-StarterBook.xlsx,Kickstarter:I1797,249,1,0,1,0
zacni_0.xlsx,Poor:B80,929,922,31,922,32
Excel_Crowdfunding_data.xlsx,Outcomes:E5,417,4,1,1,1
2020年慢病预算(12.12调整稿).xlsx,老店老客门店:AQ134,1590,8,0,8,0
7.1.Practical-example.Confidence-intervals-lesson.xlsx,Germany:AM28,886,0,0,0,0
(1)27-B.xlsx,27-B:A6,2604,3,0,2,0
工作簿1-20181122165042480.xlsx,不良明细:CEA5,124,2,0,1,0
工作簿1 - 副本-20181126094353956.xlsx,不良明细:CEA5,126,2,0,1,0
2_result.xlsx,baseline_2:D71,776,8,0,8,0
Working Sample 3-20-2017.xlsx,7 day sales:B35195,3861,1,0,1,0
VIL-2014-09.xlsx,SEPT 18:Q14,72,12,0,12,0
REMISIONES----OBRADOR---JUNIO    2016.xlsx,REMISIONES ABRIL  2016  :B3,922,4062,42,1,42
bi_altorendimiento_dat2.xlsx,Alto rendimiento:D254,364,2,0,1,0
Structural_Annotation.xlsx,OLD-Templates_ICL3:C5,619,11,0,4,0
MP_calc_mitMatrix_TGA.xlsx,PS:F371,163,5,0,1,0
