fileName,Max Dep Ref,GraphBuildTime,NoCompLookupSize,NoCompLookupTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
GL_Driver_Safety_Report_ferguson_20211019_085100.xlsx,Report:C6,135,4177,30,1,32
1819BTL.r.xlsx,0.0#8.15#8.2025-14#2.5841184954:B2129,1271,13,1,13,1
CL4.xlsx,Sheet30:B35,226,7,0,6,0
or_embeddings_comparison_resolved.xlsx,Sheet2:D11,193,5,0,5,0
SWMP_Plankton_2020_SrayPRIMERXFORM_042621v2.xlsx,RawData_Jan-Dec_2020:K86,254,3,0,2,0
dSWI4_one_strain_ANOVA_done-by-hand-in-Excel_20181205.xlsx,dSWI4_ANOVA:J963,1485,6,0,4,0
工作簿1 - 副本-20181123112010151.xlsx,不良明细:CBJ5,98,2,0,1,0
11202_个别报表_2019年度_深圳金信_V0.1 - 合并版.xlsx,未审报表分析:D31,399,92,0,92,0
shoe_data.xlsx,Al Bundy:C14970,602,14967,133,3,138
出行属性.xlsx,Sheet1:M66068,2318,1,0,1,0
KickStarter Data Analysis.xlsx,Data:N2930,214,2,0,1,0
US Presidential Results & PVIs by State 1828-2012 (1).xlsx,Overall US Pres Results & PVIs:JJ12,235,3,0,3,0
SAM-0.1 OR10x100-0.50_6 dataset analysis.xlsx,State026:B44,560,6,0,1,0
allTweets.xlsx,all:A17295,793,2,0,1,0
Hypotheekrente.xlsx,Lineair:C114,223,991,6,991,7
jane_tholt__13053__June 12 Proposal Without J4JB in Mcfd.xlsx,Assign To West Contracts:CI10,147,218,2,89,2
test_信号0729_vega敞口2_iv_vega正敞口三分之一_负vega3倍_gamma3倍_65_7天不开.xlsx,PnL:G3,206,1572,9,1,9
benodigde grafieken barometer GJ en wve def data update dec 2012.xlsx,uitacces:A2,149,4470,34,1,36
ZSJ_pocet_obyv-number-code.xlsx,zsj:E22620,256,1,0,1,0
Project Data.xlsx,Outcome Based on Goal:C10,207,4,0,1,0
DatenFormatiert.xlsx,Tabelle1:B5708,96,1,0,1,1
Accidents.xlsx,Data:AF17,394,0,0,0,0
2020_IRGEI_03ANT_lite.xlsx,Fuentes puntuales:D1,1181,504,2,504,3
Test Runs.xlsx,Test 6:L8,274,4000,36,1,39
el staff coll.xlsx,APRIL2015 TO JAN2016 (4):Q8060,718,876,12,615,12
DMD_PRJ.xlsx,IND:D4,756,6338,70,6335,74
Sample1.xlsx,Tabelle1:A773,2617,1,0,1,1
tasa-de-homicidios.xlsx,Vinculacion_Geografico:G32,121,718,4,1,4
Revidly_Analytics ( A.M.Srivatsan ).xlsx,Analytics11:C1097,1985,10011,80,4,85
common.xlsx,Traditional:A1548,101,2,0,2,0
OECD.xlsx,AUT:R211,170,16,0,1,0
SolvedStarterBook.xlsx,Bonus:C12,215,4,0,1,0
ventasCocaCola_matrícula_solucion.xlsx,Datos:T1978,2145,4,0,1,0
FN-2016-2019(1).xlsx,2019:AB17,81,12,0,1,0
MLX90640 example data.xlsx,To calculation:B4,49,1668,15,1668,16
منزل النور.xlsx,المشاريع:A3,165,355,2,1,2
Stull-SkewT04-logP-modifyTheta_e compare to Bolton.xlsx,Sheet1:J1,873,13968,147,13968,162
SAM-0.1 OR30x100-0.50_8 dataset analysis.xlsx,State026:B88,541,6,0,1,0
GPSC_macro_size_2017.11.16new.xlsx,Polychaeta:M205,114,2,0,1,0
accum-temperature.xlsx,Лист1:B2885,2341,2,0,2,0
Scripps_150_JR_2013-01-25.xlsx,Assay Definition:A758,56,2,1,1,1
11301_个别报表_2019年度_北京金科_V0.1-合并版.xlsx,未审报表分析:D32,307,92,1,92,1
StarterBook_Homework_SMP.xlsx,New Sheet & Bonus:B9,241,6,0,4,0
Resultats Primaire T1 95pct.xlsx,RESULTATS BVP:U3441,175,11,0,4,0
工作簿1-20181123094550369.xlsx,不良明细:CBJ5,99,2,0,1,0
GEW.2012.JML.xlsx,E2 ISR raw data:C10931,917,1,0,1,0
gaslines_model_public.xlsx,Transect:A9,3367,69509,43890,69509,43969
edevlet-mezarlik-verileri.xlsx,Toplam:B73,254,7,0,1,0
Tio Cash Master 1400 Find Ratio of Star-fam.xlsx,1405 fam19 ratio:C5,1403,48920,420,48920,462
Dataset 1 - RAWS and Veer - 01.xlsx,Levels:C2,989,118,1,117,1
【AUO OCL_FY21 85AG (SSV) 】 SMLD Quality Data Workbook.xlsx,InProcess Conf:BA682143,473,0,0,0,0
工作簿1-20181122170147433.xlsx,不良明细:CBJ5,101,2,0,1,0
2019-05-11-0752_drimys_winteri.xlsx,Measurements:E13,323,6600,62,6600,70
CPC_no_partition_WB_FIFO_results.xlsx,CPC_contentions:C82,3668,9,0,9,0
FullRes Capture conversion.xlsx,Peaks:E5,2284,946,5,1,6
2017 PoB by Race All.xlsx,PoB KC Tracts:Y342,578,6,1,6,1
36-4f54e4360dc6fd7070026565f3bbea16-1327968647.xlsx,formulario P-2011:T33,97,4,0,3,0
SunlightCalculator.xlsx,Arkusz2:P4,61,2922,22,2922,25
freeze_example.xlsx,Sheet:B1043,436,1,0,1,0
wykaz_czasopism_18-12-2019.xlsx,Czasopisma:B3,347,29036,148,1,153
Richness_Ephemeroptera_Plecoptera_Allgenera.xlsx,Dørålseter (Dovre):H15,65,2,0,2,0
countytractfiles.xlsx,Sheet1:A6009,102,2,0,1,0
mercury1650pt.xlsx,siptm:BB918,333,0,0,0,0
Ex4-5 Team Rating v2 (4).xlsx,Model:O2914,888,2466,20,2465,22
Solution_lesson_2.xlsx,All:G144984,287,4001,31,1,32
MensTennisRPI.xlsx,RPI:H3,5091,2613,14,1,14
webStore.xlsx,WebStore_dupes_marked:M2,1278,1699,12,2,12
relacao_geral_-_vodanet_-_07-04-2014.xlsx,Anatel:N1213,324,227,0,1,0
fin-v8.xlsx,Sheet:F12022,6672,2,0,1,0
IPZ Precio Arriendo Venta Rentabilidad Score Barrio.xlsx,Datos Brutos:J16021,2678,2,0,1,0
CPIvs行业.xlsx,backtest:B617,5222,39963,401,39963,438
Coding Task.xlsx,Coding:AM9393,718,2,0,1,0
ALMACEN      AGOSTO         2016.xlsx,PERNIL:D10,367,2422,16,1,16
greige provision.xlsx,Final:Y5,448,5,0,5,0
BRITANNICA PROJECT EXPENSES.xlsx,CASH 79ST:F73,175,11,0,10,0
main.xlsx,1m:B4816,896,8,0,7,0
30_70_2ptGuided.xlsx,Sheet1:I255,8771,3,1,2,1
Tio Cash Master 1600 1 seventh 0a in the neighborhood of.xlsx,1602 fam07 0.142859 vertical:C6,6216,189106,1794,189106,2026
MasterTestData.xlsx,Algo Format:M5,88,326,5,324,5
四象限行业选择.xlsx,日度数据:C12,587,4672,34,80,35
工作簿1-20181122140451052.xlsx,不良明细:CBJ5,99,2,0,1,0
Scen_SE_IND_DemandProj.xlsx,Convergence programme:K303,142,333,2,333,2
HS_videos_Smit_Cross_augmented_v06.xlsx,datapura:K1603,473,2767,29,2766,31
SAM-0.2 OR30x100-0.75_4 dataset analysis.xlsx,State026:B88,510,6,0,1,0
DPS Calculator - Ninja.xlsx,Weaponskill:B543,206,1536,14,1536,15
BBG_Security_Application_User_List_v5_1.xlsx,Position:BF5,12554,1317,10,1,10
Pro-Forma_Report_08012015_07_49_26.xlsx,Venues:B75,81,420,4,420,5
Quizzes_17.2_17.3.xlsx,Quiz 17.3:D1,980,37358,380,37358,422
valores_produtos.xlsx,dados:E2,339,1,0,1,0
Spreadsheet_Challenge_V2.xlsx,pivot (5):G18,269,31,0,31,1
REMISIONES----OBRADOR---A G O S T O      2016.xlsx,REMISIONES ABRIL  2016  :B3,849,4062,27,1,27
工作簿1-20181122154759510.xlsx,不良明细:CBJ5,100,2,0,1,0
Raw.xlsx,calcs:BE53,136,0,0,0,0
P_Gh_T_S.xlsx,Sheet1:C1003,80,2,0,2,0
8.THẺ KHO- STOCK CARD 13.06.2020.xlsx,Thẻ kho:E13,1099,2015,12,3,12
all cases and contacts 2021-07-01.xlsx,summary:C599,1518,36,1,23,1
data_problem.xlsx,PVs:B5,1788,3,0,1,0
EST_TRANS.xlsx,DATOS:B10219,384,1,0,1,0
MM2-0530H.xlsx,P1dB Pt:R17,125,12,1,2,1
红宝集合.xlsx,最初完整版（音频路径有误）:A6507,700,1,0,1,0
Excel模拟神经网络进行4000次迭代.xlsx,Sheet1:B4,2416,63944,884,63943,945
Situk 1988-2021 95%_MissFill--Heinl--17_Dec_2021.xlsx,WhatWasMissed_4Day:U118,57,102,1,102,1
healthcare-dataset-stroke-data by akhilesh mishra.xlsx,healthcare-dataset-stroke-data:K1274,91,1,0,1,0
物理作业11.xlsx,Sheet1:IR152,1081,149,1,1,1
NHL 2007-08.xlsx,Players:AQ1085,1371,0,0,0,0
mary_fischer__25393__yr 2001 Commissioning Summary 2-26-02.xlsx,Feb 2002:A9,91,858,8,850,9
KBandFilter.xlsx,20GHZ:E926,162,1,0,1,0
MatrizTransición.xlsx,3X3INBURSA:H2900,866,13,0,13,0
brti_excel_analysis.xlsx,brti_excel:B1728,120,1,0,1,0
SSV1b_TimeRange.xlsx,Sheet1:P2,1510,16833,165,1,172
ecosystems_calculations_20211130.xlsx,0107:D66,252,21,1,2,1
2019-05-10-1102_empty_racir.xlsx,Measurements:E13,319,6600,63,6600,68
工作簿1-20181122163651735.xlsx,不良明细:CBJ5,102,2,0,1,0
freezeExample.xlsx,Sheet:C22908,503,1,0,1,0
DailyTradeCounts_2016_2020.xlsx,20160101_20181130:K7647,513,1,0,1,0
Measurements_Temperature_DutyCycle.xlsx,Feuil1:D1,85,2837,14,2836,16
2019-07-03-1019_rhododendron_campylocarpum.xlsx,Measurements:C13,360,6600,53,6600,58
peerrank copy.xlsx,figure3 data:BO469,2912,1,0,1,0
GL_Driver_Safety_Report_ferguson_20211031_095848.xlsx,Report:Y5,79,2526,14,1,14
lenderToProyek.xlsx,Sheet1:I5345,3186,4,0,3,0
TestTable.xlsx,Таблица по выездам:AE403,222,0,0,0,0
Quarterly-Engage-UA-Revenue.xlsx,Arcade FSM:K17,2915,84,1,84,1
20204-0.xlsx,Calcu_ADJ:G3,54,1304,12,1304,13
dist.xlsx,triangular:F2,57,1001,9,3,9
Southern Water Corp Statistical Analysis.xlsx,DRT Rolling Stdev:O9,325,2452,38,1,39
Covid SJC.xlsx,Dados sim recup log:B600,186,388,2,384,3
工作簿1 - 副本-20181124101521380.xlsx,不良明细:CBJ5,105,2,0,1,0
تستور.xlsx,المشاريع:A3,164,355,1,1,1
RE6685.xlsx,RE6685:E5993,361,1,0,1,0
ABACUS_NUMSPECSTOT (Autosaved).xlsx,ABACUS_NUMSPECSTOT:AS1505,2168,1,0,1,0
2020-09 Cleaned.xlsx,202009-divvy-tripdata:C37203,2275,2,0,1,0
VQAT_Stock forecast for each and all stores.xlsx,MOQ-306:BC10,211,0,0,0,0
vicon_udp_teensy.xlsx,200Hz_with_extra_64_python_xbee:B2,2837,11635,88,11635,98
2019-07-18-0854_angelica_archangelica.xlsx,Measurements:E13,432,6600,51,6600,56
KickstarterCampaignAnalysis.xlsx,Sheet1:E3021,213,2,0,1,0
工作簿1-20181123094550279.xlsx,不良明细:CBJ5,97,2,0,1,0
All London 2012 athletes.xlsx,ALL ATHLETES:K9909,82,1,0,1,0
datacite_template_20200424_test.xlsx,metadata:A78,317,10,0,2,0
abundance data.xlsx,Protein groups:AA6263,162,0,0,0,0
AllDataSpacing.xlsx,Raw Data:M4219,614,1,0,1,0
FirstLink - Copy 2.xlsx,logt via t:A4,801,8007,74,8007,81
Enhanced_0-level_11-4-2016.xlsx,Sheet1:A17,82,996,6,996,7
5_4_합성곱신경망.xlsx,학습:E16,226,4514,45,4514,50
all-geocodes-v2018 (1).xlsx,v2018geocodes:G7903,946,2,0,1,0
EDA.xlsx,training:C6273,84,100,0,100,1
Tio Cash Master 1450old Find Ratio Graph sq and ratio all shaded inverse curve.xlsx,1450 find sq ratio all :I5,252,596,4,596,5
控制图.xlsx,输入:C11,246,4989,34,1,35
reference10_0.xlsx,Sheet0:B1011,160,1,0,1,0
Twin_house_O5_exp1_10minR1_volum.xlsx,Twin_house_O5_exp1_10min:D6318,1802,12620,180,12620,195
Texas Local Governments.xlsx,GSA SAM Data:M3768,34,1,0,1,0
updatedProduceSales.xlsx,Sheet:C22908,454,1,0,1,0
AdimAdimVeriMadencisi-07_RapidMiner-01_RegresyonBitcoin.xlsx,bitcoinEMA:B7,196,9528,66,9528,77
FY 2018-2019 Weekly Placements-Returns-Reconciliation Tracker.xlsx,Dailies Summary:C100,835,312,3,312,3
relacao_geral_-_vodanet_-_08-05-2013.xlsx,Faturamento:H391,144,195,1,1,1
【第8回当日配布料】問題演習_第2回_確率.xlsx,（演習問題２）NYの気温データ:B14,723,24757,227,1,229
Real-Statistics-Examples-ANOVA-1.xlsx,Anova Resamp 1:T6,84,247,2,247,2
basecase.xlsx,Timeseries:F7487,1567,100,1,1,1
Analysis_Final.xlsx,Graphs_RETURNS COMPARISON:O218,1348,12,0,9,0
sampleDistanceCalculations.xlsx,_fit235754964:D36,2257,6,0,6,0
uniworld_dipimp_test.xlsx,American Affiliates:E7092,1332,1,0,1,0
data_banknote_authentication.xlsx,Data:M2,211,9884,73,9884,85
DMS(Data Matching Schedule)_R0(Seq2)_220110.xlsx,Gutters:AB86,680,0,0,0,0
StarterBookH Homework .xlsx,Bonus Backers Count:B813387,206,6,0,1,0
10gen_stwd_pct.xlsx,Lt Gov to Voting Statistics:M42,227,17,0,17,0
KPMG_file.xlsx,NewCustomerList:W368,443,1000,7,1,7
Weather_Machakos-5PFA.xlsx,MK135PFA:K8457,2165,1,0,1,0
Supplemental_File_2.xlsx,Metab Abbr iJR904:B225757,2492,761,5,1,5
Weekly-covid-admissions-and-beds-publication-201105.xlsx,MV beds COVID:B893,209,760,5,760,5
Empoyee Master.xlsx,Corrections July 2019:C86,427,1,0,1,0
Input data.xlsx,Sheet2:Q2060,339,7,0,2,0
工作簿1-20181122164802462.xlsx,不良明细:CBJ5,102,2,0,1,0
big+troubles.xlsx,Action List:T26,87,3098,247,3098,250
MER_DataElements_Public.xlsx,de_currnames_namechange:B2,1346,5483,64,1,66
covidImpact.xlsx,Sheet2:H31168,3445,1,0,1,0
SAM-0.05 OR5x100-0.75_6 dataset analysis.xlsx,State026:B66,463,6,0,1,1
StarterBook - tk06.xlsx,Formatted Data:N671,256,2,1,1,1
2014.12 Thermal Decay .xlsx,Three Fourths 2pt:F7,567,2093,19,2089,20
LEITE_COMPOSIÇÃO.xlsx,Plan1:Q788,273,16,0,15,1
Football Team Dataset MGSC661.xlsx,22:I4,145,1,0,1,0
WM3796_LT_timeseries_normalization.xlsx,WM3022_LT_timeseries_scaled:D33629,2995,105120,1070,105120,1220
NH2012Trends_orig.xlsx,data_harmonization:B363,81,109,1,3,1
part 4.xlsx,Prob 23:L2265,183,7616,126,7616,133
City Summary Template 1.xlsx,City Summary:B58,1846,5,0,5,0
体验课资料_双十一淘宝美妆数据.xlsx,体验课资料_双十一淘宝美妆数据:D10727,565,1,0,1,0
Burnham Center for Chemical Genomics_edited_20121217_Ian_for_upload.xlsx,Assay Definition:A198,65,4,0,1,0
olist_groups1.xlsx,growths:C3,87,7,0,7,1
机器订单_2020-06-16.xlsx,订单:V8,112,5,0,5,0
spread_input_jul30_1_12h.xlsx,Truckstops:C599,194,4,0,2,0
Bleaching Data MAP Final.xlsx,Sheet1:H458,166,1,0,1,0
MacIC-Portfolio-V1-Jan-28-2017.xlsx,Portfolio Metrics:J4,239,12,0,6,0
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B16%2BNovember%2B2021.xlsx,Table 4 - Delayed Discharges:B347946,60,251,2,1,2
robin_rodrigue__33371__FTCan_Gas_Bench.xlsx,Detail:E1797,153,1,0,1,0
工作簿1 - 副本-20181123111607388.xlsx,不良明细:CBJ5,101,2,0,1,0
工作簿1 - 副本-20181124094219781.xlsx,不良明细:CBJ5,101,2,0,1,0
DR2 Voice Line Transcripts.xlsx,English Transcripts:I5026,227,2,0,1,0
short_msg_option_info_data.xlsx,备份:B16111,424,3,0,2,0
订单管理系统.xlsx,客户下单明细表:J12018,165,2,0,2,0
House_Election_Data_2008.xlsx,Cong Dist:AR4006,2109,7,0,3,0
LE2018 ward-by-ward results (updated 08.05.18)_ID.xlsx,Totals:BA152,414,15,0,3,0
SoA TEMP V3.11.0.xlsx,Setup1:R2079,8739,4814,39,4813,43
AllDataShapeSimulation.xlsx,Raw Data:K5690,1180,1,0,1,0
Budget Doc.xlsx,Sheet1:AG6818,778,0,0,0,0
Gastos.xlsx,Iniciales (PRESUPUESTO):BD15,1595,2,0,2,0
Slots.xlsx,Decomposition:A25560,66,5105,25,1,26
stop_totals.xlsx,Sheet1:F3129,94,1,0,1,0
2020-02-10 0820 Analysis.xlsx,data:N2,445,12083,90,1,94
september-2-2021.xlsx,TestingByDate (Test Date):F3,602,588,3,1,3
database_2016.xlsx,All data:J3936,664,7,0,2,0
ACI.xlsx,H=1.25-P=1.5:B322,164,2,0,2,0
indexes for automatovie sector.xlsx,ReferenceData:C1005,850,29704,374,29645,402
工作簿1-20181123115814614.xlsx,不良明细:CBJ5,218,2,0,1,0
NUKE.xlsx,20150310_NUKE.csv:S2345,3524,11,1,4,1
Processed Data-pre.xlsx,NormalData:AD553,107,55,0,55,0
recentAPIdata2019.xlsx,Sheet:N32501,1463,1,0,1,0
2019-06-19-0919_aristolochia_tormentosa.xlsx,Measurements:E13,444,6600,48,6600,53
employmentForecast_presto.xlsx,dataOrig:L539,171,11,1,11,1
StarterBook_SC.xlsx,Bonus:B10,354,9,0,9,0
工作簿1 - 副本-20181123095141663.xlsx,不良明细:CBJ5,100,2,0,1,0
GPSC_CTD_2016.4.25.xlsx,CTD:Q16844,145,1,0,1,0
ML_Flatsheet_Revised.Asset.xlsx,ML_Flatsheet_Revised Updated:H11641,231,1,0,1,0
ExampleStudy.xlsx,Sources:AA4,222,0,0,0,0
input_UC_iix2.xlsx,line_admittance:G6,8257,484,2,484,2
KickstarterChallengeWColDeletes.xlsx,OutcomesBasedOnGoals:D2,174,4,0,1,0
bank_term_deposit.xlsx,DAILY RANGE:C4,83,6,0,3,0
advance_excel_project.xlsx,Sheet7 (2):C4,212,4,0,1,0
工作簿1 - 副本-20181124102119337.xlsx,不良明细:CBJ5,100,2,0,1,0
qpcr_template_ottawa_wide.xlsx,Ottawa community data:AG5,242,4,0,2,0
Copy of mytable_customer_details- solution.xlsx,Table5_Dates:A19,1443,5,0,1,0
enem_2012.xlsx,Sheet1:K2049,89,1,0,1,0
Train_dataset (1).xlsx,Diuresis_TS:F7259,85,1,0,1,0
CL2.xlsx,Sheet30:B35,201,7,0,6,0
Fact2Sheet_Corona_20200605.xlsx,LastWeek:I3,232,4329,516,4188,519
6502.xlsx,シート7:A3,572,2320,17,2304,19
new_inventory.xlsx,Cases:B28,2023,8571,210,8571,219
VIL-2018-10.xlsx,22:AE16,98,1,0,1,0
covid-19-dashboard_1-31-2021.xlsx,TestingByDate (Test Date):C3,113,374,2,1,2
Capstone_Lariat.xlsx,2019_Fleet_Planning:C17,3476,26,0,26,1
Pagina_Inicio_PN.xlsx,Datos Pagina Inicial:Z491,95,5,0,4,0
